taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,idleRoamingMode,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,RUSH_HOUR,0,2000,past-avg-revisit,3.029348333333333,10.71187,84.4784383,0.9987460815047022,0.0067625,0.10625,5.170551563013539,0.9217034112214891,99.87460815047022,1.5711645101663583
39,638,1,RUSH_HOUR,0,2000,past-avg-total,2.8688949999999998,10.563485,105.09033360000001,0.9998432601880878,0.005725,0.110425,6.425014655172414,0.7847481951545991,99.98432601880877,1.92882096069869
39,638,1,RUSH_HOUR,0,2000,random,2.7568433333333333,10.461586666666667,108.038383,1.0,0.0050750000000000005,0.1137,6.604227173981191,0.6904192789968652,100.0,2.2403940886699507
39,638,1,RUSH_HOUR,0,3000,none,3.9210583333333333,11.63505,93.9852492,0.9998432601880878,0.004575,0.1465125,5.746083920065894,0.6317375051057317,99.98432601880877,3.202459016393442
39,638,1,RUSH_HOUR,0,3000,past-avg,3.9196866666666663,11.635585,99.5567897,0.9998432601880878,0.0045000000000000005,0.1660375,6.08669200935001,0.6287189719147848,99.98432601880877,3.689722222222222
39,638,1,RUSH_HOUR,0,3000,past-avg-revisit,3.913451666666667,11.627966666666667,95.6367899,1.0,0.004675,0.180275,5.846136059717868,0.6414184952978057,100.0,3.8561497326203202
39,638,1,RUSH_HOUR,0,3000,past-avg-total,3.90238,11.61852,102.1035605,1.0,0.004525,0.180425,6.241440218652038,0.6342084639498433,100.0,3.987292817679558
39,638,1,RUSH_HOUR,0,3000,random,3.893906666666667,11.6096,102.2089547,1.0,0.0045125,0.1656875,6.247882810815047,0.6335423197492163,100.0,3.6717451523545703
39,638,1,RUSH_HOUR,1,1000,none,6.7491079166666665,14.638123333333333,66.73612275,0.9558777429467085,0.0187875,0.08081250000000001,4.267241002319813,2.7111564400630788,95.58777429467085,0.43013972055888233
39,638,1,RUSH_HOUR,1,1000,past-avg,3.6919125,11.236947083333334,111.282236075,0.9901645768025079,0.014875,0.0867125,6.870081961394616,2.063070682238005,99.0164576802508,0.5829411764705883
39,638,1,RUSH_HOUR,1,1000,past-avg-revisit,6.561667083333333,14.292944583333334,67.582333025,0.960423197492163,0.020562499999999997,0.0805625,4.301196426330596,2.943101582389601,96.0423197492163,0.3917933130699089
39,638,1,RUSH_HOUR,1,1000,past-avg-total,3.3983804166666665,10.912569583333333,127.415711525,0.9927899686520376,0.0137375,0.0892125,7.845207411628381,1.8818355073234767,99.27899686520377,0.6494085532302093
39,638,1,RUSH_HOUR,1,1000,random,2.259054166666667,9.86381125,225.6004307,0.9995297805642633,0.01035,0.1168375,13.797061088881152,1.4055515335231736,99.95297805642633,1.1288647342995168
39,638,1,RUSH_HOUR,1,2000,none,3.080185,10.746810833333333,83.6623447,0.999294670846395,0.007137500000000001,0.1300125,5.117786342141885,0.9729976637205469,99.9294670846395,1.8215411558669001
39,638,1,RUSH_HOUR,1,2000,past-avg,2.88993,10.584331666666667,100.27312180000001,0.9997648902821317,0.0061,0.1543,6.131005984837264,0.8278106376962567,99.97648902821317,2.5295081967213107
39,638,1,RUSH_HOUR,1,2000,past-avg-revisit,2.9992608333333335,10.677416666666668,85.3187716,0.9989811912225705,0.00715,0.1280875,5.220755798649529,0.9751544287496745,99.89811912225704,1.7914335664335663
39,638,1,RUSH_HOUR,1,2000,past-avg-total,2.8895370833333334,10.58320875,104.0124923,0.9998040752351097,0.0063375,0.1412625,6.359344132918574,0.853756450217843,99.98040752351098,2.228994082840237
39,638,1,RUSH_HOUR,1,2000,random,2.754659166666667,10.458629166666666,108.15251165000001,1.0,0.005575,0.16671249999999999,6.6112036902037605,0.7588753918495298,100.0,2.990358744394619
39,638,1,RUSH_HOUR,1,3000,none,3.9357958333333336,11.6504025,94.1970686,1.0,0.005,0.2113875,5.758128017868339,0.6767829153605016,100.0,4.22775
39,638,1,RUSH_HOUR,1,3000,past-avg,3.9236158333333333,11.640381666666666,99.4819092,0.9998432601880878,0.005200000000000001,0.208425,6.082158633006525,0.6965892174328135,99.98432601880877,4.008173076923076
39,638,1,RUSH_HOUR,1,3000,past-avg-revisit,3.9008508333333336,11.614987500000002,96.0586701,0.9998432601880878,0.0054625,0.209475,5.872823916670399,0.739586767911891,99.98432601880877,3.8347826086956514
39,638,1,RUSH_HOUR,1,3000,past-avg-total,3.9161333333333337,11.63227,101.97575315,1.0,0.0053875,0.249675,6.233627543652037,0.7149882445141066,100.0,4.6343387470997675
39,638,1,RUSH_HOUR,1,3000,random,3.8792441666666666,11.595920833333334,101.62319905,1.0,0.005050000000000001,0.20879999999999999,6.212076430956113,0.6893416927899686,100.0,4.134653465346534
39,638,1,RUSH_HOUR,2,1000,none,6.78945625,14.6126025,66.8544567,0.9580329153605016,0.0188625,0.079175,4.265374036507085,2.7156701289413743,95.80329153605017,0.4197481776010603
39,638,1,RUSH_HOUR,2,1000,past-avg,3.680875,11.221336666666666,111.31185895,0.9905172413793104,0.014974999999999999,0.10505,6.869446112280841,2.065503479534313,99.05172413793105,0.7015025041736228
39,638,1,RUSH_HOUR,2,1000,past-avg-revisit,6.566488125,14.253334583333334,67.85601592500001,0.9618730407523511,0.021075,0.086875,4.312138493490273,3.024299582862804,96.18730407523512,0.4122182680901542
39,638,1,RUSH_HOUR,2,1000,past-avg-total,3.3870358333333335,10.90426875,127.47543114999999,0.9927507836990594,0.0140625,0.0901125,7.849196952889125,1.923124271276979,99.27507836990594,0.6407999999999999
39,638,1,RUSH_HOUR,2,1000,random,2.2458675,9.854683333333334,222.709455675,0.999294670846395,0.0104,0.10665,13.623468868638525,1.4110718567766156,99.9294670846395,1.0254807692307693
39,638,1,RUSH_HOUR,2,2000,none,3.0671912499999996,10.7432675,83.683535,0.9988244514106583,0.0072625,0.1365875,5.121484902376759,0.9937700897603174,99.88244514106583,1.8807228915662653
39,638,1,RUSH_HOUR,2,2000,past-avg,2.8988991666666664,10.592205,100.48047115,0.9997648902821317,0.0063125,0.143425,6.143670986820367,0.8562490176002701,99.97648902821317,2.2720792079207923
39,638,1,RUSH_HOUR,2,2000,past-avg-revisit,3.0001466666666667,10.679960416666667,85.791281825,0.9992163009404389,0.007287500000000001,0.1507,5.2484291049737735,0.999378102959407,99.92163009404389,2.0679245283018868
39,638,1,RUSH_HOUR,2,2000,past-avg-total,2.8766133333333332,10.57170375,103.5621898,0.9997257053291535,0.0064125,0.1549625,6.332321730096714,0.8688569615392507,99.97257053291536,2.416569200779727
39,638,1,RUSH_HOUR,2,2000,random,2.7557975,10.46005,108.47686574999999,1.0,0.00575,0.1520625,6.631030978448274,0.7808777429467084,100.0,2.6445652173913046
39,638,1,RUSH_HOUR,2,3000,none,3.928469166666667,11.642976666666668,94.14966455000001,1.0,0.005625,0.23096250000000002,5.755230278134796,0.7591105015673981,100.0,4.106000000000001
39,638,1,RUSH_HOUR,2,3000,past-avg,3.9273033333333336,11.643589166666667,99.44495609999998,0.9998432601880878,0.005525,0.211075,6.079899744448532,0.7503003154480987,99.98432601880877,3.8203619909502264
39,638,1,RUSH_HOUR,2,3000,past-avg-revisit,3.9157858333333335,11.629869166666667,96.89613365,0.9997648902821317,0.006275,0.24303750000000002,5.92450655880142,0.8593531468531469,99.97648902821317,3.873107569721116
39,638,1,RUSH_HOUR,2,3000,past-avg-total,3.9161208333333333,11.632223333333332,101.9149555,1.0,0.005525,0.2461125,6.229911072884013,0.7472766457680251,100.0,4.454524886877827
39,638,1,RUSH_HOUR,2,3000,random,3.8982616666666665,11.615250833333334,101.34445495,1.0,0.005425,0.21857500000000002,6.195037214811912,0.7391065830721003,100.0,4.029032258064516
39,638,1,SPATIAL_IMBALANCE,0,1000,none,22.085473333333333,28.760695,35.5196865,0.6987460815047022,0.0267375,0.042050000000000004,3.1068627820884953,5.388960556780828,69.87460815047022,0.15726975222066386
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg,1.9648116666666666,8.48995,103.82440679999999,0.9978056426332289,0.010075,0.0997625,6.360590446795917,1.3759340143428465,99.78056426332289,0.990198511166253
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg-revisit,21.806381666666667,28.537745,35.963851899999995,0.7015673981191223,0.028800000000000003,0.041475,3.1332710366571215,5.7724542856190455,70.15673981191223,0.14401041666666667
39,638,1,SPATIAL_IMBALANCE,0,1000,past-avg-total,2.010256666666667,8.514633333333332,118.6707285,0.9982758620689655,0.0095875,0.0890875,7.266744710420136,1.315384690160362,99.82758620689654,0.9292046936114733
39,638,1,SPATIAL_IMBALANCE,0,1000,random,2.304351666666667,8.761228333333333,298.2520397,0.9995297805642634,0.012625,0.102125,18.240399095771224,1.7215349613440747,99.95297805642635,0.8089108910891087
39,638,1,SPATIAL_IMBALANCE,0,2000,none,9.555031666666666,15.678315000000001,69.0610153,0.9520376175548589,0.021975,0.0716,4.434329448363039,3.190965971069452,95.2037617554859,0.3258248009101251
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg,2.6941916666666668,9.264468333333333,91.49734579999999,0.9996865203761754,0.0051375,0.139675,5.594910962181345,0.6985027158376215,99.96865203761755,2.718734793187348
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg-revisit,9.29336,15.369813333333331,69.86909410000001,0.9556426332288402,0.02415,0.0684,4.469424241004239,3.487488441848208,95.56426332288403,0.28322981366459626
39,638,1,SPATIAL_IMBALANCE,0,2000,past-avg-total,2.7192999999999996,9.286629999999999,94.8383455,1.0,0.0051125,0.16393749999999999,5.797328329937304,0.6881661442006269,100.0,3.2066014669926655
39,638,1,SPATIAL_IMBALANCE,0,2000,random,2.9824133333333336,9.540416666666667,120.7414976,1.0,0.00575,0.11523749999999999,7.380749853291536,0.786148119122257,100.0,2.0041304347826085
39,638,1,SPATIAL_IMBALANCE,0,3000,none,4.2042383333333335,10.778085,87.2432843,1.0,0.00465,0.168775,5.333053428996865,0.6522335423197492,100.0,3.629569892473118
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg,4.158535,10.732380000000001,90.7879256,1.0,0.0047875,0.1867875,5.549732129153606,0.6608542319749217,100.0,3.9015665796344647
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg-revisit,4.207781666666667,10.781563333333333,88.6829239,1.0,0.0056,0.1780625,5.421056476645768,0.7691222570532915,100.0,3.1796875
39,638,1,SPATIAL_IMBALANCE,0,3000,past-avg-total,4.148301666666667,10.722168333333332,95.58287390000001,1.0,0.0046875,0.215425,5.842840254075235,0.6512147335423197,100.0,4.5957333333333334
39,638,1,SPATIAL_IMBALANCE,0,3000,random,4.219688333333333,10.793461666666667,96.9894059,1.0,0.0049,0.172175,5.92881948291536,0.6767437304075236,100.0,3.513775510204082
39,638,1,SPATIAL_IMBALANCE,1,1000,none,21.933965416666666,28.64443125,35.777874425,0.7005877742946709,0.02765,0.05506250000000001,3.121449173556527,5.56030210272975,70.05877742946709,0.19914104882459313
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg,1.9935504166666667,8.50779375,103.822760125,0.9980407523510972,0.0102875,0.11432500000000001,6.358910604199378,1.4043404606027317,99.80407523510972,1.111300121506683
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg-revisit,21.64315708333333,28.439535,36.238826775,0.7027429467084639,0.030324999999999998,0.051437500000000004,3.152212768415182,6.069310617782882,70.27429467084639,0.16962077493816985
39,638,1,SPATIAL_IMBALANCE,1,1000,past-avg-total,2.0217645833333333,8.5318625,118.2012114,0.9982758620689655,0.0110625,0.11601249999999999,7.2380097362073785,1.5096248541808193,99.82758620689654,1.0487005649717516
39,638,1,SPATIAL_IMBALANCE,1,1000,random,2.3035745833333334,8.760870416666666,295.8334563,0.9991379310344828,0.01235,0.11835,18.099434481918458,1.6870590424771807,99.91379310344828,0.9582995951417005
39,638,1,SPATIAL_IMBALANCE,1,2000,none,9.359295833333334,15.399430833333334,69.99079632499999,0.9585815047021944,0.0250625,0.09692500000000001,4.463464652540306,3.6090935876035233,95.85815047021944,0.38673316708229427
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg,2.7217041666666666,9.291358333333333,91.6084026,1.0,0.005325000000000001,0.2009125,5.599886679310345,0.711108934169279,100.0,3.77300469483568
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg-revisit,8.248272499999999,14.350512083333333,72.715393975,0.9687695924764891,0.0236875,0.1095625,4.588193089798224,3.357921791571463,96.87695924764891,0.462532981530343
39,638,1,SPATIAL_IMBALANCE,1,2000,past-avg-total,2.7231966666666665,9.293308333333334,94.64744735,0.9998432601880878,0.005325,0.18855,5.786582948122321,0.7224521783635084,99.98432601880877,3.5408450704225354
39,638,1,SPATIAL_IMBALANCE,1,2000,random,2.9911954166666668,9.54963,120.6932419,1.0,0.0060625,0.1306875,7.377800053448276,0.8276449843260187,100.0,2.1556701030927834
39,638,1,SPATIAL_IMBALANCE,1,3000,none,4.221351666666667,10.794700833333334,87.36626444999999,1.0,0.0052125,0.2093125,5.34057102437304,0.7086206896551724,100.0,4.0155875299760195
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg,4.144278333333333,10.7181475,90.8502534,1.0,0.0054875,0.23395,5.553542135736677,0.7333072100313479,100.0,4.263325740318907
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg-revisit,4.195480833333333,10.769085833333333,89.36307205,1.0,0.0055875000000000005,0.3354625,5.462632930956113,0.7516849529780565,100.0,6.0038031319910505
39,638,1,SPATIAL_IMBALANCE,1,3000,past-avg-total,4.157958333333333,10.731729166666668,95.58419065,1.0,0.0054625,0.2409375,5.842920745062695,0.7339145768025078,100.0,4.410755148741419
39,638,1,SPATIAL_IMBALANCE,1,3000,random,4.232333333333333,10.806153333333334,96.8742989,1.0,0.0055000000000000005,0.2459375,5.921783161598746,0.750705329153605,100.0,4.471590909090909
39,638,1,SPATIAL_IMBALANCE,2,1000,none,21.953255,28.66513125,35.746510275,0.7001175548589341,0.028875,0.062400000000000004,3.1208407627952672,5.79463998272391,70.01175548589342,0.21610389610389608
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg,1.9884508333333333,8.503070833333332,103.60333585,0.9980407523510972,0.0104375,0.12025,6.345490593146951,1.4280676010449407,99.80407523510972,1.1520958083832336
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg-revisit,21.630549583333334,28.428281666666667,36.26839825,0.7030956112852664,0.0311875,0.052324999999999997,3.153221308841419,6.222666543861816,70.30956112852664,0.1677755511022044
39,638,1,SPATIAL_IMBALANCE,2,1000,past-avg-total,2.0121954166666667,8.525457916666667,117.71516084999999,0.9980799373040752,0.011825,0.1429875,7.209571679695399,1.6162417445186261,99.80799373040752,1.2091966173361521
39,638,1,SPATIAL_IMBALANCE,2,1000,random,2.3060725,8.763564583333334,295.7593775,0.9989420062695924,0.013225,0.12261249999999999,18.098473073355702,1.8057166256188586,99.89420062695925,0.927126654064272
39,638,1,SPATIAL_IMBALANCE,2,2000,none,9.187649166666667,15.252807916666667,70.3430489,0.9592868338557994,0.023875,0.10052499999999999,4.482684835201586,3.4250221684112856,95.92868338557994,0.4210471204188482
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg,2.722365833333333,9.292053333333333,91.6053083,1.0,0.0054625,0.20223750000000001,5.599697529310346,0.7471199059561128,100.0,3.7022883295194506
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg-revisit,7.916795,14.051028333333333,73.686103675,0.9706504702194357,0.02385,0.10165,4.64051094073734,3.364848549265259,97.06504702194357,0.42620545073375266
39,638,1,SPATIAL_IMBALANCE,2,2000,past-avg-total,2.737215833333333,9.306132916666666,95.18445665,0.9997648902821317,0.0058375,0.18432500000000002,5.819863025630158,0.7911767112198147,99.97648902821317,3.1576017130620992
39,638,1,SPATIAL_IMBALANCE,2,2000,random,2.99959,9.557968333333333,120.65716035,1.0,0.006350000000000001,0.1283125,7.375594441457681,0.8674177115987461,100.0,2.020669291338583
39,638,1,SPATIAL_IMBALANCE,2,3000,none,4.221501666666667,10.794884166666666,87.36526624999999,1.0,0.0053625,0.22425,5.340510005877743,0.731935736677116,100.0,4.181818181818182
39,638,1,SPATIAL_IMBALANCE,2,3000,past-avg,4.1447883333333335,10.718654999999998,90.83188100000001,1.0,0.0058625000000000005,0.2601,5.552419057993731,0.7954153605015674,100.0,4.436673773987207
39,638,1,SPATIAL_IMBALANCE,2,3000,past-avg-revisit,4.195603333333333,10.76866,89.47423255000001,1.0,0.0055875000000000005,0.283825,5.4694280085423195,0.7633228840125392,100.0,5.079642058165547
39,638,1,SPATIAL_IMBALANCE,2,3000,past-avg-total,4.154068333333333,10.727838333333334,95.62864339999999,1.0,0.005625,0.28547500000000003,5.845638076175549,0.7709639498432602,100.0,5.075111111111112
39,638,1,SPATIAL_IMBALANCE,2,3000,random,4.2210225,10.794842500000001,96.8072645,1.0,0.0053625,0.2022,5.917685447492163,0.7266653605015674,100.0,3.77062937062937
39,638,1,SPATIAL_ISLANDS,0,1000,none,28.111379999999997,37.952238333333334,30.9099795,0.5891849529780564,0.026225000000000002,0.035775,3.2021697864199856,6.342257160867798,58.91849529780564,0.13641563393708295
39,638,1,SPATIAL_ISLANDS,0,1000,past-avg,2.198001666666667,9.583021666666667,115.34018840000002,0.9973354231974921,0.0103625,0.073375,7.069191191995936,1.4179433968985051,99.73354231974922,0.7080820265379976
39,638,1,SPATIAL_ISLANDS,0,1000,past-avg-revisit,28.041153333333334,37.874175,31.145997799999996,0.5905956112852665,0.0283375,0.0425125,3.2185393569885163,6.844840269283861,59.05956112852665,0.15002205558006176
