metric,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,runs,avgMean,avgStd,avgMin,avgMax,countMean,countMin,countMax,spreadMean,spreadStd,communicationTimeMillisMean,rawRows,servedRatioMean
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,9.2927,0.3319297281721612,8.893,9.975,96080.3,92281,107182,523.4,37.68347707476641,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,7.132,0.7681892128028527,5.923,8.08,90307.0,89920,90859,498.4,25.09183134009951,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,9.1981,0.2591818109187274,9.023,9.892,96081.0,91882,105761,609.1,19.33017215535228,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,0,1,2000,True,random,random,10,5.7082999999999995,0.14895789860076403,5.471,5.927,90326.3,89973,90816,576.9,12.956765714397156,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,2000,False,none,none,10,7.3485,0.5099745636358304,6.39,7.786,90844.9,90163,95296,593.0,22.528993664954406,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,9.9422,0.25796201270729785,9.584,10.344,95565.9,91470,106039,691.6,32.5719715911293,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.734399999999999,0.6163471604722636,6.139,7.85,90299.0,89943,90784,480.8,39.56373198889216,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,9.85,0.20942938348442594,9.557,10.195,92242.0,90861,93864,702.2,24.403096342700263,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,2000,nearest,1,4,1,1,2000,True,random,random,10,6.107200000000001,0.250612937504121,5.725,6.542,90311.1,89860,90824,497.2,19.498148060207612,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,0,1,2000,False,none,none,10,5.9079,0.25414844743443427,5.493,6.238,90361.5,90045,90784,529.2,69.40989362715762,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,9.8405,0.1675624261780266,9.544,10.068,93505.0,91037,104797,714.2,51.59414264774206,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.2606,0.15094237310974012,5.996,6.573,90338.0,90045,90784,634.2,52.97336857117713,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.1979,0.35042940325644306,9.53,10.816,92048.6,90709,99818,899.1,32.26435942164185,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,0,1,2000,True,random,random,10,6.5489999999999995,0.18095180451036005,6.163,6.812,90348.4,89929,90809,718.6,56.81783757471479,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,1,1,2000,False,none,none,10,6.9278,0.22146823198323004,6.537,7.341,90390.2,90019,91022,536.2,60.898458291012766,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,11.167100000000001,0.3208067781217985,10.749,11.678,91901.7,90575,96572,744.7,30.364635863305036,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,7.1723,0.20680159573852402,6.931,7.497,90380.2,90164,90793,616.0,49.23639123882072,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,11.828399999999998,0.4355257869645737,10.888,12.499,92655.8,90521,104797,978.6,76.39837112865114,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,0,4,1,1,2000,True,random,random,10,7.0917,0.09751586765467671,6.948,7.194,90375.3,90059,90812,555.2,61.12973453602138,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,2000,False,none,none,10,5.8828000000000005,0.1651038730281303,5.683,6.152,90361.5,90045,90784,543.2,33.148822670563206,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,10.0999,0.28578097674034675,9.651,10.596,92117.9,90690,99655,698.0,36.70906639449654,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.3434,0.20927345215716614,6.053,6.651,90325.5,90045,90784,647.3,32.853377976160154,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.345600000000001,0.3643905718990116,9.887,10.825,92126.2,90709,99818,886.5,49.996110959864765,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,0,1,2000,True,random,random,10,6.7795000000000005,0.15115426262964313,6.514,6.925,90348.4,89929,90809,766.7,37.064658218967665,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,2000,False,none,none,10,7.0176,0.2448510658429823,6.633,7.406,90363.5,90019,91022,580.1,58.27988027136334,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,11.2542,0.1999515496869735,10.88,11.55,91218.3,90415,92272,812.7,48.41728341546367,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,7.3073999999999995,0.2179822622753208,6.999,7.62,90380.2,90164,90793,663.9,74.73129643373429,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,11.8128,0.3248089352903399,11.409,12.321,92782.8,90599,104797,974.9,184.906252523332,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,greedy,1,4,1,1,2000,True,random,random,10,7.218299999999999,0.14441610405737712,6.987,7.465,90365.0,90059,90812,644.7,50.53062877547088,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,0,1,2000,False,none,none,10,6.0123,0.2820839315601735,5.626,6.588,90337.7,90045,90784,502.7,31.51031577118833,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,9.899899999999999,0.22091398527229703,9.659,10.322,91229.8,90504,92173,735.1,39.005555159917066,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.1907000000000005,0.13533747941103866,6.006,6.45,90329.0,90045,90784,593.2,38.57690731224806,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.205,0.26893369690935587,9.584,10.562,91242.6,90648,92026,939.8,32.279336355562734,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,0,1,2000,True,random,random,10,6.3286999999999995,0.23594728695668873,6.009,6.659,90351.9,90045,90830,569.9,44.031428169736515,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,1,1,2000,False,none,none,10,6.9245,0.23913513148659502,6.466,7.259,90347.3,89973,91022,577.0,36.92635313100326,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,11.2928,0.22400287696565166,10.968,11.611,92790.8,90371,99655,822.7,118.05276598011397,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.983,0.1951096557779184,6.676,7.276,90380.1,90118,90859,605.6,54.010698528676286,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,11.6991,0.24286688169081871,11.386,12.195,91348.5,90711,92482,1011.0,44.64676173400859,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,0,4,1,1,2000,True,random,random,10,7.236,0.23110122842117856,6.973,7.741,90325.7,89916,90751,631.9,40.21456342062053,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,2000,False,none,none,10,5.9505,0.2712703653389203,5.682,6.536,90337.7,90045,90784,558.2,48.01342404878961,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,10.0854,0.1473070866515855,9.839,10.317,91194.5,90539,92173,689.1,42.45899983120971,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.3275,0.18819685320311727,5.983,6.573,90329.0,90045,90784,600.5,59.074811327107376,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.3354,0.11701775743687623,10.114,10.5,92568.6,90471,104797,955.6,29.695491614422252,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,0,1,2000,True,random,random,10,6.4643,0.17339553371154381,6.151,6.709,90351.9,90045,90830,789.6,26.920458969176394,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,2000,False,none,none,10,6.9475,0.22004355629435404,6.537,7.244,90346.1,89973,91022,553.8,71.3454818315623,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,11.0501,0.25191773348544616,10.707,11.39,91524.9,90648,92557,766.8,59.98851741977144,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,7.1773,0.2166800252292154,6.806,7.67,90380.1,90118,90859,648.8,32.03400970496478,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,11.7312,0.2829435750581137,11.367,12.235,91177.4,90533,92577,976.7,93.75031851797742,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,1,15,3000,nearest,1,4,1,1,2000,True,random,random,10,7.0301,0.20442083498943509,6.744,7.305,90325.7,89916,90751,591.6,44.60991419454249,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,0,1,2000,False,none,none,10,7.892,0.2643024361934224,7.497,8.317,105106.2,102605,106991,435.5,21.915240764768658,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,9.4861,0.2049175715040343,9.252,9.942,104110.8,97033,108824,497.7,46.18814181631952,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.6238,0.2538677696054469,8.36,9.071,101699.3,98250,104769,519.9,11.39639319161012,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,9.306700000000001,0.3038695078117872,8.706,9.717,104157.1,96504,106832,667.1,59.67774571256301,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,0,1,2000,True,random,random,10,5.9515,0.22986626546755415,5.55,6.316,90242.1,89881,90739,559.3,17.042756688856297,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,False,none,none,10,8.0399,0.31576378301931113,7.449,8.578,101776.6,98203,103954,426.8,45.76947065943023,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,9.7427,0.2329602016558958,9.393,10.036,104773.0,99235,110938,511.9,25.58840883420978,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.9387,0.26456339294938125,8.331,9.24,94313.2,90265,97950,537.6,51.60361744425805,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,9.6487,0.21020997439068742,9.315,9.911,107376.3,96569,112844,569.2,13.180794108601095,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,0,4,1,1,2000,True,random,random,10,6.168699999999999,0.16268514239338389,5.814,6.338,90231.0,89918,90747,552.6,48.445157996783664,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,2000,False,none,none,10,8.1087,0.27293061796402,7.682,8.517,104741.1,103230,106333,139.6,23.339046919510473,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,9.726,0.21560766838558135,9.366,9.996,106387.1,103263,110938,592.1,49.80506444574131,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.8849,0.11912407164148008,8.671,9.024,100925.3,97426,103901,541.2,12.52375520538646,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,9.5651,0.3290067375196638,8.922,9.971,105331.5,95156,111938,572.7,43.97233979067601,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,0,1,2000,True,random,random,10,6.1576,0.21163133563398012,5.648,6.462,90208.4,89837,90711,540.8,12.743625857659165,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,2000,False,none,none,10,8.2564,0.34258500972589134,7.795,8.856,101815.4,98250,105053,401.4,29.919150314732455,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,10,9.9795,0.2740633543949693,9.511,10.301,102684.1,94071,110938,532.8,18.455953571198144,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,9.0791,0.1400209904899189,8.876,9.302,93984.6,90505,96574,505.5,40.122728388450035,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,9.8554,0.2122358227171945,9.599,10.236,105509.6,93366,110938,596.0,55.69161117758719,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,greedy,1,4,1,1,2000,True,random,random,10,6.2026,0.312552644454587,5.801,6.829,90210.2,89886,90682,518.2,19.498148060207615,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,0,1,2000,False,none,none,10,8.2003,0.2149904649048422,7.755,8.376,104914.9,102061,106763,413.5,7.321960878829587,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,10,9.568999999999999,0.28340744128864676,9.239,9.965,104769.5,95474,112736,575.5,16.80112430100372,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.7782,0.2768552770753061,8.457,9.346,100539.6,93965,104336,518.1,9.279008567729655,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,9.4431,0.30734542637090156,8.926,9.786,105918.0,100832,110938,569.4,25.364892623028737,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,0,1,2000,True,random,random,10,6.0024,0.2265863583223353,5.662,6.313,90211.3,89879,90713,481.4,7.381658952355419,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,1,1,2000,False,none,none,10,8.1985,0.27398063597431316,7.683,8.474,101936.6,98250,105053,418.1,17.533776927214895,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,10,9.8909,0.2949016596916488,9.482,10.542,104580.5,94594,111409,523.7,66.95446213658953,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,9.1717,0.27124693546655926,8.849,9.796,94316.5,90505,98583,511.1,49.50297409696155,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,9.8438,0.31035635431978253,9.323,10.377,102208.0,93667,110938,627.0,80.02499609497022,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,0,4,1,1,2000,True,random,random,10,6.1581,0.2642324103259601,5.554,6.522,90202.3,89904,90708,529.4,32.05966659561858,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,2000,False,none,none,10,7.803700000000001,0.36061153306262644,6.99,8.295,104943.8,100993,106763,359.4,9.58239125804317,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,10,9.393699999999999,0.3528751904002324,8.901,10.016,103248.6,98212,112431,544.3,10.414199707877485,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.618599999999999,0.18387930824320606,8.341,8.995,101076.4,98608,103355,572.8,12.708702180439625,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,9.410599999999999,0.17349620553007367,9.143,9.703,102201.9,93139,108654,591.4,37.87171327873438,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,0,1,2000,True,random,random,10,5.9397,0.26174968958911843,5.412,6.233,90218.6,89913,90756,532.5,11.796892246124258,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,2000,False,none,none,10,8.178799999999999,0.2355989058642769,7.824,8.659,102563.0,97445,105053,365.8,56.34181395730883,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,10,9.6373,0.3000114997795916,9.117,10.128,104494.6,92655,110938,536.4,13.099618315050234,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.8171,0.2351148419153687,8.402,9.202,93978.5,90200,97221,483.4,18.289037396453885,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,10,9.5752,0.18538836113533294,9.294,9.865,104629.0,99235,112431,585.8,54.06539250450946,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,1000,nearest,1,4,1,1,2000,True,random,random,10,6.0634999999999994,0.3060309534090374,5.549,6.411,90234.9,89888,90786,519.6,63.2915651743755,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,0,1,2000,False,none,none,10,7.738899999999999,0.6753046143942911,6.451,8.477,91029.7,90150,96935,387.1,60.18019238549803,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,10,10.4642,0.31342757448004505,9.803,10.79,94518.5,91314,104797,628.7,46.61437546508587,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,6.8391,0.4304469124577901,6.334,7.6,90317.1,89943,90784,506.9,71.19527137855903,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.6432,0.2922904947707557,10.107,11.091,98338.4,91634,106039,731.3,49.86214328860457,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,0,1,2000,True,random,random,10,6.154,0.19418318956879646,5.834,6.418,90276.9,89949,90793,528.3,37.0646582189677,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,1,1,2000,False,none,none,10,9.797,0.5313596814880768,9.061,10.567,90305.4,90001,90808,522.6,114.74144848310051,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,10,13.8697,0.37268397395708386,13.349,14.631,96937.1,91340,107372,797.1,84.10766909146871,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,10,8.4566,0.2969422689869378,7.902,8.789,90298.7,89973,90859,544.6,56.11931733171546,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,10,13.9727,0.25923650720272134,13.462,14.246,94269.7,91117,101351,769.7,97.93540955366682,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,0,4,1,1,2000,True,random,random,10,8.1413,0.31971343071222064,7.693,8.842,90283.1,89951,90791,488.3,60.11110084206114,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,2000,False,none,none,10,7.7221,0.5595091996066234,6.921,8.335,90473.0,90153,91557,387.2,42.78836809746832,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,10,10.4849,0.26360047631047867,10.169,10.881,94473.4,91102,104797,631.0,82.83853102404836,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,10,7.015000000000001,0.5255680524706365,6.302,8.062,90319.7,90026,90784,505.1,44.0036614638171,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,10,10.880799999999999,0.3419096046878149,10.341,11.428,96433.2,91851,105761,702.1,52.2609903380247,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,0,1,2000,True,random,random,10,6.203799999999999,0.0959604085026736,6.08,6.355,90290.6,89973,90793,586.3,60.14805806415439,,10,
Simulation Time [millis],TaxiAlgorithmP2PCollector,1685,27762,1,RUSH_HOUR,2,15,2000,greedy,1,4,1,1,2000,False,none,none,10,9.981,0.8158943286698078,8.57,11.136,90572.9,89947,92739,513.0,95.48821916864928,,10,
