taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingMode,seeds,deltaPctMean,deltaPctStd,metric,deltaPctCi95Half
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,0,1,2000,random,10,0.3523795255756279,0.14669194622240017,travel,0.10493709678306413
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,1,1,2000,none,10,5.685282814149788,0.7539260836712082,travel,0.5393262305589418
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,1,1,2000,past-avg,10,17.997612918509265,0.6935750156371129,travel,0.4961536772569796
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,10,5.258366529004992,0.6449725194871497,travel,0.46138554598783177
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,1,1,2000,past-avg-total,10,11.587623190235634,0.9239496499891686,travel,0.6609537629052613
1685,27762,1,BASELINE,2,15,1000,greedy,0,4,1,1,2000,random,10,0.3661142023299835,0.14774605767238388,travel,0.10569116268849138
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,none,10,5.961947843958706,0.8790597025658016,travel,0.6288414290065023
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,past-avg,10,18.72639091031352,0.825071516286067,travel,0.5902206071095092
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,10,5.638370158659218,0.8276839457929945,travel,0.5920894265986975
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,past-avg-total,10,11.86038194550235,0.8219084464568441,travel,0.5879578832630512
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,0,1,2000,random,10,0.3472528883112136,0.14057340490480077,travel,0.10056015599694443
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,1,1,2000,none,10,5.656847498370596,0.7154685167298664,travel,0.5118153444599441
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,1,1,2000,past-avg,10,17.945433662217035,0.7623791452373272,travel,0.5453731865270097
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,10,5.244609251589332,0.6224564700104478,travel,0.4452785344990979
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,1,1,2000,past-avg-total,10,11.587778234429432,0.8582470956748881,travel,0.6139529869354667
1685,27762,1,BASELINE,2,15,1000,greedy,1,4,1,1,2000,random,10,0.3697679342406457,0.145615260204675,travel,0.10416688200470337
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,0,1,2000,none,10,5.954212831069938,0.8608499712083819,travel,0.6158149719237797
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,0,1,2000,past-avg,10,18.62438350011423,0.6852946126630914,travel,0.49023023380514696
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,10,5.657308535639689,0.7815836353863254,travel,0.5591112511810806
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,0,1,2000,past-avg-total,10,11.974125927620863,0.8686245902468923,travel,0.6213765993444065
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,0,1,2000,random,10,0.3523795255756279,0.14669194622240017,travel,0.10493709678306413
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,1,1,2000,none,10,5.685282814149788,0.7539260836712082,travel,0.5393262305589418
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,1,1,2000,past-avg,10,17.997612918509265,0.6935750156371129,travel,0.4961536772569796
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,5.258366529004992,0.6449725194871497,travel,0.46138554598783177
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,11.587623190235634,0.9239496499891686,travel,0.6609537629052613
1685,27762,1,BASELINE,2,15,1000,nearest,0,4,1,1,2000,random,10,0.3661142023299835,0.14774605767238388,travel,0.10569116268849138
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,0,1,2000,none,10,5.961947843958706,0.8790597025658016,travel,0.6288414290065023
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,0,1,2000,past-avg,10,18.67593554723256,0.8215102803447982,travel,0.5876730523850686
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,5.647753231992214,0.8232864615238534,travel,0.5889436558577923
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,11.860137697424864,0.8219692456569493,travel,0.588001376390725
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,0,1,2000,random,10,0.3472528883112136,0.14057340490480077,travel,0.10056015599694443
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,1,1,2000,none,10,5.656847498370596,0.7154685167298664,travel,0.5118153444599441
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,1,1,2000,past-avg,10,17.945433662217035,0.7623791452373272,travel,0.5453731865270097
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,5.244609251589332,0.6224564700104478,travel,0.4452785344990979
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,11.591523295502933,0.8573962205191433,travel,0.6133443075166709
1685,27762,1,BASELINE,2,15,1000,nearest,1,4,1,1,2000,random,10,0.3697679342406457,0.145615260204675,travel,0.10416688200470337
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,0,1,2000,none,10,4.602789303691098,0.07095476536453015,travel,0.05075798141629891
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,0,1,2000,past-avg,10,7.43837020854688,0.5760437563664257,travel,0.4120768792681874
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,4.6550059619523365,0.060346629045459385,travel,0.043169377840785915
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,4.4514380328510645,0.130233751023522,travel,0.0931636131874425
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,0,1,2000,random,10,4.24920739730561,0.15824025619429385,travel,0.11319826007395231
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,1,1,2000,none,10,4.641788164388652,0.08061177561861779,travel,0.05766619039276073
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,1,1,2000,past-avg,10,7.270072621976338,0.41969093649860195,travel,0.3002288098049888
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,4.6941632011165035,0.09439725093953037,travel,0.06752772536590737
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,4.537099416454167,0.13718786960680407,travel,0.09813828994105518
1685,27762,1,BASELINE,2,15,2000,greedy,0,4,1,1,2000,random,10,4.29874997597365,0.15619633058365526,travel,0.11173612377305556
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,0,1,2000,none,10,4.601084163100482,0.07244751092073701,travel,0.0518258272588149
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,0,1,2000,past-avg,10,7.393518364274152,0.617649378283703,travel,0.4418397482346516
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,4.654312246745955,0.060785807225512994,travel,0.04348354698484666
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,4.450832514568652,0.13059328132783016,travel,0.09342080567354144
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,0,1,2000,random,10,4.24920739730561,0.15824025619429385,travel,0.11319826007395231
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,1,1,2000,none,10,4.641593783787095,0.07783738098630406,travel,0.05568150803259812
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,1,1,2000,past-avg,10,7.284217244554225,0.4712614624743301,travel,0.33712014170717697
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,10,4.697330081807601,0.09602458511376773,travel,0.0686918501057989
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,1,1,2000,past-avg-total,10,4.535597451059699,0.14377369438284338,travel,0.10284950517622402
1685,27762,1,BASELINE,2,15,2000,greedy,1,4,1,1,2000,random,10,4.29874997597365,0.15619633058365526,travel,0.11173612377305556
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,0,1,2000,none,10,4.602789303691098,0.07095476536453015,travel,0.05075798141629891
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,0,1,2000,past-avg,10,7.4268720441758855,0.5452594384009568,travel,0.39005510481544836
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,10,4.6550059619523365,0.060346629045459385,travel,0.043169377840785915
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,0,1,2000,past-avg-total,10,4.4514380328510645,0.130233751023522,travel,0.0931636131874425
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,0,1,2000,random,10,4.24920739730561,0.15824025619429385,travel,0.11319826007395231
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,1,1,2000,none,10,4.642091962010825,0.08150593544427555,travel,0.058305833799102334
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,1,1,2000,past-avg,10,7.270128594356512,0.4197037582914609,travel,0.30023798196305757
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,1,1,2000,past-avg-revisit,10,4.6941632011165035,0.09439725093953037,travel,0.06752772536590737
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,1,1,2000,past-avg-total,10,4.537099416454167,0.13718786960680407,travel,0.09813828994105518
1685,27762,1,BASELINE,2,15,2000,nearest,0,4,1,1,2000,random,10,4.29874997597365,0.15619633058365526,travel,0.11173612377305556
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,0,1,2000,none,10,4.601084163100482,0.07244751092073701,travel,0.0518258272588149
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,0,1,2000,past-avg,10,7.4098407277776115,0.5816873173849207,travel,0.41611403961713445
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,10,4.654312246745955,0.060785807225512994,travel,0.04348354698484666
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,0,1,2000,past-avg-total,10,4.450832514568652,0.13059328132783016,travel,0.09342080567354144
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,0,1,2000,random,10,4.24920739730561,0.15824025619429385,travel,0.11319826007395231
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,1,1,2000,none,10,4.641593783787095,0.07783738098630406,travel,0.05568150803259812
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,1,1,2000,past-avg,10,7.284217244554225,0.4712614624743301,travel,0.33712014170717697
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,1,1,2000,past-avg-revisit,10,4.697330081807601,0.09602458511376773,travel,0.0686918501057989
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,1,1,2000,past-avg-total,10,4.535597451059699,0.14377369438284338,travel,0.10284950517622402
1685,27762,1,BASELINE,2,15,2000,nearest,1,4,1,1,2000,random,10,4.29874997597365,0.15619633058365526,travel,0.11173612377305556
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,0,1,2000,none,10,8.626694111838205,0.1377184985640587,travel,0.09851787903014468
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,0,1,2000,past-avg,10,8.966987729956305,0.1262941003999612,travel,0.09034535690669702
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,0,1,2000,past-avg-revisit,10,8.600062892897462,0.13006941624066812,travel,0.09304605516563388
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,0,1,2000,past-avg-total,10,8.620791098492479,0.1588461598714914,travel,0.1136316974537993
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,0,1,2000,random,10,8.474357803370012,0.17822869421183477,travel,0.12749712724972007
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,1,1,2000,none,10,8.733177870511188,0.141182308520662,travel,0.10099573940363202
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,1,1,2000,past-avg,10,9.065363896522953,0.12095491220361344,travel,0.08652593175806823
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,1,1,2000,past-avg-revisit,10,8.72387562940008,0.12979611310725028,travel,0.09285054588171518
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,1,1,2000,past-avg-total,10,8.74870805087068,0.1470489636256682,travel,0.10519249164804995
1685,27762,1,BASELINE,2,15,3000,greedy,0,4,1,1,2000,random,10,8.582062718714806,0.16743616241561646,travel,0.11977661509619657
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,0,1,2000,none,10,8.626694111838205,0.1377184985640587,travel,0.09851787903014468
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,0,1,2000,past-avg,10,8.966987729956305,0.1262941003999612,travel,0.09034535690669702
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,0,1,2000,past-avg-revisit,10,8.600062892897462,0.13006941624066812,travel,0.09304605516563388
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,0,1,2000,past-avg-total,10,8.620791098492479,0.1588461598714914,travel,0.1136316974537993
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,0,1,2000,random,10,8.474357803370012,0.17822869421183477,travel,0.12749712724972007
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,1,1,2000,none,10,8.733177870511188,0.141182308520662,travel,0.10099573940363202
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,1,1,2000,past-avg,10,9.065363896522953,0.12095491220361344,travel,0.08652593175806823
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,1,1,2000,past-avg-revisit,10,8.72387562940008,0.12979611310725028,travel,0.09285054588171518
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,1,1,2000,past-avg-total,10,8.74870805087068,0.1470489636256682,travel,0.10519249164804995
1685,27762,1,BASELINE,2,15,3000,greedy,1,4,1,1,2000,random,10,8.582062718714806,0.16743616241561646,travel,0.11977661509619657
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,0,1,2000,none,10,8.625944744370171,0.13839237402938745,travel,0.0989999404980437
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,0,1,2000,past-avg,10,8.971752289330766,0.13240430075132933,travel,0.0947163309250206
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,0,1,2000,past-avg-revisit,10,8.600062892897462,0.13006941624066812,travel,0.09304605516563388
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,0,1,2000,past-avg-total,10,8.620791098492479,0.1588461598714914,travel,0.1136316974537993
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,0,1,2000,random,10,8.474357803370012,0.17822869421183477,travel,0.12749712724972007
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,1,1,2000,none,10,8.733177870511188,0.141182308520662,travel,0.10099573940363202
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,1,1,2000,past-avg,10,9.065363896522953,0.12095491220361344,travel,0.08652593175806823
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,1,1,2000,past-avg-revisit,10,8.72387562940008,0.12979611310725028,travel,0.09285054588171518
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,1,1,2000,past-avg-total,10,8.74870805087068,0.1470489636256682,travel,0.10519249164804995
1685,27762,1,BASELINE,2,15,3000,nearest,0,4,1,1,2000,random,10,8.582062718714806,0.16743616241561646,travel,0.11977661509619657
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,0,1,2000,none,10,8.625944744370171,0.13839237402938745,travel,0.0989999404980437
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,0,1,2000,past-avg,10,8.971752289330766,0.13240430075132933,travel,0.0947163309250206
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,0,1,2000,past-avg-revisit,10,8.600062892897462,0.13006941624066812,travel,0.09304605516563388
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,0,1,2000,past-avg-total,10,8.620791098492479,0.1588461598714914,travel,0.1136316974537993
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,0,1,2000,random,10,8.474357803370012,0.17822869421183477,travel,0.12749712724972007
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,1,1,2000,none,10,8.733177870511188,0.141182308520662,travel,0.10099573940363202
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,1,1,2000,past-avg,10,9.065363896522953,0.12095491220361344,travel,0.08652593175806823
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,1,1,2000,past-avg-revisit,10,8.72387562940008,0.12979611310725028,travel,0.09285054588171518
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,1,1,2000,past-avg-total,10,8.74870805087068,0.1470489636256682,travel,0.10519249164804995
1685,27762,1,BASELINE,2,15,3000,nearest,1,4,1,1,2000,random,10,8.582062718714806,0.16743616241561646,travel,0.11977661509619657
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,0,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,0,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,10,-27.691737378087044,2.3180497471983728,travel,1.6582328950828817
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,0,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,0,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,1,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,1,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,10,-27.691737378087044,2.3180497471983728,travel,1.6582328950828817
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,1,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,0,4,1,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,10,-27.691737378087044,2.3180497471983728,travel,1.6582328950828817
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,0,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,10,-27.691737378087044,2.3180497471983728,travel,1.6582328950828817
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,greedy,1,4,1,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,10,-27.69204095915265,2.318602735387452,travel,1.6586284790028694
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,0,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,10,-27.69204095915265,2.318602735387452,travel,1.6586284790028694
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,0,4,1,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,10,-27.69204095915265,2.318602735387452,travel,1.6586284790028694
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,0,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,none,10,-27.073450406682063,2.168840422220991,travel,1.551494974022453
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,past-avg,10,-23.458925661254103,0.7696007576590249,travel,0.5505392168452423
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,10,-27.69204095915265,2.318602735387452,travel,1.6586284790028694
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,past-avg-total,10,-24.06586965277215,0.7594811000977036,travel,0.543300049922514
1685,27762,1,RUSH_HOUR,0,15,1000,nearest,1,4,1,1,2000,random,10,-43.244514174601576,0.3202104798311687,travel,0.22906477811706658
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,0,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,0,4,1,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,past-avg,10,-27.747258953916884,0.6098862950544159,travel,0.4362863730348188
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,past-avg-revisit,10,-39.34019099668875,0.6634397826759645,travel,0.47459623024465464
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,past-avg-total,10,-27.745762406759678,0.7381634662206558,travel,0.5280503333092368
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,random,10,-41.649262295987775,0.28139229025894225,travel,0.20129591812860984
1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,none,10,-39.23157740040784,0.6989204129297266,travel,0.4999775441255022
