rank,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingMode,groups,groupsWithin5,groupsWithin5WithTravel,meanWaitingDeltaPct,worstWaitingDeltaPct,meanDistanceDeltaPct,worstDistanceDeltaPct,meanTravelDeltaPct,worstTravelDeltaPct,worstPickupGapPoints,worstReferenceDeltaPct
258,1,15,3000,greedy,0,4,0,1,2000,none,8,1,1,231.40328026684728,764.2558745255988,-10.675987762168965,23.1018674912155,60.867017588772434,263.8511820568607,44.94056624162525,764.2558745255988
259,1,15,3000,nearest,1,4,0,1,2000,none,8,1,1,231.47695156582455,765.0337622930467,-10.683294693764754,23.1018674912155,60.87095622120498,264.4501820407536,45.136517541963826,765.0337622930467
260,0,15,3000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,228.87724332336126,765.2198149225367,-9.521650119000817,24.449523025131057,60.24444690126641,264.6461301351272,45.22620848642029,765.2198149225367
261,0,15,3000,greedy,0,4,1,1,2000,past-avg-revisit,8,1,1,228.87724332336126,765.2198149225367,-9.521650119000817,24.449523025131057,60.24444690126641,264.6461301351272,45.22620848642029,765.2198149225367
262,0,15,3000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,228.87724332336126,765.2198149225367,-9.521650119000817,24.449523025131057,60.24444690126641,264.6461301351272,45.22620848642029,765.2198149225367
263,0,15,3000,greedy,1,4,1,1,2000,past-avg-revisit,8,1,1,228.87724332336126,765.2198149225367,-9.521650119000817,24.449523025131057,60.24444690126641,264.6461301351272,45.22620848642029,765.2198149225367
264,0,15,3000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,228.91177187969822,765.2198149225367,-9.523053192929364,24.449523025131057,60.25220093583502,264.6461301351272,45.22620848642029,765.2198149225367
265,0,15,3000,nearest,0,4,1,1,2000,past-avg-revisit,8,1,1,228.91177187969822,765.2198149225367,-9.523053192929364,24.449523025131057,60.25220093583502,264.6461301351272,45.22620848642029,765.2198149225367
266,0,15,3000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,228.91177187969822,765.2198149225367,-9.523053192929364,24.449523025131057,60.25220093583502,264.6461301351272,45.22620848642029,765.2198149225367
267,0,15,3000,nearest,1,4,1,1,2000,past-avg-revisit,8,1,1,228.91177187969822,765.2198149225367,-9.523053192929364,24.449523025131057,60.25220093583502,264.6461301351272,45.22620848642029,765.2198149225367
268,1,15,3000,nearest,0,4,0,1,2000,none,8,1,1,231.69000201303447,765.3125690978919,-10.68864998167423,23.1018674912155,60.8954633972843,264.2169861353133,45.01584900223327,765.3125690978919
269,0,15,3000,greedy,0,4,0,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
270,0,15,3000,greedy,0,4,1,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
271,0,15,3000,greedy,1,4,0,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
272,0,15,3000,greedy,1,4,1,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
273,0,15,3000,nearest,0,4,0,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
274,0,15,3000,nearest,0,4,1,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
275,0,15,3000,nearest,1,4,0,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
276,0,15,3000,nearest,1,4,1,1,2000,none,8,1,1,232.15287469007825,767.3405858480713,-10.874638722584564,23.063370139412932,61.284018175828564,265.51747910394073,45.46574454290037,767.3405858480713
277,1,15,2000,greedy,1,4,1,1,2000,none,8,1,1,257.60226845586374,796.1954346349535,-19.983499536617355,9.564424367229197,71.67650843624133,258.50975273717347,39.93840501404799,796.1954346349535
278,1,15,2000,greedy,0,4,1,1,2000,none,8,1,1,256.59589034436755,796.2356772472193,-19.954239862950804,9.63141381189725,71.36704038984468,259.20762161056115,40.287083063179885,796.2356772472193
279,1,15,2000,nearest,1,4,1,1,2000,none,8,1,1,257.51906667534973,796.6381260481619,-19.98978055094195,9.564424367229197,71.70288818393834,258.89025087202384,40.06807866868382,796.6381260481619
280,1,15,2000,nearest,0,4,1,1,2000,none,8,1,1,256.7414379444635,797.4126801080846,-19.946600413378032,9.63141381189725,71.36452646591168,259.214657308207,40.21216050716807,797.4126801080846
281,2,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,251.61852269590477,810.6519325865376,-19.667866375535734,10.867329736085773,71.07201483159216,274.6278872832767,46.95807218500108,810.6519325865376
282,2,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,251.67462042162649,811.7480760312098,-19.667190420176446,10.867329736085773,71.0588095012918,274.76414193869374,47.038758014552265,811.7480760312098
283,2,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,251.4695129314775,812.2200337679627,-19.58131763275523,11.001604792060338,70.85114903224928,273.35624552206,46.36193357827246,812.2200337679627
284,2,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,251.70635315299188,813.3087954316869,-19.588814135055358,11.001604792060338,70.88815218755603,273.4352600978481,46.305741661263596,813.3087954316869
285,2,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,8,1,1,410.13484395909074,823.1572478089945,-37.672364008929875,-0.2179433212321613,119.61527372819853,270.01744345938874,44.11425689791801,823.1572478089945
286,2,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,8,1,1,410.39827568917445,823.6539021953712,-37.687389148909205,-0.2179433212321613,119.67177672301175,270.0077642484249,44.133347741517184,823.6539021953712
287,1,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,260.5367843717072,830.4155568482179,-20.71747467390967,10.815094014761485,74.39647973799333,281.7100123309271,49.13226712772855,830.4155568482179
288,1,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,260.52696274960994,832.6296942627348,-20.70384869455338,10.815094014761485,74.34738639092828,282.021682178261,49.16972840573446,832.6296942627348
289,1,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,260.13584511531116,833.4563289983796,-20.594214059372174,10.99156844019873,74.10474112891697,281.7074172882342,49.02888840861609,833.4563289983796
290,1,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,260.1942692129287,834.6277530017542,-20.57753407363444,10.99156844019873,74.03341723774167,281.4627077450988,48.86967797709099,834.6277530017542
291,2,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,8,1,1,413.22176544703393,836.7659295090946,-38.08389377740372,-0.2187402134999794,121.13407476463999,276.1070914463217,46.28016713493264,836.7659295090946
292,2,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,8,1,1,413.1851263663242,837.6737411568872,-38.06081217065243,-0.2187402134999794,121.03763847297574,276.11032779266867,46.27944672574023,837.6737411568872
293,2,15,2000,greedy,0,4,0,1,2000,none,8,1,1,274.86455730913724,844.6139646060046,-22.682385869753645,9.287954573853874,79.81800958310006,288.9412218355841,51.80714645918882,844.6139646060046
294,2,15,2000,nearest,0,4,0,1,2000,none,8,1,1,275.19722048532475,846.4713839762061,-22.699214661915732,9.287954573853874,79.87236994882143,289.0726629850866,51.76248108925869,846.4713839762061
295,2,15,2000,greedy,1,4,0,1,2000,none,8,1,1,273.58082798450164,846.7843896310355,-22.446251944662,9.408411960284834,79.04102246398138,288.52479578207135,51.59534615661696,846.7843896310355
296,2,15,2000,nearest,1,4,0,1,2000,none,8,1,1,273.77573377332345,847.9174873370141,-22.453583673960352,9.408411960284834,79.0636448454866,288.5827554640563,51.502773575390826,847.9174873370141
297,1,15,2000,greedy,0,4,0,1,2000,none,8,1,1,278.1230336243567,851.1602776275342,-22.9064068384339,9.441337015822548,80.7615388616191,290.17660011227287,52.12376629925798,851.1602776275342
298,1,15,2000,nearest,0,4,0,1,2000,none,8,1,1,278.1604435190002,851.6664909099776,-22.90258795063425,9.441337015822548,80.73353975333866,290.2534148673874,52.132051004970826,851.6664909099776
299,1,15,2000,nearest,1,4,0,1,2000,none,8,1,1,277.4656765675248,851.7574421618754,-22.807568016924815,9.529328816529503,80.47487084887447,290.1827036825148,52.02182839853036,851.7574421618754
300,0,15,2000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
301,0,15,2000,greedy,0,4,1,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
302,0,15,2000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
303,0,15,2000,greedy,1,4,1,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
304,0,15,2000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
305,0,15,2000,nearest,0,4,1,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
306,0,15,2000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
307,0,15,2000,nearest,1,4,1,1,2000,past-avg-revisit,8,1,1,274.6662834374856,852.51977262754,-22.31427346515803,10.255557110375978,79.47221509095755,289.98400021953466,51.906923132339166,852.51977262754
308,1,15,2000,greedy,1,4,0,1,2000,none,8,1,1,277.75882882262033,853.3999734664096,-22.81115816135692,9.529328816529503,80.50877892549883,290.1242816653374,52.00057632735393,853.3999734664096
309,0,15,2000,greedy,0,4,0,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
310,0,15,2000,greedy,0,4,1,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
311,0,15,2000,greedy,1,4,0,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
312,0,15,2000,greedy,1,4,1,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
313,0,15,2000,nearest,0,4,0,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
314,0,15,2000,nearest,0,4,1,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
315,0,15,2000,nearest,1,4,0,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
316,0,15,2000,nearest,1,4,1,1,2000,none,8,1,1,278.90522347540673,854.9405885694654,-23.081793845784077,9.530813046428111,81.1635514134048,291.24810293430727,52.367624810892586,854.9405885694654
317,2,15,1000,greedy,1,4,1,1,2000,none,8,1,1,428.3396533437607,862.6729530865712,-39.5008619064439,-0.4119802484695345,126.39313526136245,286.04836816556735,49.65888624738851,862.6729530865712
318,2,15,1000,nearest,1,4,1,1,2000,none,8,1,1,428.5242901973319,864.4237505116789,-39.49726742140585,-0.4119802484695345,126.37827902029184,285.96236636275836,49.536056480080696,864.4237505116789
319,2,15,1000,greedy,0,4,1,1,2000,none,8,1,1,430.30625941322717,869.5159887561077,-39.65127379587069,-0.4205665990128282,127.03132963366359,288.24107111431135,50.35696275484476,869.5159887561077
320,2,15,1000,nearest,0,4,1,1,2000,none,8,1,1,430.5908302275026,870.5879344733706,-39.65422655887858,-0.4205665990128282,127.02659112199811,288.36352282712903,50.38974137309993,870.5879344733706
321,1,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,8,1,1,431.23591016360797,895.7068537171406,-40.0598822644546,-0.38564132259276684,127.77534866406229,297.66045342852874,53.580073481737635,895.7068537171406
322,1,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,8,1,1,431.54369568874677,895.8015128682244,-40.066593853031065,-0.3869613846399944,127.84252539456833,297.56581639744843,53.49146315106981,895.8015128682244
323,1,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,8,1,1,431.9685802209416,900.0548814436089,-40.18343643398671,-0.38313663839042444,128.2754715141773,298.8341696131835,53.95864851235501,900.0548814436089
324,1,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,8,1,1,432.26350958649454,900.3804168495104,-40.19311025791403,-0.3845645361761352,128.31650104681836,298.8708208627115,53.97449751458828,900.3804168495104
325,1,15,1000,greedy,1,4,1,1,2000,none,8,1,1,438.77099735433035,902.294577282484,-40.86597304464319,-0.4908926689335402,130.60885802703683,300.33545401017625,54.6279086521144,902.294577282484
326,1,15,1000,nearest,1,4,1,1,2000,none,8,1,1,439.05288376812496,904.0015375875524,-40.87022943236225,-0.4908926689335402,130.6278565736354,300.3256666724335,54.54181975362005,904.0015375875524
327,1,15,1000,nearest,0,4,1,1,2000,none,8,1,1,440.05953770721584,907.2247565202897,-40.94052998439224,-0.49265245243116373,130.8887707442163,301.42693791524414,54.88617534759743,907.2247565202897
328,1,15,1000,greedy,0,4,1,1,2000,none,8,1,1,440.2266341365223,908.1640342850272,-40.93930668263077,-0.49265245243116373,130.87920729252178,301.2150094286552,54.776673150349396,908.1640342850272
329,2,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,440.30211430604356,926.5920437781565,-41.24179355215202,-0.4264493134659042,131.5397473174837,309.798847651904,58.06065845400187,926.5920437781565
330,2,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,440.4495476949994,927.707259658397,-41.24211821539658,-0.4258751620314416,131.5352482541952,310.0896154743291,58.121533030761476,927.707259658397
331,1,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,441.63384379901976,930.5599608119278,-41.44754742083943,-0.4845087782544111,132.10667889151512,310.7401210900611,58.42302427778978,930.5599608119278
332,1,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,441.6797938950283,930.6267143364163,-41.449248658253794,-0.48292393327529215,132.12319738140752,310.7957504535359,58.41041711692241,930.6267143364163
333,2,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,443.64750405456,932.9645844601606,-41.518978682886235,-0.43701736545216363,132.55596705688535,311.2648006917728,58.56674591167783,932.9645844601606
334,2,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,443.9302396441526,933.0757420617507,-41.53861302194157,-0.43898189845805735,132.65486072137026,311.40073096685325,58.63194294359195,933.0757420617507
335,1,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,444.21809397445446,933.1761955140088,-41.644121247133604,-0.484146333472657,132.85753824996206,311.23360425181346,58.536848930192356,933.1761955140088
336,1,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,444.2321759414337,933.5856745825213,-41.64370614710867,-0.4826176693049189,132.85820438589792,311.3575958391026,58.58691736906563,933.5856745825213
337,2,15,1000,nearest,1,4,0,1,2000,none,8,1,1,449.59535166966316,935.0138394218852,-42.08863157676627,-0.5684209542945129,134.54143582429114,312.17234230343144,58.95000360204597,935.0138394218852
338,2,15,1000,greedy,1,4,0,1,2000,none,8,1,1,449.57259189397956,935.7807395614701,-42.0880297199911,-0.5684209542945129,134.53743613591956,312.2227405679147,58.94243930552554,935.7807395614701
339,0,15,1000,greedy,0,4,0,1,2000,past-avg-revisit,8,1,1,447.94785751541144,935.8820661276039,-41.94562245450751,-0.5663371025214303,133.8745364965634,311.92135395010246,58.79547583027159,935.8820661276039
340,0,15,1000,greedy,0,4,1,1,2000,past-avg-revisit,8,1,1,447.94785751541144,935.8820661276039,-41.94562245450751,-0.5663371025214303,133.8745364965634,311.92135395010246,58.79547583027159,935.8820661276039
341,0,15,1000,greedy,1,4,0,1,2000,past-avg-revisit,8,1,1,447.94785751541144,935.8820661276039,-41.94562245450751,-0.5663371025214303,133.8745364965634,311.92135395010246,58.79547583027159,935.8820661276039
342,0,15,1000,greedy,1,4,1,1,2000,past-avg-revisit,8,1,1,447.94785751541144,935.8820661276039,-41.94562245450751,-0.5663371025214303,133.8745364965634,311.92135395010246,58.79547583027159,935.8820661276039
343,0,15,1000,nearest,0,4,0,1,2000,past-avg-revisit,8,1,1,447.9470518450887,935.8820661276039,-41.94563054171283,-0.5663371025214303,133.87449884389775,311.92135395010246,58.79547583027159,935.8820661276039
344,0,15,1000,nearest,0,4,1,1,2000,past-avg-revisit,8,1,1,447.9470518450887,935.8820661276039,-41.94563054171283,-0.5663371025214303,133.87449884389775,311.92135395010246,58.79547583027159,935.8820661276039
345,0,15,1000,nearest,1,4,0,1,2000,past-avg-revisit,8,1,1,447.9470518450887,935.8820661276039,-41.94563054171283,-0.5663371025214303,133.87449884389775,311.92135395010246,58.79547583027159,935.8820661276039
346,0,15,1000,nearest,1,4,1,1,2000,past-avg-revisit,8,1,1,447.9470518450887,935.8820661276039,-41.94563054171283,-0.5663371025214303,133.87449884389775,311.92135395010246,58.79547583027159,935.8820661276039
347,1,15,1000,nearest,1,4,0,1,2000,none,8,1,1,450.0541856789577,937.5615516934441,-42.147093718151055,-0.581703265107647,134.7301246902373,312.55446979698416,58.98422303868598,937.5615516934441
348,1,15,1000,greedy,1,4,0,1,2000,none,8,1,1,450.15017861493254,937.7022704362506,-42.14956716491624,-0.5815007598395039,134.7524272283033,312.5605808242453,58.968734241048914,937.7022704362506
349,1,15,1000,nearest,0,4,0,1,2000,none,8,1,1,451.64873525985996,937.8318541423586,-42.22903411685883,-0.5841040783957419,135.01615568357565,312.6476937229198,59.08508032562496,937.8318541423586
350,2,15,1000,greedy,0,4,0,1,2000,none,8,1,1,451.4053755174009,938.1760537747434,-42.20347454162419,-0.5680194971384056,134.96899602447792,312.60533785367903,59.011238383401775,938.1760537747434
351,0,15,1000,greedy,0,4,0,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
352,0,15,1000,greedy,0,4,1,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
353,0,15,1000,greedy,1,4,0,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
354,0,15,1000,greedy,1,4,1,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
355,0,15,1000,nearest,0,4,0,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
356,0,15,1000,nearest,0,4,1,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
357,0,15,1000,nearest,1,4,0,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
358,0,15,1000,nearest,1,4,1,1,2000,none,8,1,1,451.7706442341988,938.4167270475938,-42.25363199945959,-0.5749910046928264,135.12382494954213,312.73338978794027,59.176932497658676,938.4167270475938
359,1,15,1000,greedy,0,4,0,1,2000,none,8,1,1,451.7456211721359,938.7537603427143,-42.22971474219539,-0.5846735169259154,135.02713703754026,312.7511561362619,59.087961962394644,938.7537603427143
360,2,15,1000,nearest,0,4,0,1,2000,none,8,1,1,451.7250970116627,939.0391438494797,-42.21197393298311,-0.5679149529521199,135.0147039119843,312.67556433230146,59.027447590231255,939.0391438494797
