taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
39,638,1,SPATIAL_IMBALANCE,0,6.484131814814815,12.998698074074074,100.02569898555555,0.9544827586206898,0.01215111111111111,0.1489272222222222,6.2657453090277615,1.929702196094615,95.44827586206898,1.2256263716166786,1.0005130105208688,p2pOverlayMinNeighbors
39,638,1,SPATIAL_IMBALANCE,1,6.477482370370371,12.99021212962963,99.87510386888889,0.9547283176593521,0.012190555555555557,0.15220499999999998,6.255994053185314,1.929143161407891,95.47283176593521,1.2485485120539577,0.999486989479131,p2pOverlayMinNeighbors
39,638,1,SPATIAL_ISLANDS,0,7.865347018518518,15.566715055555555,108.38810673666667,0.9334918146987111,0.012784444444444445,0.12684,6.860861430379357,2.1914664202956966,93.34918146987111,0.992143229619329,1.0010537782161315,p2pOverlayMinNeighbors
39,638,1,SPATIAL_ISLANDS,1,7.848787805555556,15.54530750925926,108.4738480161111,0.9338949843260187,0.012816111111111111,0.12858666666666668,6.865017084781398,2.1926099611977983,93.38949843260187,1.0033204733625212,0.9989462217838685,p2pOverlayMinNeighbors
1685,27762,1,BASELINE,0,3.888782537037037,35.13773041666666,407.59924298111116,0.9995426802423778,3.948932777777778,410.6960094444445,24.748714299804387,13.114292531545109,99.95426802423778,10.400177277151817,1.0001862052334463,p2pOverlayMinNeighbors
1685,27762,1,BASELINE,1,3.8873345833333337,35.13647464814815,407.5926215872222,0.9995412394239929,3.960108888888889,412.63403944444445,24.748336947703365,13.159474999073506,99.95412394239929,10.419764986821349,0.9998137947665539,p2pOverlayMinNeighbors
1685,27762,1,RUSH_HOUR,0,17.839307833333333,47.708875453703705,329.85990914444443,0.9858906859095967,6.675335555555556,2338.2950166666665,20.291618485364044,23.19847818112991,98.58906859095967,35.02887603486266,1.0001394457330262,p2pOverlayMinNeighbors
1685,27762,1,RUSH_HOUR,1,17.834333296296297,47.706158296296294,329.91032966277777,0.9858741765322704,6.713356111111111,2360.4509350000003,20.29500906012012,23.327520364132827,98.58741765322704,35.160520251462245,0.9998605542669737,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_IMBALANCE,0,48.9511140925926,74.00060644444444,361.2760289066667,0.8583916064324536,6.650033333333334,1289.6647983333335,24.091442791935535,30.169160546268145,85.83916064324536,19.393358404218525,1.0002332053475034,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_IMBALANCE,1,48.92828809259259,73.96057452777777,361.3487269916667,0.8587285578208423,6.685420555555556,1296.5236738888889,24.093483045243126,30.318469737640644,85.87285578208423,19.393300138934162,0.9997667946524967,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_ISLANDS,0,78.37965529629629,106.4245075462963,340.9351371455556,0.7930813101841846,8.558161666666667,1555.4600538888888,23.447443637909867,44.6851092042363,79.30813101841846,18.17516558430156,1.0003307289064052,p2pOverlayMinNeighbors
1685,27762,1,SPATIAL_ISLANDS,1,78.32782760185185,106.3403032037037,341.12215232444447,0.7937887720225087,8.560455555555556,1553.3339061111112,23.455787405382758,44.67852221031721,79.37887720225088,18.145458451717914,0.9996692710935946,p2pOverlayMinNeighbors
39,638,1,BASELINE,0,3.530731444444444,11.26410112962963,108.49100815666667,0.9939515848136539,0.00923111111111111,0.13478166666666666,6.660039036091884,1.2867204268962225,99.39515848136539,1.4600806451612904,1.0006243474666017,p2pOverlayShortcuts
39,638,1,BASELINE,1,3.5263253888888886,11.258650222222222,108.52048796555555,0.9940613026819924,0.009138888888888889,0.13521055555555556,6.661365791805319,1.2733342387339095,99.40613026819925,1.4795075987841946,0.9993756525333984,p2pOverlayShortcuts
39,638,1,RUSH_HOUR,0,3.800375546296296,11.487872666666666,104.81339356222222,0.9929919888540578,0.009013888888888889,0.13724833333333333,6.440968860620762,1.2498915728708861,99.29919888540579,1.522631741140216,1.001301303248445,p2pOverlayShortcuts
39,638,1,RUSH_HOUR,1,3.790497518518518,11.475163351851853,104.92849752222222,0.9931104144897249,0.008987222222222221,0.14616833333333334,6.447530574817743,1.247407809126358,99.31104144897249,1.626401681399518,0.9986986967515549,p2pOverlayShortcuts
39,638,1,SPATIAL_IMBALANCE,0,6.486104462962963,12.9988585,99.95678348333333,0.9544914663880181,0.01213888888888889,0.14773944444444445,6.261439218866662,1.926972894908969,95.4491466388018,1.2170755148741417,1.000817393620067,p2pOverlayShortcuts
