series,selectedConfig,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,runIndex,worldSeed,tickBlock,servedRequestsSum,finishedRequestsSum,waitingTimeSum,waitingTimeCount,rows,activeClientsMean,servedRequestsMean,finishedRequestsMean,calcTimeMillisMean,waitingTimeAvg
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,67,4,3,7.3,4,1,3.0,4.0,3.0,0.005424,1.825
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,68,7,5,9.233333333333333,7,1,3.0,7.0,5.0,0.011634,1.319047619047619
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,69,6,6,17.15,6,1,4.0,6.0,6.0,0.023331,2.858333333333333
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,70,4,5,24.883333333333333,4,1,4.0,4.0,5.0,0.027078,6.220833333333333
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,71,5,7,22.85,5,1,3.0,5.0,7.0,0.014246,4.57
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,72,10,5,19.333333333333332,10,1,7.0,10.0,5.0,0.028099,1.9333333333333331
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,73,4,9,37.46666666666667,4,1,5.0,4.0,9.0,0.030815,9.366666666666667
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,74,8,4,45.56666666666667,8,1,5.0,8.0,4.0,0.023059,5.695833333333334
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,75,6,10,7.616666666666666,6,1,3.0,6.0,10.0,0.005573,1.2694444444444444
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,76,8,4,17.7,8,1,3.0,8.0,4.0,0.013077,2.2125
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,77,6,8,7.433333333333334,6,1,4.0,6.0,8.0,0.007747,1.238888888888889
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,78,7,9,21.316666666666666,7,1,4.0,7.0,9.0,0.019173,3.045238095238095
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,79,7,7,11.1,7,1,3.0,7.0,7.0,0.01612,1.5857142857142856
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,80,4,3,9.266666666666667,4,1,2.0,4.0,3.0,0.005857,2.316666666666667
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,81,13,10,29.966666666666665,13,1,7.0,13.0,10.0,0.015883,2.305128205128205
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,82,6,5,12.233333333333333,6,1,4.0,6.0,5.0,0.009602,2.0388888888888888
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,83,13,14,35.333333333333336,13,1,7.0,13.0,14.0,0.018941,2.717948717948718
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,84,6,11,21.516666666666666,6,1,6.0,6.0,11.0,0.020162,3.586111111111111
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,85,7,5,19.3,7,1,4.0,7.0,5.0,0.02221,2.757142857142857
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,86,7,8,17.116666666666667,7,1,5.0,7.0,8.0,0.019982,2.4452380952380954
Selected P2P,"k=1, r=1000, greedy, shortcuts=1, roam=past-avg, minN=1",TaxiAlgorithmP2PCollector,39,638,1,BASELINE,10,9,87,1,2,12.716666666666667,1,1,1.0,1.0,2.0,0.005188,12.716666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,0,1,0,3.35,1,1,0.0,1.0,0.0,0.00212,3.35
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,1,4,3,6.133333333333334,4,1,3.0,4.0,3.0,0.00241,1.5333333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,2,3,5,9.533333333333333,3,1,2.0,3.0,5.0,0.00202,3.1777777777777776
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,3,1,1,2.283333333333333,1,1,1.0,1.0,1.0,0.002294,2.283333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,4,1,1,1.9333333333333333,1,1,1.0,1.0,1.0,0.002271,1.9333333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,5,4,2,11.416666666666666,4,1,2.0,4.0,2.0,0.002505,2.8541666666666665
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,6,4,4,10.416666666666666,4,1,3.0,4.0,4.0,0.002456,2.6041666666666665
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,7,4,5,9.333333333333334,4,1,2.0,4.0,5.0,0.002334,2.3333333333333335
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,8,3,3,6.5,3,1,1.0,3.0,3.0,0.002377,2.1666666666666665
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,9,3,3,6.7,3,1,1.0,3.0,3.0,0.00235,2.2333333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,10,2,3,5.483333333333333,2,1,2.0,2.0,3.0,0.002296,2.7416666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,11,2,1,5.35,2,1,1.0,2.0,1.0,0.002502,2.675
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,12,4,3,4.416666666666667,4,1,1.0,4.0,3.0,0.002527,1.1041666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,13,4,5,11.883333333333333,4,1,3.0,4.0,5.0,0.0025,2.970833333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,14,2,3,6.383333333333334,2,1,1.0,2.0,3.0,0.002332,3.191666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,15,4,4,12.45,4,1,3.0,4.0,4.0,0.002516,3.1125
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,16,5,3,15.2,5,1,2.0,5.0,3.0,0.002988,3.04
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,17,2,3,5.066666666666666,2,1,2.0,2.0,3.0,0.002331,2.533333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,18,6,3,18.283333333333335,6,1,3.0,6.0,3.0,0.002649,3.0472222222222225
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,19,10,10,19.05,10,1,5.0,10.0,10.0,0.003402,1.905
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,20,8,7,18.366666666666667,8,1,4.0,8.0,7.0,0.002717,2.2958333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,21,6,9,16.3,6,1,4.0,6.0,9.0,0.003255,2.716666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,22,25,16,68.2,25,1,12.0,25.0,16.0,0.00452,2.728
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,23,16,20,37.2,16,1,11.0,16.0,20.0,0.003972,2.325
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,24,33,26,90.61666666666666,33,1,17.0,33.0,26.0,0.006136,2.745959595959596
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,25,33,29,122.93333333333334,33,1,24.0,33.0,29.0,0.028989,3.7252525252525253
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,26,21,28,101.35,21,1,18.0,21.0,28.0,0.021225,4.826190476190476
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,27,28,26,79.68333333333334,28,1,16.0,28.0,26.0,0.00988,2.8458333333333337
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,28,25,31,70.65,25,1,15.0,25.0,31.0,0.006473,2.826
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,29,17,13,44.25,17,1,9.0,17.0,13.0,0.004588,2.6029411764705883
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,30,14,19,37.61666666666667,14,1,9.0,14.0,19.0,0.004341,2.686904761904762
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,31,6,8,16.366666666666667,6,1,5.0,6.0,8.0,0.004,2.727777777777778
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,32,7,5,17.8,7,1,5.0,7.0,5.0,0.009838,2.542857142857143
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,33,5,10,18.233333333333334,5,1,4.0,5.0,10.0,0.004185,3.646666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,34,5,3,16.616666666666667,5,1,3.0,5.0,3.0,0.004786,3.3233333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,35,2,5,4.766666666666667,2,1,2.0,2.0,5.0,0.004162,2.3833333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,36,4,4,8.983333333333333,4,1,2.0,4.0,4.0,0.004133,2.245833333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,37,1,0,3.25,1,1,0.0,1.0,0.0,0.004794,3.25
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,38,3,4,12.733333333333333,3,1,2.0,3.0,4.0,0.006235,4.2444444444444445
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,39,2,1,1.2833333333333334,2,1,0.0,2.0,1.0,0.004064,0.6416666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,40,5,3,15.783333333333333,5,1,3.0,5.0,3.0,0.003926,3.1566666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,41,1,4,3.35,1,1,1.0,1.0,4.0,0.003592,3.35
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,42,1,1,1.2,1,1,1.0,1.0,1.0,0.003892,1.2
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,43,2,2,5.083333333333333,2,1,1.0,2.0,2.0,0.003665,2.5416666666666665
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,44,2,0,2.533333333333333,2,1,1.0,2.0,0.0,0.004288,1.2666666666666666
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,45,2,4,6.966666666666667,2,1,2.0,2.0,4.0,0.003741,3.4833333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,46,4,4,10.55,4,1,2.0,4.0,4.0,0.004195,2.6375
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,47,2,1,4.233333333333333,2,1,1.0,2.0,1.0,0.003948,2.1166666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,48,1,2,1.6333333333333333,1,1,1.0,1.0,2.0,0.004071,1.6333333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,49,4,3,8.85,4,1,2.0,4.0,3.0,0.004293,2.2125
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,50,1,1,3.45,1,1,1.0,1.0,1.0,0.003815,3.45
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,51,0,1,0.0,0,1,0.0,0.0,1.0,0.003664,
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,52,1,1,2.45,1,1,1.0,1.0,1.0,0.004077,2.45
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,53,7,3,19.5,7,1,4.0,7.0,3.0,0.00452,2.7857142857142856
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,54,9,8,23.883333333333333,9,1,6.0,9.0,8.0,0.00479,2.6537037037037035
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,55,8,8,21.75,8,1,6.0,8.0,8.0,0.00618,2.71875
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,56,7,12,21.266666666666666,7,1,6.0,7.0,12.0,0.010574,3.038095238095238
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,57,20,11,65.7,20,1,10.0,20.0,11.0,0.009761,3.285
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,58,19,19,55.43333333333333,19,1,12.0,19.0,19.0,0.012845,2.9175438596491228
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,59,25,19,70.53333333333333,25,1,14.0,25.0,19.0,0.005724,2.8213333333333335
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,60,23,28,67.25,23,1,16.0,23.0,28.0,0.007742,2.9239130434782608
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,61,24,28,71.65,24,1,15.0,24.0,28.0,0.065035,2.985416666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,62,25,21,64.83333333333333,25,1,14.0,25.0,21.0,0.006239,2.5933333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,63,26,26,73.16666666666667,26,1,17.0,26.0,26.0,0.012816,2.8141025641025643
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,64,18,19,44.233333333333334,18,1,12.0,18.0,19.0,0.006735,2.4574074074074073
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,65,16,16,40.4,16,1,9.0,16.0,16.0,0.008301,2.525
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,66,9,14,25.016666666666666,9,1,8.0,9.0,14.0,0.008288,2.7796296296296297
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,67,8,7,23.75,8,1,5.0,8.0,7.0,0.006269,2.96875
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,68,6,8,16.1,6,1,4.0,6.0,8.0,0.006284,2.6833333333333336
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,69,4,4,7.75,4,1,2.0,4.0,4.0,0.006386,1.9375
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,70,2,5,5.8,2,1,2.0,2.0,5.0,0.005739,2.9
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,71,2,0,2.25,2,1,1.0,2.0,0.0,0.005789,1.125
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,72,3,5,11.3,3,1,2.0,3.0,5.0,0.005651,3.766666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,73,2,1,5.816666666666666,2,1,1.0,2.0,1.0,0.005793,2.908333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,74,2,1,7.666666666666667,2,1,1.0,2.0,1.0,0.006297,3.8333333333333335
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,75,0,2,0.0,0,1,1.0,0.0,2.0,0.005375,
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,76,2,0,6.05,2,1,0.0,2.0,0.0,0.005663,3.025
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,77,2,3,5.666666666666667,2,1,2.0,2.0,3.0,0.00558,2.8333333333333335
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,78,1,2,3.3333333333333335,1,1,1.0,1.0,2.0,0.005314,3.3333333333333335
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,79,1,0,1.0333333333333334,1,1,0.0,1.0,0.0,0.005722,1.0333333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,80,4,3,5.783333333333333,4,1,2.0,4.0,3.0,0.005933,1.4458333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,81,2,4,5.566666666666666,2,1,1.0,2.0,4.0,0.005845,2.783333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,82,1,1,3.65,1,1,0.0,1.0,1.0,0.005338,3.65
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,83,1,1,2.1166666666666667,1,1,1.0,1.0,1.0,0.005417,2.1166666666666667
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,84,0,0,0.0,0,1,0.0,0.0,0.0,0.005453,
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,85,2,1,4.95,2,1,1.0,2.0,1.0,0.006503,2.475
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,86,1,1,3.683333333333333,1,1,1.0,1.0,1.0,0.006052,3.683333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,1,0,87,0,1,0.0,0,1,1.0,0.0,1.0,0.005468,
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,0,3,1,9.783333333333333,3,1,2.0,3.0,1.0,0.003893,3.261111111111111
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,1,2,3,5.316666666666666,2,1,1.0,2.0,3.0,0.003423,2.658333333333333
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,2,2,1,4.716666666666667,2,1,2.0,2.0,1.0,0.003225,2.3583333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,3,4,3,8.85,4,1,1.0,4.0,3.0,0.002374,2.2125
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,4,1,4,1.2166666666666666,1,1,1.0,1.0,4.0,0.002149,1.2166666666666666
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,5,2,1,5.716666666666667,2,1,1.0,2.0,1.0,0.00234,2.8583333333333334
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,6,4,3,10.45,4,1,2.0,4.0,3.0,0.002241,2.6125
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,7,2,3,5.3,2,1,2.0,2.0,3.0,0.002414,2.65
Selected P2P,"k=1, r=2000, greedy, shortcuts=0, roam=random, minN=0",TaxiAlgorithmP2PCollector,39,638,1,RUSH_HOUR,2,1,8,1,1,1.0333333333333334,1,1,0.0,1.0,1.0,0.00218,1.0333333333333334
