variant_k,kHops,spawnScenario,taxiCount,taxiSeatCount,p2pRqsRadius,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingMode,Calculation Time [millis],Client Travel Time [min],Client Waiting Time [min],Simulation Time [millis],Taxi Travel Distance [km]
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,2000,1,4,1,random,0.0,569.965,175.64499999999998,0.01,117655.91
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,none,0.0,646.5675,251.4725,0.01,87302.855
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg,0.0,644.86,249.7725,0.01,90621.83
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-revisit,0.0,645.895,250.8,0.01,96133.5075
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,past-avg-total,0.0,644.2275,249.13,0.01,96576.72750000001
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,0,random,0.0,645.895,250.8,0.01,96133.5075
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,none,0.0,645.435,250.335,0.01,87133.5275
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg,0.0,644.3199999999999,249.23,0.01,90642.4075
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-revisit,0.0,646.0025,250.9075,0.01,96127.355
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,past-avg-total,0.0,644.2275,249.13,0.01,96576.72750000001
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,39,1,3000,1,4,1,random,0.0,646.0025,250.9075,0.01,96127.355
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,none,3.59,8228.9575,6386.415,4.03,82538.5475
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg,2.77,1987.0625,417.29,3.24,352028.72250000003
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-revisit,3.745,4826.6425,3569.8575,4.3475,754695.7775000001
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,past-avg-total,2.705,1739.9175,143.05,3.2,437483.1325
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,0,random,3.6675,4826.6425,3569.8575,4.2375,754695.7775000001
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,none,3.535,8177.092500000001,6347.0775,3.9699999999999998,84726.45
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg,2.775,1976.975,406.345,3.245,352807.6625
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-revisit,3.7425,4818.24,3556.9674999999997,4.3325,754499.875
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,past-avg-total,2.64,1740.7425,143.9775,3.1225,436766.52
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,1000,1,4,1,random,3.67,4818.24,3556.9674999999997,4.2524999999999995,754499.875
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,none,3.475,7349.344999999999,5846.625,3.9125,112806.17499999999
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg,1.6225,1955.1725,372.4275,2.0625,332935.91500000004
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-revisit,3.5575,4526.174999999999,3241.7075,4.1325,746663.035
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,past-avg-total,1.4225,1792.5149999999999,191.04500000000002,1.895,488080.1875
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,0,random,3.56,4526.174999999999,3241.7075,4.1475,746663.035
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,none,3.4875,7267.547500000001,5776.755,3.9225,117078.1625
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg,1.665,1946.605,363.06,2.1100000000000003,333428.72
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-revisit,3.665,4516.365,3228.2574999999997,4.2749999999999995,746697.7975
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,past-avg-total,1.3924999999999998,1792.6275,191.13,1.8525,487526.9425
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,2000,1,4,1,random,3.57,4516.365,3228.2574999999997,4.15,746697.7975
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,none,3.49,6513.6175,5108.4375,3.9375,145331.3475
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg,1.5175,1947.1675,353.375,1.955,332909.4625
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-revisit,3.4425,4182.6975,2853.7775,4.0024999999999995,739748.975
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,past-avg-total,1.48,1873.2475,270.02250000000004,1.94,494393.7425
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,0,random,3.4525,4182.6975,2853.7775,4.0200000000000005,739748.975
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,none,3.39,6379.505,4993.9375,3.8125,151721.9275
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg,1.51,1943.7675,349.4475,1.9375,333495.3675
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-revisit,3.4,4153.74,2820.7325,3.955,739382.97
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,past-avg-total,1.6025,1873.0025,269.66499999999996,2.07,495598.045
P2PCollector+greedy (k=1),1,SPATIAL_IMBALANCE,1685,1,3000,1,4,1,random,3.3674999999999997,4153.74,2820.7325,3.9175,739382.97
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,0,none,0.02,2339.4875,1734.3825,0.02,29042.8175
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg,0.01,579.5125,134.725,0.01,114862.9075
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-revisit,0.01,586.905,149.07999999999998,0.01,330631.8875
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,0,past-avg-total,0.0075,551.1375,108.91499999999999,0.01,137435.3725
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,0,random,0.01,586.905,149.07999999999998,0.01,330631.8875
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,1,none,0.02,2339.5125,1734.4275,0.02,29046.0975
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg,0.01,579.2975,134.5125,0.01,114960.9025
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-revisit,0.01,586.905,149.07999999999998,0.01,330631.8875
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,1,past-avg-total,0.0075,551.9825,109.8725,0.01,137416.9425
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,1000,1,4,1,random,0.01,586.905,149.07999999999998,0.01,330631.8875
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,0,none,0.02,1324.8825000000002,895.0825,0.02,67402.9675
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg,0.0,615.8425,170.76749999999998,0.01,103606.86
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-revisit,0.0,628.6775,184.065,0.01,142449.375
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,0,past-avg-total,0.0,616.145,170.4675,0.01,106590.4525
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,0,random,0.0,628.6775,184.065,0.01,142449.375
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,1,none,0.02,1290.3225,876.6825,0.02,68559.61
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg,0.0,616.36,171.2475,0.01,103816.085
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-revisit,0.0,628.6925,184.10750000000002,0.01,142781.01
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,1,past-avg-total,0.0,616.145,170.4675,0.01,106590.4525
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,2000,1,4,1,random,0.0,628.6925,184.10750000000002,0.01,142781.01
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,0,none,0.01,770.895,335.61,0.01,90663.9375
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg,0.0,676.6725,230.8125,0.01,100896.275
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-revisit,0.0,683.925,238.1525,0.01,105597.15
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,0,past-avg-total,0.0,675.58,229.675,0.01,103122.6175
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,0,random,0.0,683.925,238.1525,0.01,105597.15
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,1,none,0.01,770.62,335.78,0.01,90671.2075
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg,0.0,676.6725,230.8125,0.01,100896.275
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-revisit,0.0,683.06,237.29500000000002,0.01,105730.5175
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,1,past-avg-total,0.0,675.8025,229.9125,0.01,103329.235
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,39,1,3000,1,4,1,random,0.0,683.06,237.29500000000002,0.01,105730.5175
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,0,none,4.295,11096.7525,9202.4025,4.755,53434.2125
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg,3.8425000000000002,4927.025,3603.9125,4.35,283399.015
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-revisit,3.9875,5979.06,4475.5425,4.592499999999999,775330.76
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,0,past-avg-total,3.6475,3926.63,2416.865,4.175,401514.175
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,0,random,3.9875,5979.06,4475.5425,4.5874999999999995,775330.76
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,1,none,4.2700000000000005,11052.66,9165.035,4.7375,55185.7325
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg,3.825,4893.615,3564.3875,4.335,286118.2625
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-revisit,3.96,5945.5199999999995,4448.2425,4.5625,773968.3825000001
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,1,past-avg-total,3.6225,3907.645,2394.46,4.1375,402880.61
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,1000,1,4,1,random,4.0424999999999995,5945.5199999999995,4448.2425,4.6575,773968.3825000001
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,0,none,4.3075,10483.387499999999,8418.157500000001,4.7775,74841.3125
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg,3.7475,4650.5325,3263.1125,4.2524999999999995,293410.895
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-revisit,3.7375,5149.5475,3647.8450000000003,4.3325,755951.885
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,0,past-avg-total,3.2624999999999997,3145.68,1504.3625000000002,3.775,442070.3725
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,0,random,3.795,5149.5475,3647.8450000000003,4.404999999999999,755951.885
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,1,none,4.27,10375.84,8389.5,4.74,79330.1975
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg,3.7874999999999996,4584.875,3183.3175,4.3025,297924.45
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-revisit,3.7075,5103.84,3608.5225,4.3125,755238.0425
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,1,past-avg-total,3.2525,3071.575,1419.2925,3.77,445535.0425
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,2000,1,4,1,random,3.705,5103.84,3608.5225,4.3025,755238.0425
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,0,none,4.4775,9707.91,7490.6575,4.9675,101931.27
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg,3.6575,4266.22,2793.3525,4.1625,309395.865
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-revisit,3.375,4348.515,2848.31,3.9425,734548.6775
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,0,past-avg-total,2.7824999999999998,2399.2475,639.385,3.2725,479604.76999999996
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,0,random,3.4450000000000003,4348.515,2848.31,4.032500000000001,734548.6775
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,1,none,4.2575,9458.99,7375.1375,4.7175,111887.8075
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg,3.4975,4144.1575,2649.5950000000003,3.99,317142.0825
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-revisit,3.41,4288.365,2786.845,3.9775,731866.8474999999
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,1,past-avg-total,2.7925,2414.5275,656.625,3.285,478824.1125
P2PCollector+greedy (k=1),1,SPATIAL_ISLANDS,1685,1,3000,1,4,1,random,3.3675,4288.365,2786.845,3.9325,731866.8474999999
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,0,none,0.01,766.925,290.47249999999997,0.02,70338.265
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,0,past-avg,0.01,644.31,184.11,0.0125,118804.2375
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,0,past-avg-revisit,0.01,585.2049999999999,119.64750000000001,0.01,265205.285
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,0,past-avg-total,0.01,613.73,151.385,0.01,137953.4975
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,0,random,0.01,585.2049999999999,119.64750000000001,0.01,265205.285
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,1,none,0.01,766.925,290.47249999999997,0.02,70338.265
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,1,past-avg,0.01,644.31,184.11,0.015,118804.2375
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,1,past-avg-revisit,0.01,585.2674999999999,119.7125,0.01,265239.8475
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,1,past-avg-total,0.01,613.73,151.385,0.01,137953.4975
P2PCollector+greedy (k=2),2,BASELINE,39,1,1000,1,4,1,random,0.01,585.2674999999999,119.7125,0.01,265239.8475
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,0,none,0.0,646.4975,179.18,0.01,84257.7675
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,0,past-avg,0.0,634.4725000000001,165.2525,0.01,99866.0425
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,0,past-avg-revisit,0.0,628.5925,158.8875,0.01,107217.94499999999
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,0,past-avg-total,0.0,636.2825,166.9725,0.01,105458.2275
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,0,random,0.0,628.5925,158.8875,0.01,107217.94499999999
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,1,none,0.0,646.1700000000001,178.68,0.01,84259.2025
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,1,past-avg,0.0,633.76,164.42,0.01,99729.78
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,1,past-avg-revisit,0.0,628.905,159.17,0.01,105584.05
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,1,past-avg-total,0.0,636.2825,166.9725,0.01,105458.2275
P2PCollector+greedy (k=2),2,BASELINE,39,1,2000,1,4,1,random,0.0,628.905,159.17,0.01,105584.05
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,0,none,0.0,705.13,235.1125,0.01,95130.92
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,0,past-avg,0.0,702.605,232.5775,0.01,99697.2325
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,0,past-avg-revisit,0.0,700.6825,230.6325,0.01,103355.8375
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,0,past-avg-total,0.0,702.05,232.0,0.01,104189.4525
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,0,random,0.0,700.6825,230.6325,0.01,103355.8375
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,1,none,0.0,704.97,234.9525,0.01,95106.16750000001
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,1,past-avg,0.0,702.155,232.1275,0.01,99582.23000000001
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,1,past-avg-revisit,0.0,700.905,230.855,0.01,103441.3575
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,1,past-avg-total,0.0,702.8125,232.765,0.01,104208.22
P2PCollector+greedy (k=2),2,BASELINE,39,1,3000,1,4,1,random,0.0,700.905,230.855,0.01,103441.3575
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,0,none,1.9925,2102.6325,232.315,2.4025,266188.0925
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,0,past-avg,2.8449999999999998,2343.755,510.995,3.31,347212.52249999996
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,0,past-avg-revisit,1.775,1975.08,86.105,2.29,678092.56
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,0,past-avg-total,2.7975,2206.36,353.0075,3.2725,417448.565
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,0,random,1.7225,1975.08,86.105,2.225,678092.56
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,1,none,2.0225,2101.0625,230.245,2.4325,266298.3475
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,1,past-avg,2.8449999999999998,2341.205,508.0675,3.31,348398.595
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,1,past-avg-revisit,1.7525,1975.15,86.18,2.2575000000000003,678803.64
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,1,past-avg-total,2.8175,2207.755,354.5925,3.3075,417063.88749999995
P2PCollector+greedy (k=2),2,BASELINE,1685,1,1000,1,4,1,random,1.7275,1975.15,86.18,2.2325,678803.64
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,0,none,1.4275,2058.4375,169.785,1.8375,279702.115
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,0,past-avg,2.425,2101.755,219.8425,2.89,364689.09750000003
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,0,past-avg-revisit,1.0550000000000002,2051.8175,162.4175,1.5475,651741.7
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,0,past-avg-total,1.3825,2054.175,164.905,1.85,484718.86
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,0,random,1.055,2051.8175,162.4175,1.5525,651741.7
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,1,none,1.42,2058.965,170.32999999999998,1.8325,279742.45
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,1,past-avg,2.455,2106.5474999999997,225.13,2.9225,363419.20999999996
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,1,past-avg-revisit,1.0375,2052.0,162.595,1.52,651956.8525
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,1,past-avg-total,1.3475000000000001,2054.4975,165.17749999999998,1.8250000000000002,484217.105
P2PCollector+greedy (k=2),2,BASELINE,1685,1,2000,1,4,1,random,1.03,2052.0,162.595,1.51,651956.8525
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,0,none,1.0,2136.495,247.105,1.4125,291031.275
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,0,past-avg,1.7449999999999999,2143.0525,254.39749999999998,2.2025,360807.5775
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,0,past-avg-revisit,1.0625,2134.1099999999997,244.7025,1.55,661260.92
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,0,past-avg-total,1.1675,2136.52,247.13,1.6400000000000001,501864.2575
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,0,random,1.06,2134.1099999999997,244.7025,1.5475,661260.92
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,1,none,1.0075,2138.0924999999997,248.695,1.42,291255.3
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,1,past-avg,1.7275,2143.8725,255.15,2.1774999999999998,361551.0775
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,1,past-avg-revisit,1.095,2134.7174999999997,245.31,1.5775,661296.9275
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,1,past-avg-total,1.185,2137.585,248.185,1.6625,503753.105
P2PCollector+greedy (k=2),2,BASELINE,1685,1,3000,1,4,1,random,1.0725,2134.7174999999997,245.31,1.5575,661296.9275
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,0,none,0.01,826.2425000000001,367.23,0.0175,67178.89
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,0,past-avg,0.01,656.1625,208.64249999999998,0.01,111851.37
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,0,past-avg-revisit,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,0,past-avg-total,0.01,672.6899999999999,226.77249999999998,0.0125,126551.2875
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,0,random,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,1,none,0.01,833.3325,370.105,0.0175,67019.6575
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,1,past-avg,0.01,656.3175,208.7975,0.01,111875.0375
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,1,past-avg-revisit,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,1,past-avg-total,0.01,672.6899999999999,226.77249999999998,0.0125,126551.2875
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,1000,1,4,1,random,0.01,587.2425,135.8475,0.01,224067.7525
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,0,none,0.0,638.6775,182.3675,0.01,83155.9575
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,0,past-avg,0.0,635.6625,179.25,0.01,100066.9125
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,0,past-avg-revisit,0.0,620.055,162.4425,0.01,106634.66750000001
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,0,past-avg-total,0.0,632.66,176.2375,0.01,104852.0625
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,0,random,0.0,620.055,162.4425,0.01,106634.66750000001
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,1,none,0.0,638.865,182.5725,0.01,83170.69
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,1,past-avg,0.0,637.8050000000001,181.68,0.01,99926.1175
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,1,past-avg-revisit,0.0,620.005,162.3925,0.01,106653.745
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,1,past-avg-total,0.0,632.6899999999999,176.27,0.01,104856.0825
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,2000,1,4,1,random,0.0,620.005,162.3925,0.01,106653.745
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,0,none,0.0,692.8125,234.7875,0.01,93354.01
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,0,past-avg,0.0,691.6125,233.44,0.01,97869.3375
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,0,past-avg-revisit,0.0,690.89,232.76749999999998,0.01,101526.8925
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,0,past-avg-total,0.0,691.4025,233.2475,0.01,100528.1925
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,0,random,0.0,690.89,232.76749999999998,0.01,101526.8925
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,1,none,0.0,692.41,234.3825,0.01,93282.2125
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,1,past-avg,0.0,690.4375,232.265,0.01,97611.0225
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,1,past-avg-revisit,0.0,690.8149999999999,232.70499999999998,0.01,101765.265
P2PCollector+greedy (k=2),2,RUSH_HOUR,39,1,3000,1,4,1,past-avg-total,0.0,691.4525,233.29500000000002,0.01,100514.3675
