metric,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,avgMean,avgStd,countMean,servedRatioMean,runs,communicationTimeMillisMean,singleAvg,singleStd,singleCount,delta,deltaPct
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,0,1,2000,True,random,random,607.5327,22.42918628360027,90301.5,,10,,0.0,0.0,90182.5,607.5327,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,False,none,none,584.9183,16.664581509896966,91382.3,,10,,0.0,0.0,90182.5,584.9183,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,681.5888,36.093657530867596,94742.0,,10,,0.0,0.0,90182.5,681.5888,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,584.0031,11.52261369317842,90764.5,,10,,0.0,0.0,90182.5,584.0031,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,712.8201,45.890636722175316,96577.2,,10,,0.0,0.0,90182.5,712.8201,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,greedy,1,4,1,1,2000,True,random,random,632.8324,16.774250724779883,90301.5,,10,,0.0,0.0,90182.5,632.8324,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,False,none,none,532.7532,20.159274616579488,91382.3,,10,,0.0,0.0,90182.5,532.7532,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,614.0661,31.94260632394717,94742.0,,10,,0.0,0.0,90182.5,614.0661,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,531.7654,15.410512913808754,90764.5,,10,,0.0,0.0,90182.5,531.7654,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,631.9902,31.86139829811477,96577.2,,10,,0.0,0.0,90182.5,631.9902,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,0,1,2000,True,random,random,598.3018,21.48113319895182,90301.5,,10,,0.0,0.0,90182.5,598.3018,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,False,none,none,572.1895999999999,14.76778480492063,91382.3,,10,,0.0,0.0,90182.5,572.1895999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg,past-avg,687.8246,25.81994553398158,94742.0,,10,,0.0,0.0,90182.5,687.8246,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,565.3049,11.187966794234262,90764.5,,10,,0.0,0.0,90182.5,565.3049,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,677.8471,45.183699008602616,96577.2,,10,,0.0,0.0,90182.5,677.8471,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,0,4,1,1,2000,True,random,random,629.5559999999999,10.928337252808031,90301.5,,10,,0.0,0.0,90182.5,629.5559999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,False,none,none,550.1383,18.182384356843826,91382.3,,10,,0.0,0.0,90182.5,550.1383,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg,past-avg,635.5968,33.019502256831366,94742.0,,10,,0.0,0.0,90182.5,635.5968,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,541.4505999999999,16.566600913350392,90764.5,,10,,0.0,0.0,90182.5,541.4505999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,618.0921000000001,37.21273390909205,96577.2,,10,,0.0,0.0,90182.5,618.0921000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,0,1,2000,True,random,random,595.2237,14.064211136782585,90301.5,,10,,0.0,0.0,90182.5,595.2237,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,False,none,none,568.8167,17.445741072441336,91382.3,,10,,0.0,0.0,90182.5,568.8167,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg,past-avg,704.9529,34.603474579713634,94742.0,,10,,0.0,0.0,90182.5,704.9529,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,584.732,12.22969519016909,90764.5,,10,,0.0,0.0,90182.5,584.732,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,709.3803,42.06980802335824,96577.2,,10,,0.0,0.0,90182.5,709.3803,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,2000,nearest,1,4,1,1,2000,True,random,random,640.4674,16.419135152484596,90301.5,,10,,0.0,0.0,90182.5,640.4674,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,False,none,none,806.4341999999999,29.0335011583362,90364.0,,10,,0.0,0.0,90182.5,806.4341999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg,past-avg,1058.6536,66.14626292492522,92620.9,,10,,0.0,0.0,90182.5,1058.6536,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,823.3789,21.24110469741784,90344.6,,10,,0.0,0.0,90182.5,823.3789,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,975.1428,55.866960967403024,92815.7,,10,,0.0,0.0,90182.5,975.1428,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,0,1,2000,True,random,random,790.8423,21.248465759254792,90334.1,,10,,0.0,0.0,90182.5,790.8423,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,False,none,none,831.4244000000001,21.30871624059559,90364.0,,10,,0.0,0.0,90182.5,831.4244000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg,past-avg,1151.368,65.24800596186832,92620.9,,10,,0.0,0.0,90182.5,1151.368,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,886.2906999999999,29.876533318345718,90344.6,,10,,0.0,0.0,90182.5,886.2906999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,1090.1517,46.89057218212064,92815.7,,10,,0.0,0.0,90182.5,1090.1517,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,0,4,1,1,2000,True,random,random,937.3571,20.242308582932598,90334.1,,10,,0.0,0.0,90182.5,937.3571,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,False,none,none,760.7383,20.383297596316453,90364.0,,10,,0.0,0.0,90182.5,760.7383,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg,past-avg,971.5298,57.93131997997476,92620.9,,10,,0.0,0.0,90182.5,971.5298,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,797.0052000000001,25.12541145179957,90344.6,,10,,0.0,0.0,90182.5,797.0052000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,938.3107,66.36481985719372,92815.7,,10,,0.0,0.0,90182.5,938.3107,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,0,1,2000,True,random,random,842.2479999999999,26.765261291457623,90334.1,,10,,0.0,0.0,90182.5,842.2479999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,False,none,none,873.4968000000001,20.46079115337973,90364.0,,10,,0.0,0.0,90182.5,873.4968000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg,past-avg,1121.2558000000001,66.69812425115286,92620.9,,10,,0.0,0.0,90182.5,1121.2558000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,867.1768,17.565946789803895,90344.6,,10,,0.0,0.0,90182.5,867.1768,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,1086.5682,64.37105755401421,92815.7,,10,,0.0,0.0,90182.5,1086.5682,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,greedy,1,4,1,1,2000,True,random,random,895.7418,23.555288614944484,90334.1,,10,,0.0,0.0,90182.5,895.7418,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,False,none,none,763.45,19.502669555160356,90364.0,,10,,0.0,0.0,90182.5,763.45,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg,past-avg,996.6236999999999,59.535717886268344,92620.9,,10,,0.0,0.0,90182.5,996.6236999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,787.3305,24.07884644823705,90344.6,,10,,0.0,0.0,90182.5,787.3305,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,923.0298,54.983602371373735,92815.7,,10,,0.0,0.0,90182.5,923.0298,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,0,1,2000,True,random,random,894.7913000000001,13.723823665841506,90334.1,,10,,0.0,0.0,90182.5,894.7913000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,False,none,none,877.6595,18.757798048041554,90364.0,,10,,0.0,0.0,90182.5,877.6595,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg,past-avg,1091.4704,60.738572461913435,92620.9,,10,,0.0,0.0,90182.5,1091.4704,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,883.6937,20.24700118289123,90344.6,,10,,0.0,0.0,90182.5,883.6937,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,1068.4806,74.26865713849656,92815.7,,10,,0.0,0.0,90182.5,1068.4806,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,0,4,1,1,2000,True,random,random,884.0616,23.534102537948375,90334.1,,10,,0.0,0.0,90182.5,884.0616,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,False,none,none,818.139,17.084143219826874,90364.0,,10,,0.0,0.0,90182.5,818.139,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg,past-avg,1186.6142,89.69950994391097,92620.9,,10,,0.0,0.0,90182.5,1186.6142,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,778.7606,16.490543634998158,90344.6,,10,,0.0,0.0,90182.5,778.7606,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,1064.1099,67.22950182182757,92815.7,,10,,0.0,0.0,90182.5,1064.1099,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,0,1,2000,True,random,random,842.9537,21.776197393025242,90334.1,,10,,0.0,0.0,90182.5,842.9537,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,False,none,none,870.5925,25.95441900396408,90364.0,,10,,0.0,0.0,90182.5,870.5925,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg,past-avg,1163.1809,58.222395878886516,92620.9,,10,,0.0,0.0,90182.5,1163.1809,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,941.2317999999999,23.2578274699556,90344.6,,10,,0.0,0.0,90182.5,941.2317999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,1082.9184,59.2004497997177,92815.7,,10,,0.0,0.0,90182.5,1082.9184,
Custom Time [micros],1685,27762,1,RUSH_HOUR,0,15,3000,nearest,1,4,1,1,2000,True,random,random,935.5745000000001,38.4570489774704,90334.1,,10,,0.0,0.0,90182.5,935.5745000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,False,none,none,502.7539,8.229247170239123,104763.5,,10,,0.0,0.0,90182.5,502.7539,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg,past-avg,617.493,35.62818171366904,105774.2,,10,,0.0,0.0,90182.5,617.493,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,533.0259,16.130545106515562,102461.7,,10,,0.0,0.0,90182.5,533.0259,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,636.2949000000001,36.865394873934434,104066.0,,10,,0.0,0.0,90182.5,636.2949000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,0,1,2000,True,random,random,572.1387,17.777273900810695,90216.3,,10,,0.0,0.0,90182.5,572.1387,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,False,none,none,593.7938,22.126843640951357,103604.4,,10,,0.0,0.0,90182.5,593.7938,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg,past-avg,710.1219,46.523366545926855,104498.9,,10,,0.0,0.0,90182.5,710.1219,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,656.1342999999999,32.1040821428262,100298.5,,10,,0.0,0.0,90182.5,656.1342999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,774.7302999999999,43.53606058596076,106619.2,,10,,0.0,0.0,90182.5,774.7302999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,0,4,1,1,2000,True,random,random,628.8415,16.083622444724462,90217.7,,10,,0.0,0.0,90182.5,628.8415,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,False,none,none,522.7076,10.343878707289198,105005.7,,10,,0.0,0.0,90182.5,522.7076,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,667.0829,37.76500620783452,102838.0,,10,,0.0,0.0,90182.5,667.0829,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,568.3215,18.98585167521682,102743.4,,10,,0.0,0.0,90182.5,568.3215,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,643.2109,19.75013066876605,105720.0,,10,,0.0,0.0,90182.5,643.2109,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,0,1,2000,True,random,random,595.6342,20.56508760442753,90198.0,,10,,0.0,0.0,90182.5,595.6342,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,False,none,none,604.5658999999999,20.90674758408024,103338.7,,10,,0.0,0.0,90182.5,604.5658999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,718.0264999999999,54.611452067716016,105428.3,,10,,0.0,0.0,90182.5,718.0264999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,622.8086999999999,25.41387384896507,100171.4,,10,,0.0,0.0,90182.5,622.8086999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,716.8075,27.89119088031602,105702.9,,10,,0.0,0.0,90182.5,716.8075,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,greedy,1,4,1,1,2000,True,random,random,621.934,18.29304270298778,90218.1,,10,,0.0,0.0,90182.5,621.934,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,False,none,none,525.6121,12.808896998657733,104435.4,,10,,0.0,0.0,90182.5,525.6121,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,584.6088,39.103906917055966,104807.7,,10,,0.0,0.0,90182.5,584.6088,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,518.262,13.103163138045023,102525.6,,10,,0.0,0.0,90182.5,518.262,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,612.6417,34.96126465755429,104182.8,,10,,0.0,0.0,90182.5,612.6417,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,0,1,2000,True,random,random,589.3053,17.711471123101102,90226.4,,10,,0.0,0.0,90182.5,589.3053,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,1,1,2000,False,none,none,586.728,20.55838129706606,104423.3,,10,,0.0,0.0,90182.5,586.728,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,683.7230999999999,44.71683128668915,104730.2,,10,,0.0,0.0,90182.5,683.7230999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,595.3546,19.964294690494043,101072.8,,10,,0.0,0.0,90182.5,595.3546,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,699.8187,34.84975809911262,106888.5,,10,,0.0,0.0,90182.5,699.8187,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,0,4,1,1,2000,True,random,random,605.1846,16.50997857324133,90214.2,,10,,0.0,0.0,90182.5,605.1846,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,0,1,2000,False,none,none,504.88019999999995,11.212488273745858,105168.7,,10,,0.0,0.0,90182.5,504.88019999999995,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,0,1,2000,True,past-avg,past-avg,648.6005,46.2531463272139,103753.5,,10,,0.0,0.0,90182.5,648.6005,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,534.9205,18.846841004086922,102695.3,,10,,0.0,0.0,90182.5,534.9205,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,0,1,2000,True,past-avg-total,past-avg-total,648.7346,31.74210953292173,103841.0,,10,,0.0,0.0,90182.5,648.7346,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,0,1,2000,True,random,random,569.0612,18.924288131628348,90229.7,,10,,0.0,0.0,90182.5,569.0612,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,2000,False,none,none,598.6106,14.197410164455276,104665.8,,10,,0.0,0.0,90182.5,598.6106,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,2000,True,past-avg,past-avg,690.8625,51.24413035493271,105420.8,,10,,0.0,0.0,90182.5,690.8625,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,619.4590999999999,17.50296738302144,100887.2,,10,,0.0,0.0,90182.5,619.4590999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,2000,True,past-avg-total,past-avg-total,738.9368000000001,32.96597272879349,104837.5,,10,,0.0,0.0,90182.5,738.9368000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,1000,nearest,1,4,1,1,2000,True,random,random,606.1895999999999,13.391558238100744,90216.9,,10,,0.0,0.0,90182.5,606.1895999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,False,none,none,1117.5339,44.684358994693675,90839.1,,10,,0.0,0.0,90182.5,1117.5339,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,True,past-avg,past-avg,1619.1968000000002,113.25175813773888,96367.1,,10,,0.0,0.0,90182.5,1619.1968000000002,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,1096.3021,36.78422255517833,90295.8,,10,,0.0,0.0,90182.5,1096.3021,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,True,past-avg-total,past-avg-total,1620.0531999999998,93.90121658518474,95618.1,,10,,0.0,0.0,90182.5,1620.0531999999998,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,0,1,2000,True,random,random,1076.0254,27.46834452884908,90295.9,,10,,0.0,0.0,90182.5,1076.0254,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,1,1,2000,False,none,none,1509.6094,66.15526270020646,90294.8,,10,,0.0,0.0,90182.5,1509.6094,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,1,1,2000,True,past-avg,past-avg,2213.058,147.27065439296908,96428.6,,10,,0.0,0.0,90182.5,2213.058,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,1437.6298000000002,69.45793686797472,90291.9,,10,,0.0,0.0,90182.5,1437.6298000000002,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,1,1,2000,True,past-avg-total,past-avg-total,2169.1321,136.23400296095923,95140.0,,10,,0.0,0.0,90182.5,2169.1321,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,0,4,1,1,2000,True,random,random,1420.3885,38.095980806524814,90265.0,,10,,0.0,0.0,90182.5,1420.3885,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,2000,False,none,none,1132.1988999999999,34.88395618953409,90876.0,,10,,0.0,0.0,90182.5,1132.1988999999999,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,2000,True,past-avg,past-avg,1647.5310000000002,133.33302960048738,96332.3,,10,,0.0,0.0,90182.5,1647.5310000000002,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,1099.9205,33.402442466415906,90305.1,,10,,0.0,0.0,90182.5,1099.9205,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,1663.3348,117.68325115495418,94998.5,,10,,0.0,0.0,90182.5,1663.3348,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,0,1,2000,True,random,random,1085.0901,36.61360444318781,90273.1,,10,,0.0,0.0,90182.5,1085.0901,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,2000,False,none,none,1523.2049,51.900163415392484,90648.4,,10,,0.0,0.0,90182.5,1523.2049,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,2000,True,past-avg,past-avg,2183.3208,112.32887434256017,95189.2,,10,,0.0,0.0,90182.5,2183.3208,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,1464.7705,38.202336104397254,90302.6,,10,,0.0,0.0,90182.5,1464.7705,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,2132.1408,159.72718093312866,96843.8,,10,,0.0,0.0,90182.5,2132.1408,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,greedy,1,4,1,1,2000,True,random,random,1426.3053,39.8478682185969,90315.8,,10,,0.0,0.0,90182.5,1426.3053,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,False,none,none,1044.7450000000001,31.674875094027097,91321.3,,10,,0.0,0.0,90182.5,1044.7450000000001,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,True,past-avg,past-avg,1614.2217,129.45536264936183,95326.4,,10,,0.0,0.0,90182.5,1614.2217,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,1064.2484,30.446424687747268,90332.1,,10,,0.0,0.0,90182.5,1064.2484,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,1589.8009,117.45241818091462,95182.0,,10,,0.0,0.0,90182.5,1589.8009,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,0,1,2000,True,random,random,1100.6143,24.13293566454124,90286.6,,10,,0.0,0.0,90182.5,1100.6143,
Custom Time [micros],1685,27762,1,RUSH_HOUR,1,15,2000,nearest,0,4,1,1,2000,False,none,none,1526.9616,84.4364809785702,90836.6,,10,,0.0,0.0,90182.5,1526.9616,
