taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,idleRoamingMode,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,RUSH_HOUR,2,1000,past-avg,3.680875,11.221336666666666,111.31185895,0.9905172413793104,0.013325,0.0833375,6.869446112280841,1.8365480460072994,99.05172413793105,0.6254221388367729
39,638,1,RUSH_HOUR,2,1000,past-avg-revisit,6.551800833333333,14.244243125,67.876317375,0.9619905956112852,0.0188,0.093025,4.312886448779913,2.693530870292685,96.19905956112852,0.494813829787234
39,638,1,RUSH_HOUR,2,1000,past-avg-total,3.6754891666666665,11.21442875,111.42947655,0.9906739811912226,0.0132875,0.08462499999999999,6.875574104774547,1.8307452221571114,99.06739811912226,0.6368767638758231
39,638,1,RUSH_HOUR,2,1000,random,2.2458675,9.854683333333334,222.709455675,0.999294670846395,0.0085125,0.0956625,13.623468868638525,1.1597610783545234,99.9294670846395,1.1237885462555066
39,638,1,RUSH_HOUR,2,2000,none,3.0671912499999996,10.7432675,83.683535,0.9988244514106583,0.0055249999999999995,0.12232499999999999,5.121484902376759,0.7547519567047299,99.88244514106583,2.2140271493212667
39,638,1,RUSH_HOUR,2,2000,past-avg,2.8988991666666664,10.592205,100.48047115,0.9997648902821317,0.004725,0.158525,6.143670986820367,0.6483582679674323,99.97648902821317,3.3550264550264544
39,638,1,RUSH_HOUR,2,2000,past-avg-revisit,3.0104883333333334,10.688682083333333,85.70274115000001,0.9992163009404389,0.005575,0.1370125,5.243014518168918,0.7541701547321842,99.92163009404389,2.45762331838565
39,638,1,RUSH_HOUR,2,2000,past-avg-total,2.9110275,10.603123333333333,100.57696085,0.9998432601880878,0.0048375,0.1386625,6.149079960149702,0.6584150455455874,99.98432601880877,2.86640826873385
39,638,1,RUSH_HOUR,2,2000,random,2.7557975,10.46005,108.47686574999999,1.0,0.0041,0.1351875,6.631030978448274,0.5582484326018808,100.0,3.2972560975609753
39,638,1,RUSH_HOUR,2,3000,none,3.928469166666667,11.642976666666668,94.14966455000001,1.0,0.003775,0.2124375,5.755230278134796,0.515223354231975,100.0,5.627483443708609
