algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRqsRadius,p2pStrategy,p2pOverlayShortcuts,idleRoamingMode,requests,finished,waitMax,completionRatio,waitMean,travelMean
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,3000,nearest,1,past-avg-revisit,12740,12740,38.016666666666666,1.0,4.370245944531659,11.773836996336994
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,3000,nearest,1,past-avg-total,12760,12760,12.533333333333333,1.0,3.8631478578892375,11.325078369905956
TaxiAlgorithmP2PCollector,39,638,1,SPATIAL_ISLANDS,2,3000,nearest,1,random,12760,12760,16.033333333333335,1.0,4.012630616509926,11.4730355276907
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,0,none,554728,554728,226.55,1.0,3.5583768381380905,34.6732095128904
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,0,past-avg,553466,553466,193.86666666666667,1.0,8.354068060790246,38.84271945641949
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,0,past-avg-revisit,554808,554808,204.96666666666667,1.0,3.570707824448578,34.679490382258365
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,0,past-avg-total,553426,553426,242.98333333333332,1.0,8.364779512828575,38.853735759914905
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,0,random,555236,555236,60.766666666666666,1.0,1.4414726350596863,32.83248996822972
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,1,none,554728,554728,226.55,1.0,3.5583768381380905,34.6732095128904
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,1,past-avg,553466,553466,193.86666666666667,1.0,8.354068060790246,38.84271945641949
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,1,past-avg-revisit,554808,554808,204.96666666666667,1.0,3.570707824448578,34.679490382258365
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,1,past-avg-total,553426,553426,242.98333333333332,1.0,8.364779512828575,38.853735759914905
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,greedy,1,random,555236,555236,60.766666666666666,1.0,1.4414726350596863,32.83248996822972
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,0,none,554728,554728,226.55,1.0,3.5583768381380905,34.6732095128904
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,0,past-avg,553466,553466,193.86666666666667,1.0,8.354068060790246,38.84271945641949
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,0,past-avg-revisit,554808,554808,204.96666666666667,1.0,3.570707824448578,34.679490382258365
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,0,past-avg-total,553426,553426,242.98333333333332,1.0,8.364779512828575,38.853735759914905
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,0,random,555236,555236,60.766666666666666,1.0,1.4414726350596863,32.83248996822972
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,1,none,554728,554728,226.55,1.0,3.5583768381380905,34.6732095128904
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,1,past-avg,553466,553466,193.86666666666667,1.0,8.354068060790246,38.84271945641949
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,1,past-avg-revisit,554808,554808,204.96666666666667,1.0,3.570707824448578,34.679490382258365
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,1,past-avg-total,553426,553426,242.98333333333332,1.0,8.364779512828575,38.853735759914905
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,1000,nearest,1,random,555236,555236,60.766666666666666,1.0,1.4414726350596863,32.83248996822972
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,0,none,555234,555234,48.06666666666667,1.0,2.8318092311830085,34.21791514928841
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,0,past-avg,555102,555102,127.86666666666666,1.0,3.883200685039266,35.13041128777534
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,0,past-avg-revisit,555232,555232,55.28333333333333,1.0,2.841627884079688,34.22561902051755
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,0,past-avg-total,555110,555110,123.05,1.0,3.921874883656693,35.16364504332475
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,0,random,555240,555240,25.2,1.0,2.7053484379127344,34.104174411065486
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,1,none,555234,555234,48.06666666666667,1.0,2.8318092311830085,34.21791514928841
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,1,past-avg,555102,555102,127.86666666666666,1.0,3.883200685039266,35.13041128777534
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,1,past-avg-revisit,555232,555232,55.28333333333333,1.0,2.841627884079688,34.22561902051755
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,1,past-avg-total,555110,555110,123.05,1.0,3.921874883656693,35.16364504332475
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,greedy,1,random,555240,555240,25.2,1.0,2.7053484379127344,34.104174411065486
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,0,none,555234,555234,48.06666666666667,1.0,2.8318092311830085,34.21791514928841
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,0,past-avg,555102,555102,127.86666666666666,1.0,3.883200685039266,35.13041128777534
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,0,past-avg-revisit,555232,555232,55.28333333333333,1.0,2.841627884079688,34.22561902051755
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,0,past-avg-total,555110,555110,123.05,1.0,3.921874883656693,35.16364504332475
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,0,random,555240,555240,25.2,1.0,2.7053484379127344,34.104174411065486
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,1,none,555234,555234,48.06666666666667,1.0,2.8318092311830085,34.21791514928841
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,1,past-avg,555102,555102,127.86666666666666,1.0,3.883200685039266,35.13041128777534
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,1,past-avg-revisit,555232,555232,55.28333333333333,1.0,2.841627884079688,34.22561902051755
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,1,past-avg-total,555110,555110,123.05,1.0,3.921874883656693,35.16364504332475
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,2000,nearest,1,random,555240,555240,25.2,1.0,2.7053484379127344,34.104174411065486
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,0,none,555240,555240,22.216666666666665,1.0,4.130671301299137,35.52889309127585
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,0,past-avg,555234,555234,58.083333333333336,1.0,4.2569661319972,35.64067894497335
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,0,past-avg-revisit,555240,555240,27.216666666666665,1.0,4.115148404293639,35.51295277717743
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,0,past-avg-total,555232,555232,53.06666666666667,1.0,4.307240997156744,35.68451013870478
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,0,random,555240,555240,7.016666666666667,1.0,4.0861788896092985,35.48523917585188
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,1,none,555240,555240,22.216666666666665,1.0,4.130671301299137,35.52889309127585
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,1,past-avg,555234,555234,58.083333333333336,1.0,4.2569661319972,35.64067894497335
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,1,past-avg-revisit,555240,555240,27.216666666666665,1.0,4.115148404293639,35.51295277717743
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,1,past-avg-total,555232,555232,53.06666666666667,1.0,4.307240997156744,35.68451013870478
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,greedy,1,random,555240,555240,7.016666666666667,1.0,4.0861788896092985,35.48523917585188
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,0,none,555240,555240,22.216666666666665,1.0,4.130671301299137,35.52889309127585
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,0,past-avg,555234,555234,58.083333333333336,1.0,4.2569661319972,35.64067894497335
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,0,past-avg-revisit,555240,555240,27.216666666666665,1.0,4.115148404293639,35.51295277717743
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,0,past-avg-total,555232,555232,53.06666666666667,1.0,4.307240997156744,35.68451013870478
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,0,random,555240,555240,7.016666666666667,1.0,4.0861788896092985,35.48523917585188
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,1,none,555240,555240,22.216666666666665,1.0,4.130671301299137,35.52889309127585
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,1,past-avg,555234,555234,58.083333333333336,1.0,4.2569661319972,35.64067894497335
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,1,past-avg-revisit,555240,555240,27.216666666666665,1.0,4.115148404293639,35.51295277717743
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,1,past-avg-total,555232,555232,53.06666666666667,1.0,4.307240997156744,35.68451013870478
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,0,3000,nearest,1,random,555240,555240,7.016666666666667,1.0,4.0861788896092985,35.48523917585188
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,0,none,554783,554783,242.55,1.0,3.574934674157884,34.68419147666746
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,0,past-avg,553436,553436,233.13333333333333,1.0,8.356383092775557,38.84533429941914
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,0,past-avg-revisit,554800,554800,197.61666666666667,1.0,3.469907534246575,34.59405200072098
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,0,past-avg-total,553469,553469,263.71666666666664,1.0,8.343275263233654,38.833031238726406
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,0,random,555240,555240,25.35,1.0,1.4394126864058785,32.83054114737171
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,1,none,554792,554792,228.53333333333333,1.0,3.4993441686253584,34.62183737328584
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,1,past-avg,553556,553556,324.81666666666666,1.0,8.144746541753078,38.675004335604704
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,1,past-avg-revisit,554854,554854,188.96666666666667,1.0,3.3899120008747046,34.52549760837986
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,1,past-avg-total,553541,553541,312.28333333333336,1.0,8.132303147674095,38.66442145508041
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,greedy,1,random,555238,555238,62.88333333333333,1.0,1.4440688797716774,32.83512070499498
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,0,none,554782,554782,242.55,1.0,3.57341325061015,34.682849509657245
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,0,past-avg,553438,553438,291.71666666666664,1.0,8.347748106683435,38.83837415693658
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,0,past-avg-revisit,554791,554791,197.61666666666667,1.0,3.4701888338731766,34.594659880928134
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,0,past-avg-total,553469,553469,263.71666666666664,1.0,8.344621348862056,38.83422525320599
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,0,random,555240,555240,25.35,1.0,1.4394126864058785,32.83054114737171
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,1,none,554792,554792,228.53333333333333,1.0,3.4993441686253584,34.62183737328584
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,1,past-avg,553556,553556,324.81666666666666,1.0,8.14464631100256,38.67496278605958
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,1,past-avg-revisit,554854,554854,188.96666666666667,1.0,3.3899120008747046,34.52549760837986
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,1,past-avg-total,553541,553541,312.28333333333336,1.0,8.132303147674095,38.66442145508041
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,1000,nearest,1,random,555238,555238,62.88333333333333,1.0,1.4440688797716774,32.83512070499498
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,0,none,555234,555234,54.85,1.0,2.8309548166478757,34.216708811059846
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,0,past-avg,555094,555094,133.75,1.0,3.8757716110544647,35.125135232351035
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,0,past-avg-revisit,555228,555228,55.55,1.0,2.8527556847517297,34.23596114268973
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,0,past-avg-total,555099,555099,126.61666666666666,1.0,3.8497842426906432,35.10286387353127
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,0,random,555240,555240,24.45,1.0,2.705671841606032,34.1045815022933
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,1,none,555238,555238,77.15,1.0,2.839825174069498,34.2264629162029
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,1,past-avg,555130,555130,126.93333333333334,1.0,3.798089066224728,35.067941653306434
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,1,past-avg-revisit,555232,555232,69.45,1.0,2.8578740658559543,34.24213337847962
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,1,past-avg-total,555153,555153,104.81666666666666,1.0,3.8134503761425527,35.08013955912454
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,greedy,1,random,555240,555240,63.5,1.0,2.714075775040223,34.112927262685204
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,0,none,555234,555234,54.85,1.0,2.831350385603187,34.217075383231816
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,0,past-avg,555094,555094,133.75,1.0,3.8736244071574664,35.12335430275473
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,0,past-avg-revisit,555228,555228,55.55,1.0,2.8527556847517297,34.23596114268973
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,0,past-avg-total,555116,555116,114.18333333333334,1.0,3.849425975832079,35.101708982146675
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,0,random,555240,555240,24.45,1.0,2.705671841606032,34.1045815022933
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,1,none,555238,555238,77.15,1.0,2.839825174069498,34.2264629162029
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,1,past-avg,555128,555128,126.85,1.0,3.7952452407372714,35.06532025046476
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,1,past-avg-revisit,555232,555232,69.45,1.0,2.8578740658559543,34.24213337847962
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,1,past-avg-total,555147,555147,104.81666666666666,1.0,3.813274832311682,35.0803998160247
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,2000,nearest,1,random,555240,555240,63.5,1.0,2.714075775040223,34.112927262685204
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,0,none,555238,555238,28.383333333333333,1.0,4.137261318569695,35.535430782235125
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,0,past-avg,555236,555236,68.1,1.0,4.252870250968357,35.63678633950248
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,0,past-avg-revisit,555240,555240,49.63333333333333,1.0,4.126417164949691,35.52263627740557
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,0,past-avg-total,555228,555228,64.86666666666666,1.0,4.280805602983519,35.66241538010811
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,0,random,555240,555240,21.7,1.0,4.079797985255625,35.47883791993852
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,1,none,555240,555240,76.08333333333333,1.0,4.160660795331748,35.559009257258126
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,1,past-avg,555228,555228,66.2,1.0,4.272727420086883,35.66001924734824
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,1,past-avg-revisit,555240,555240,75.33333333333333,1.0,4.151012655188147,35.5475378214826
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,1,past-avg-total,555232,555232,72.21666666666667,1.0,4.316730784008607,35.69913201448523
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,greedy,1,random,555240,555240,73.65,1.0,4.107171973681051,35.50620866652259
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,0,none,555238,555238,28.383333333333333,1.0,4.137261318569695,35.535430782235125
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,0,past-avg,555236,555236,68.1,1.0,4.252870250968357,35.63678633950248
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,0,past-avg-revisit,555238,555238,49.63333333333333,1.0,4.1270685123616655,35.523464772463946
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,0,past-avg-total,555228,555228,64.86666666666666,1.0,4.280809265142728,35.66244389692162
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,0,random,555240,555240,21.7,1.0,4.079797985255625,35.47883791993852
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,1,none,555240,555240,76.08333333333333,1.0,4.160660795331748,35.559009257258126
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,1,past-avg,555228,555228,66.2,1.0,4.272727420086883,35.66001924734824
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,1,past-avg-revisit,555240,555240,75.33333333333333,1.0,4.151012655188147,35.5475378214826
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,1,past-avg-total,555232,555232,76.53333333333333,1.0,4.316357486600196,35.69888809242503
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,1,3000,nearest,1,random,555240,555240,73.65,1.0,4.107171973681051,35.50620866652259
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,0,none,554790,554790,199.03333333333333,1.0,3.554267801029819,34.66634288048932
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,0,past-avg,553424,553424,222.13333333333333,1.0,8.342748085855812,38.83493794992628
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,0,past-avg-revisit,554808,554808,197.61666666666667,1.0,3.4361917696452347,34.56463776657871
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,0,past-avg-total,553379,553379,229.38333333333333,1.0,8.308946008672779,38.80836774314409
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,0,random,555240,555240,28.483333333333334,1.0,1.4383111507336166,32.8294536596787
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,1,none,554807,554807,197.61666666666667,1.0,3.441178764266973,34.57327674308363
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,1,past-avg,553634,553634,209.5,1.0,8.05604749708291,38.60639134638889
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,1,past-avg-revisit,554880,554880,197.61666666666667,1.0,3.303978968425606,34.45223681997309
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,1,past-avg-total,553627,553627,207.48333333333332,1.0,8.014863165994434,38.5711908619582
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,greedy,1,random,555236,555236,44.13333333333333,1.0,1.4441218688989905,32.83560338906939
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,0,none,554791,554791,199.03333333333333,1.0,3.553731615449181,34.665856992392925
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,0,past-avg,553417,553417,222.13333333333333,1.0,8.33069593091647,38.82445317003272
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,0,past-avg-revisit,554809,554809,197.61666666666667,1.0,3.431504205351151,34.560493370991935
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,0,past-avg-total,553384,553384,284.01666666666665,1.0,8.309987218037866,38.80923520858331
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,0,random,555240,555240,28.483333333333334,1.0,1.4383111507336166,32.8294536596787
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,1,none,554807,554807,197.61666666666667,1.0,3.441178764266973,34.57327674308363
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,1,past-avg,553634,553634,209.5,1.0,8.05604749708291,38.60639134638889
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,1,past-avg-revisit,554880,554880,197.61666666666667,1.0,3.303978968425606,34.45223681997309
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,1,past-avg-total,553627,553627,207.48333333333332,1.0,8.014863165994434,38.5711908619582
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,1000,nearest,1,random,555236,555236,44.13333333333333,1.0,1.4441218688989905,32.83560338906939
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,0,none,555234,555234,70.83333333333333,1.0,2.835274406826671,34.22079654704143
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,0,past-avg,555101,555101,125.15,1.0,3.8989396824481797,35.14492086425113
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,0,past-avg-revisit,555228,555228,94.4,1.0,2.8622047159004946,34.24416425924725
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,0,past-avg-total,555118,555118,117.26666666666667,1.0,3.8687240070279354,35.11844790957358
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,0,random,555240,555240,23.0,1.0,2.706278906418846,34.105116406118675
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,1,none,555234,555234,71.5,1.0,2.8469132233736887,34.233779211407565
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,1,past-avg,555153,555153,120.08333333333333,1.0,3.8260366661683056,35.099082565226766
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,1,past-avg-revisit,555230,555230,75.68333333333334,1.0,2.8610771812282,34.24615333585481
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,1,past-avg-total,555144,555144,128.86666666666667,1.0,3.8054606552534116,35.08122964492095
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,greedy,1,random,555240,555240,59.516666666666666,1.0,2.722487272770934,34.12133852027952
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,0,none,555234,555234,70.83333333333333,1.0,2.835274406826671,34.22079654704143
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,0,past-avg,555091,555091,127.31666666666666,1.0,3.899266126334841,35.14599654230868
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,0,past-avg-revisit,555228,555228,94.4,1.0,2.8620641730364222,34.24404016608192
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,0,past-avg-total,555119,555119,152.5,1.0,3.861397075822181,35.11215367035416
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,0,random,555240,555240,23.0,1.0,2.706278906418846,34.105116406118675
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,1,none,555234,555234,71.5,1.0,2.8469634724578587,34.2338294905091
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,1,past-avg,555153,555153,120.08333333333333,1.0,3.826046783499324,35.09909178190517
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,1,past-avg-revisit,555230,555230,75.68333333333334,1.0,2.8610771812282,34.24615333585481
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,1,past-avg-total,555144,555144,128.86666666666667,1.0,3.8055009751223703,35.081267442921714
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,2000,nearest,1,random,555240,555240,59.516666666666666,1.0,2.722487272770934,34.12133852027952
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,0,none,555240,555240,42.4,1.0,4.139298741685278,35.537222402324524
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,0,past-avg,555236,555236,60.38333333333333,1.0,4.265795565609339,35.648824403797065
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,0,past-avg-revisit,555240,555240,36.28333333333333,1.0,4.1319014600292965,35.52739656124679
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,0,past-avg-total,555232,555232,50.46666666666667,1.0,4.2957967720400365,35.674973164370925
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,0,random,555240,555240,22.466666666666665,1.0,4.088306798261413,35.48735922003698
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,1,none,555240,555240,63.0,1.0,4.173720853444756,35.57203929832145
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,1,past-avg,555232,555232,102.31666666666666,1.0,4.294046212514169,35.68109793143527
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,1,past-avg-revisit,555240,555240,74.81666666666666,1.0,4.169058485219605,35.5650947938429
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,1,past-avg-total,555238,555238,78.1,1.0,4.337040632425494,35.72027647003027
TaxiAlgorithmP2PCollector,1685,27762,1,BASELINE,2,3000,greedy,1,random,555240,555240,77.25,1.0,4.123547234829383,35.522594553706504
