taxiCount,clientCount,taxiSeatCount,spawnScenario,worldSeed,effectAtModeratorFrom,effectAtModeratorTo,interaction,moderation,factor,factorFrom,factorTo,moderator,moderatorFrom,moderatorTo,outcome,effectScale,scope
39.0,638.0,1.0,SPATIAL_ISLANDS,2,0.6034482758620618,0.11755485893416573,-0.4858934169278961,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,0.10971786833856578,1.081504702194347,0.9717868338557811,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,0.09404388714733258,0.29780564263323095,0.20376175548589837,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,0.0,-0.13322884012541003,-0.13322884012541003,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,0.15673981191222097,0.7993730407523492,0.6426332288401282,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,-0.05485893416928844,0.4858934169279072,0.5407523510971957,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,0.28213166144199775,0.8385579937304044,0.5564263322884067,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,-0.26645768025078675,0.6191222570532728,0.8855799373040596,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,0,0.005583171241252405,0.004232404005466428,-0.0013507672357859768,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,1,0.020711764282110856,0.0008104603414715861,-0.01990130394063927,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,2,0.00036020459620589307,-0.000540306894325493,-0.000900511490531386,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,3,0.010445933290115228,0.001710971832002972,-0.008734961458112256,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,4,-0.005313017794106312,-0.0016209206829653766,0.003692097111140935,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,5,-0.012066853973069502,-0.0014408183848235723,0.01062603558824593,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,6,0.01674951372379052,-0.002521432173474558,-0.01927094589726508,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,7,0.005943375837491605,0.008464808010932856,0.0025214321734412515,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,8,0.02467401484043119,0.0018010229810516698,-0.02287299185937952,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,BASELINE,9,0.0008104603414604838,-0.0007204091924117861,-0.00153086953387227,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,0,0.3927130610186458,0.15542828326490232,-0.23728477775374346,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,1,0.23296232259923944,0.07456235141560796,-0.15839997118363147,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,2,0.19685181182913514,0.09842590591455647,-0.09842590591457867,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,3,0.32733592680642687,0.11067286218571226,-0.2166630646207146,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,4,0.3873099920755019,0.07645342554569723,-0.31085656652980465,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,5,0.3861393271378133,0.12246956271161347,-0.2636697644261998,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,6,0.33553058137022473,0.06213529284634367,-0.27339528852388106,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,7,0.2523233196455532,0.1023881564728768,-0.1499351631726764,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,8,0.2782580505727217,0.09203227433181027,-0.1862257762409114,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,9,0.3567826525466389,0.07600316980044264,-0.28077948274619624,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,0,1.189935883581883,2.4009437360420827,1.2110078524601997,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,1,1.1854333261292371,2.5093653195014776,1.3239319933722404,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,2,1.223434911029475,2.373658237879117,1.150223326849642,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,3,1.245497442547383,2.5071140407751713,1.2616165982277883,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,4,1.2535119948130502,2.429580001440823,1.1760680066277729,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,5,1.215690512210943,2.6268820690151906,1.4111915568042477,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,6,1.0910597219220497,2.4508320726172483,1.3597723506951986,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,7,1.2720625315179035,2.5709603054534957,1.2988977739355922,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,8,1.274583963691367,2.5266551401195936,1.2520711764282266,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,9,1.2436964195663092,2.563846264678349,1.3201498451120397,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,0,1.2714321734745293,3.3908760175779817,2.1194438441034524,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,1,1.3971435775520402,3.6932677760968313,2.296124198544791,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,2,1.198040486996621,3.5871875225127914,2.3891470355161704,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,3,1.2169512282976802,3.5579208990706768,2.3409696707729966,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,4,1.3022296664505384,3.565305093292992,2.2630754268424536,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,5,1.3117750882501222,3.5149665009725495,2.2031914127224272,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,6,1.3144766227216942,3.45544269144874,2.140966068727046,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,7,1.1602190043945027,3.696419566313669,2.5362005619191663,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,8,1.0700778041927816,3.65274475902313,2.5826669548303482,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,9,1.435505367048473,3.44274547943233,2.007240112383857,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,pickup,percentage points,city-scenario
39.0,638.0,1.0,BASELINE,0,0.003784003984530493,-0.5147876209908087,-0.5185716249753392,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,1,3.7564254430760835,0.4312439592722539,-3.3251814838038296,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,2,0.0,0.412341122323312,0.412341122323312,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,3,0.051009808246194055,0.6767403658733073,0.6257305576271133,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,4,0.2799663739417202,-0.6552531678561624,-0.9352195417978826,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,5,0.1267603151324792,0.7037849344742275,0.5770246193417483,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,6,-0.07975595778372258,-1.2576053548810084,-1.1778493970972859,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,7,0.2216221403669616,0.4202360806656591,0.1986139402986975,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,8,-0.08235343845443,-0.17722498216178328,-0.09487154370735329,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,9,0.03868406175240313,0.0635608804289367,0.024876818676533574,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,2.479319217171172,-0.34902309576129165,-2.8283423129324636,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,1,0.7933594927952425,0.5143235696078996,-0.27903592318734294,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,2,-1.041791733284314,0.2753583737761689,1.317150107060483,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,3,1.73490647280361,-0.5241913689307265,-2.2590978417343366,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,4,-0.03694397374769398,-1.3109593787787754,-1.2740154050310815,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,5,-2.464160160810458,2.732098238259839,5.196258399070297,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,6,-0.7431521228065008,0.036774180621690356,0.7799263034281911,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,7,0.26226911396338703,0.260057584014306,-0.002211529949081026,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,8,-0.5407016292161004,0.41470891243715613,0.9554105416532566,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,9,0.34210484066425906,0.40832414920308757,0.06621930853882851,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,0,-0.38146727687173865,1.1164512404355564,1.497918517307295,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,1,-0.5533783999283615,0.47136074061373545,1.024739140542097,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,2,-0.6538484466198979,0.5467484934630118,1.2005969400829097,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,3,0.07837211231349617,0.21169239683849206,0.1333202845249959,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,4,-0.16902650194672297,0.49201226385444663,0.6610387658011696,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,5,0.7765768670352058,2.253660141567604,1.477083274532398,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,6,-0.3651193660164975,0.5718598712327827,0.9369792372492802,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,7,-2.23864244567753,0.14153498403632891,2.380177429713859,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,8,0.27322024029305947,1.1933189038815906,0.9200986635885311,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_IMBALANCE,9,-0.2035502051765059,1.0067006889127983,1.2102508940893042,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,0,0.7492157522161813,0.9488316112478135,0.19961585903163215,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,1,-0.9403789202753865,1.6218553538138059,2.5622342740891924,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,2,-1.2607157285459025,0.38355934012510584,1.6442750686710084,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,3,0.8145481531254495,0.9631162395251858,0.1485680863997363,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,4,0.717075492132202,0.9364216744728981,0.21934618234069614,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,5,1.3577309582573527,0.8583371966491837,-0.49939376160816895,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,6,2.894974624379709,3.1325462089689893,0.23757158458928007,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,7,0.7494472395187302,1.029910281852997,0.2804630423342669,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,8,0.9581958634301335,0.7894673241698902,-0.16872853926024334,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,SPATIAL_ISLANDS,9,2.289683734696557,1.2091470502639368,-1.0805366844326203,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,0,0.11780792104165716,-0.06231242919333413,-0.1801203502349913,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,1,0.012641699826088093,0.24699421603222582,0.23435251620613773,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,2,0.14865097902823088,0.5166415983477002,0.3679906193194693,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,3,0.10557627913956313,0.3748558231954302,0.26927954405586707,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,4,0.3251712502107651,0.07021934638136162,-0.25495190382940347,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,5,0.1865710072955995,0.2838518377860533,0.09728083049045377,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,6,0.16278147514283692,-0.062046078792799,-0.22482755393563592,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,7,0.3197838901157546,0.4024419783775546,0.08265808826179999,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,8,0.3104309592478982,0.19544672235529692,-0.11498423689260129,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,BASELINE,9,0.3041541986087859,0.0794931278141009,-0.224661070794685,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,0,0.9091831850657428,0.5647912577120051,-0.3443919273537377,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,1,0.8319656803911224,0.309031436934859,-0.5229342434562634,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,2,0.8422580422860593,0.4724218008834047,-0.3698362414026546,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,3,0.8919159655661035,0.371158422098139,-0.5207575434679645,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,4,0.7361662272730163,0.4700602113692831,-0.2661060159037332,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,5,0.3513531974117301,0.631365407418838,0.28001221000710785,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,6,0.34955548104023126,0.30786144657251047,-0.0416940344677208,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,7,0.28093974165808167,0.507778296090855,0.22683855443277334,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,8,1.1197680516731756,0.43837959346262334,-0.6813884582105523,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,RUSH_HOUR,9,0.7984550106469923,0.41109343745748816,-0.38736157318950415,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,0,1.0202146651553612,2.7054809927759216,1.6852663276205604,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,1,1.14699768470643,2.6937626939217196,1.5467650092152896,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,2,1.3202918525534235,2.6216471286697907,1.3013552761163671,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,3,1.1541436632908075,2.775731286291072,1.6215876230002646,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,4,1.306245366072023,2.7080570757933575,1.4018117097213345,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,5,1.2200359891253232,2.6693645230678964,1.4493285339425732,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,6,1.191172343687863,2.645069750623885,1.4538974069360222,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,7,1.2228599640419668,2.672784504818382,1.449924540776415,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,8,1.2084756689699772,2.757563795844442,1.549088126874465,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_IMBALANCE,9,1.5217837654838418,2.8670923685164995,1.3453086030326578,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,0,1.68531548541615,4.377704069506971,2.6923885840908213,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,1,1.8826039282437312,4.504825665564316,2.6222217373205847,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,2,1.6924685946451135,4.4195530589820065,2.727084464336893,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,3,1.6155460389381204,4.211980377629465,2.5964343386913447,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,4,2.050991956368553,4.35320352023052,2.3022115638619667,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,5,1.3758660509177956,4.142972886079499,2.7671068351617034,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,6,1.6421083774078804,3.9566052853568623,2.314496907948982,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,7,2.074114508904268,4.485169810772782,2.4110553018685144,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,8,1.6053010439860627,4.519085105761289,2.9137840617752264,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
1685.0,27762.0,1.0,SPATIAL_ISLANDS,9,1.7608058272461147,4.085076480320415,2.3242706530743007,hops_by_radius,kHops,0,1,p2pRqsRadius,1000,2000,distance,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,0,-0.13241317490643167,-0.12180418559598616,0.010608989310445516,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,1,0.4195317163766532,1.0537862214411886,0.6342545050645354,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,2,-0.4238194852893895,0.01166462356407827,0.4354841088534678,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,3,0.9981932505001012,0.536344496831842,-0.46184875366825917,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,4,-0.5452094791721929,0.8488563101040958,1.3940657892762887,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,5,-0.900316368605325,-0.5161734342739255,0.38414293433139957,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,6,-0.0468731230626962,0.988162790798186,1.0350359138608822,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,7,0.09255927095981331,-0.22463223451090197,-0.3171915054707153,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,8,0.6617448767209266,0.8026785305724982,0.14093365385157153,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,BASELINE,9,0.48484093443610377,0.1019685247219293,-0.38287240971417447,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
39.0,638.0,1.0,RUSH_HOUR,0,-2.6498160321508646,-0.996932578759302,1.6528834533915626,hops_by_radius,kHops,0,1,p2pRqsRadius,2000,3000,waiting,relative percent,city-scenario
