algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pRequestRepublishTicks,p2pRqsRadius,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,waitingAvgMean,waitingAvgStd,waitingCountMean,waitingSumMean,travelAvgMean,travelAvgStd,travelCountMean,travelSumMean,distanceAvgMean,distanceAvgStd,distanceCountMean,distanceSumMean,calculationAvgMean,calculationAvgStd,calculationCountMean,calculationSumMean,communicationAvgMean,communicationAvgStd,communicationCountMean,communicationSumMean,simulationAvgMean,simulationAvgStd,simulationCountMean,simulationSumMean,servedClients,servedRatio,totalTaxiDistanceKm,communicationTotalMs,kmPerServedClient,calculationMsPerServedClient,communicationMsPerServedClient,centralWaitingAvgMean,centralWaitingAvgStd,centralTravelAvgMean,centralDistanceAvgMean,centralCalculationAvgMean,centralCalculationSumMean,centralServedClients,centralServedRatio,centralKmPerServedClient,centralCalculationMsPerServedClient,waitingDeltaPct,travelDeltaPct,distanceDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,pickupGapPoints,currentPass0,extendedPass0,currentPass5,extendedPass5,currentPass10,extendedPass10,currentPass15,extendedPass15,pickupPct
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,False,none,none,6.213748333333333,0.6770657286349496,612.4,3802.15,14.050640000000001,0.8067484954363962,638.0,8964.308333333334,67.8687698,1.702821131440397,39.0,2646.8820224,0.0196,0.0011737877907772685,88542.7,1739.7,0.06970000000000001,0.0027507574714370295,88542.7,6167.6,0.027000000000000003,0.0011547005383792518,88542.7,2385.5,612.4,0.9598746081504702,2646.8820222,6.1676,4.321898479324002,2.8419763148385377,0.010073557201401292,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,263.35726315132894,48.57826069485638,-11.334515167557113,-7.633338054556649,611.6094540294297,4.0125391849529795,False,False,False,False,False,False,False,False,95.98746081504702
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg,past-avg,2.580945,0.2316658534558068,635.7,1640.525,10.193975,0.24610274430849605,638.0,6503.755,119.4923548,2.529132902849243,39.0,4660.2018343,0.011300000000000001,0.0010593499054713802,87259.1,980.1,0.0694,0.003949683531626302,87259.1,6060.3,0.0189,0.000875595035770914,87259.1,1656.6,635.7,0.9963949843260189,4660.2018372,6.0603,7.330756919555159,1.5419295358539178,0.009533053679407728,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,50.92421856117013,7.7960203283870655,56.10784759078224,56.67132151116159,286.08753684254293,0.36050156739810824,False,False,False,False,False,False,False,False,99.6394984326019
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,6.139686666666667,0.5483706903744292,612.9,3759.9266666666663,13.972441666666665,0.7875251323933952,638.0,8914.416666666668,68.0446318,1.5797158149781827,39.0,2653.740645,0.0219,0.001100504934614611,88695.8,1949.0,0.06520000000000001,0.004157990967870049,88695.8,5768.3,0.0295,0.0010801234497346429,88695.8,2623.5,612.9,0.9606583072100313,2653.7406402,5.7683,4.329575065989315,3.180990747464761,0.009413022560076504,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,259.0264079153574,47.75135371012802,-11.104764583605842,-7.469275735924697,696.4961133761842,3.9341692789968685,False,False,False,False,False,False,False,False,96.06583072100314
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,past-avg-total,past-avg-total,2.5371566666666667,0.20332522664471187,636.0,1613.5333333333333,10.155416666666666,0.21822783187517206,638.0,6479.155000000001,119.5806312,2.6050054134658094,39.0,4663.6446195,0.0111,0.0011972189997378649,87326.7,979.1,0.0685,0.004927248499698162,87326.7,5980.6,0.019200000000000002,0.0013165611772087665,87326.7,1683.3,636.0,0.9968652037617555,4663.6446168,5.980600000000001,7.332727821574866,1.5395641677627299,0.009403302590226478,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,48.36363707244049,7.388285869176703,56.22317412209155,56.713443194827406,285.4952664963193,0.31347962382445305,False,False,False,False,False,False,False,False,99.68652037617555
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,0,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0076,0.0005163977794943222,87057.1,654.9,0.0897,0.0063779132776934,87057.1,7801.8,0.0158,0.0007888106377466166,87057.1,1364.5,637.6,0.9993730407523511,10191.662235299998,7.8018,15.984707443411978,1.0271585913234766,0.01223645906406386,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,15.822820586790565,2.0743611778282656,241.40119044304456,241.6216451602958,157.19277129685167,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,False,none,none,6.213748333333333,0.6770657286349495,612.4,3802.15,14.050640000000001,0.8067484954363962,638.0,8964.308333333332,67.8687698,1.7028211314403967,39.0,2646.8820224,0.0194,0.0011737877907772685,88542.7,1705.7,0.0643,0.006183310871477623,88542.7,5697.0,0.0268,0.0015491933384829664,88542.7,2357.7,612.4,0.9598746081504702,2646.8820222,5.697,4.321898479324002,2.786446862912293,0.009298566344096903,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,263.35726315132894,48.57826069485638,-11.334515167557113,-7.633338054556649,597.7052976993888,4.0125391849529795,False,False,False,False,False,False,False,False,95.98746081504702
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg,past-avg,2.580945,0.2316658534558068,635.7,1640.525,10.193975,0.24610274430849607,638.0,6503.755,119.4923548,2.529132902849242,39.0,4660.2018343,0.011300000000000001,0.0010593499054713804,87259.1,1000.4,0.1121,0.14826211773597314,87259.1,9767.4,0.019,0.001054092553389461,87259.1,1675.5,635.7,0.9963949843260189,4660.2018372,9.7674,7.330756919555159,1.573883795180821,0.015372049560722575,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,50.92421856117013,7.7960203283870655,56.10784759078224,56.67132151116159,294.08864259237197,0.36050156739810824,False,False,False,False,False,False,False,False,99.6394984326019
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,6.139686666666667,0.5483706903744292,612.9,3759.9266666666663,13.972441666666665,0.7875251323933953,638.0,8914.416666666668,68.0446318,1.5797158149781831,39.0,2653.740645,0.0213,0.0006749485577105521,88695.8,1889.3,0.0682,0.003457680661303979,88695.8,6044.5,0.028999999999999998,0.0009428090415820622,88695.8,2586.2,612.9,0.9606583072100313,2653.7406402,6.0445,4.329575065989315,3.0833945703746046,0.009861389474862634,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,259.0264079153574,47.75135371012802,-11.104764583605842,-7.469275735924697,672.0587660514119,3.9341692789968685,False,False,False,False,False,False,False,False,96.06583072100314
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,past-avg-total,past-avg-total,2.5371566666666667,0.20332522664471187,636.0,1613.5333333333333,10.155416666666666,0.21822783187517206,638.0,6479.155000000001,119.5806312,2.60500541346581,39.0,4663.6446195,0.0112,0.0014757295747452439,87326.7,975.4,0.0723,0.004620004810002303,87326.7,6309.9,0.019200000000000002,0.0016865480854231355,87326.7,1682.2,636.0,0.9968652037617555,4663.6446168,6.3099,7.332727821574866,1.5339148276820735,0.009921817863574966,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,48.36363707244049,7.388285869176703,56.22317412209155,56.713443194827406,284.08071430971853,0.31347962382445305,False,False,False,False,False,False,False,False,99.68652037617555
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,greedy,1,4,1,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0076,0.0006992058987801009,87057.1,668.3,0.095,0.007393691004272945,87057.1,8266.8,0.0156,0.0006992058987801016,87057.1,1366.7,637.6,0.9993730407523511,10191.662235299998,8.2668,15.984707443411978,1.04818339481877,0.0129654374005336,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,15.822820586790565,2.0743611778282656,241.40119044304456,241.6216451602958,162.45722366341252,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,False,none,none,6.213748333333333,0.6770657286349495,612.4,3802.15,14.050640000000001,0.8067484954363963,638.0,8964.308333333334,67.8687698,1.7028211314403987,39.0,2646.8820224,0.0325,0.001581138830084192,88542.7,2870.5,0.20729999999999998,0.11095850075090637,88542.7,18285.7,0.0422,0.0018135294011647277,88542.7,3741.7,612.4,0.9598746081504702,2646.8820222,18.285700000000002,4.321898479324002,4.688732107026438,0.029861155408798717,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,263.35726315132894,48.57826069485638,-11.334515167557113,-7.633338054556649,1074.0231884940608,4.0125391849529795,False,False,False,False,False,False,False,False,95.98746081504702
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg,past-avg,2.580945,0.2316658534558068,635.7,1640.525,10.193975,0.24610274430849605,638.0,6503.755,119.4923548,2.529132902849243,39.0,4660.2018343,0.011699999999999999,0.0013374935098492587,87259.1,1022.3,0.0737,0.006360468186820495,87259.1,6415.1,0.019700000000000002,0.001159501808728406,87259.1,1727.4,635.7,0.9963949843260189,4660.2018372,6.415100000000001,7.330756919555159,1.608356383817424,0.010091252261737798,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,50.92421856117013,7.7960203283870655,56.10784759078224,56.67132151116159,302.72031902492796,0.36050156739810824,False,False,False,False,False,False,False,False,99.6394984326019
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-revisit,past-avg-revisit,6.139686666666667,0.5483706903744292,612.9,3759.9266666666663,13.972441666666665,0.7875251323933953,638.0,8914.416666666668,68.0446318,1.5797158149781831,39.0,2653.740645,0.0216,0.0009660917830792946,88695.8,1922.5,0.0636,0.004115013163202923,88695.8,5626.3,0.0293,0.0010593499054713795,88695.8,2594.9,612.9,0.9606583072100313,2653.7406402,5.6263000000000005,4.329575065989315,3.137655337864591,0.00918034113886104,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,259.0264079153574,47.75135371012802,-11.104764583605842,-7.469275735924697,685.6452533585592,3.9341692789968685,False,False,False,False,False,False,False,False,96.06583072100314
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,past-avg-total,past-avg-total,2.5371566666666667,0.2033252266447119,636.0,1613.5333333333333,10.155416666666666,0.2182278318751721,638.0,6479.155000000001,119.5806312,2.6050054134658094,39.0,4663.6446195,0.0116,0.0009660917830792958,87326.7,1012.8,0.1332,0.1869276746647097,87326.7,11614.6,0.0199,0.000994428926011754,87326.7,1721.3,636.0,0.9968652037617555,4663.6446168,11.614600000000001,7.332727821574866,1.5925970229748183,0.018287376294301487,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,48.36363707244049,7.388285869176703,56.22317412209155,56.713443194827406,298.77429382179514,0.31347962382445305,False,False,False,False,False,False,False,False,99.68652037617555
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,0,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0078,0.0007888106377466154,87057.1,688.1,0.1031,0.00943339222596457,87057.1,8981.5,0.0159,0.0008755950357709136,87057.1,1401.6,637.6,0.9993730407523511,10191.662235299998,8.9815,15.984707443411978,1.0792240375728617,0.01408629476605125,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,15.822820586790565,2.0743611778282656,241.40119044304456,241.6216451602958,170.22956670780442,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,False,none,none,6.213748333333333,0.6770657286349495,612.4,3802.15,14.050640000000001,0.8067484954363962,638.0,8964.308333333332,67.8687698,1.7028211314403967,39.0,2646.8820224,0.0196,0.0010749676997731411,88542.7,1743.5,0.0753,0.013597793938724031,88542.7,6680.0,0.027200000000000002,0.0011352924243950937,88542.7,2401.2,612.4,0.9598746081504702,2646.8820222,6.68,4.321898479324002,2.8476200102706843,0.010898296302709175,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,263.35726315132894,48.57826069485638,-11.334515167557113,-7.633338054556649,613.0225928385779,4.0125391849529795,False,False,False,False,False,False,False,False,95.98746081504702
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg,past-avg,2.580945,0.2316658534558068,635.7,1640.525,10.193975,0.24610274430849605,638.0,6503.755,119.4923548,2.529132902849243,39.0,4660.2018343,0.011699999999999999,0.0014181364924121763,87259.1,1024.9,0.0721,0.0034140233677518225,87259.1,6290.4,0.019700000000000002,0.0017029386365926397,87259.1,1731.8,635.7,0.9963949843260189,4660.2018372,6.2904,7.330756919555159,1.6125398089657452,0.009895507985406747,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,50.92421856117013,7.7960203283870655,56.10784759078224,56.67132151116159,303.7678171586128,0.36050156739810824,False,False,False,False,False,False,False,False,99.6394984326019
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-revisit,past-avg-revisit,6.139686666666667,0.5483706903744292,612.9,3759.9266666666663,13.972441666666665,0.7875251323933953,638.0,8914.416666666668,68.0446318,1.5797158149781831,39.0,2653.740645,0.0216,0.0011737877907772665,88695.8,1920.1,0.06570000000000001,0.0045472824607426555,88695.8,5826.7,0.0295,0.00135400640077266,88695.8,2615.3,612.9,0.9606583072100313,2653.7406402,5.8267,4.329575065989315,3.133885621781471,0.009506956239063781,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,259.0264079153574,47.75135371012802,-11.104764583605842,-7.469275735924697,684.7013448573698,3.9341692789968685,False,False,False,False,False,False,False,False,96.06583072100314
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,past-avg-total,past-avg-total,2.5371566666666667,0.20332522664471187,636.0,1613.5333333333333,10.155416666666666,0.21822783187517206,638.0,6479.155000000001,119.5806312,2.6050054134658094,39.0,4663.6446195,0.0118,0.0010327955589886448,87326.7,1019.3,0.0758,0.0024855135843076352,87326.7,6617.5,0.0198,0.0010327955589886448,87326.7,1725.7,636.0,0.9968652037617555,4663.6446168,6.6175,7.332727821574866,1.6029095594160114,0.01040475752326452,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,48.36363707244049,7.388285869176703,56.22317412209155,56.713443194827406,301.356475238389,0.31347962382445305,False,False,False,False,False,False,False,False,99.68652037617555
TaxiAlgorithmP2PCollector,39,638,1,BASELINE,0,15,1000,nearest,0,4,1,1,2000,True,random,random,1.980678333333333,0.07514739304925205,637.6,1262.8633333333332,9.652893333333333,0.169211193957415,638.0,6158.545,261.32467269999995,15.207578972633817,39.0,10191.6622348,0.0076,0.0006992058987801011,87057.1,669.3,0.0925,0.006240548408949687,87057.1,8049.4,0.0158,0.0007888106377466164,87057.1,1378.8,637.6,0.9993730407523511,10191.662235299998,8.0494,15.984707443411978,1.0497271549901908,0.012624500703776196,1.7100933333333335,0.1284010608202015,9.456726666666667,76.5447456,0.003,254.8,638.0,1.0,4.679067521003135,0.39937304075235114,15.822820586790565,2.0743611778282656,241.40119044304456,241.6216451602958,162.8437695776066,0.06269592476488839,False,False,False,False,False,False,False,False,99.93730407523512
