taxiCount,clientCount,taxiSeatCount,spawnScenario,kHops,p2pOverlayShortcuts,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct
39,638,1,SPATIAL_IMBALANCE,2,0,6.421548277777777,12.936160388888888,98.64298346333334,0.9551985370950888,0.011078333333333332,0.17712,6.178374381989577,1.7865622362917504,95.51985370950888,1.5987964495261024
39,638,1,SPATIAL_IMBALANCE,2,1,6.4166665,12.935240111111112,98.56237517,0.9554597701149424,0.011453333333333334,0.19998333333333335,6.173342792989079,1.8320622201719918,95.54597701149424,1.7460710128055876
39,638,1,SPATIAL_ISLANDS,0,0,8.010758777777777,15.711915555555555,106.39206803333333,0.931619644723093,0.011376666666666667,0.12783666666666668,6.746503137582952,1.976836196663646,93.1619644723093,1.1236741869323177
39,638,1,SPATIAL_ISLANDS,0,1,8.010758777777777,15.711915555555555,106.39206803333333,0.931619644723093,0.01145,0.16165166666666667,6.746503137582952,1.9791315677897585,93.1619644723093,1.4118049490538571
39,638,1,SPATIAL_ISLANDS,1,0,7.917744055555556,15.629389361111112,106.86763866166667,0.9327377220480669,0.011346666666666666,0.128785,6.770387091118428,1.9779108363870082,93.27377220480669,1.1350029377203292
39,638,1,SPATIAL_ISLANDS,1,1,7.760711277777777,15.45508161111111,107.50269766833334,0.9353866248693835,0.011236666666666667,0.13024666666666668,6.800376831491018,1.9349961332790404,93.53866248693835,1.1591219222782558
39,638,1,SPATIAL_ISLANDS,2,0,7.878793888888889,15.575959277777777,106.88263424,0.9335788923719958,0.011735,0.160205,6.768144000581004,2.029978016024931,93.35788923719957,1.3651896037494673
39,638,1,SPATIAL_ISLANDS,2,1,7.716667666666667,15.3966025,107.77653136333333,0.9364472309299895,0.011781666666666666,0.14683333333333334,6.814089454338703,2.0148951034118343,93.64472309299894,1.246286603479983
1685,27762,1,BASELINE,0,0,4.157987222222222,35.36940022222222,387.1567673266666,0.9994198304637033,3.993935,403.2053583333333,23.510014791602007,13.25789619688691,99.94198304637032,10.095441171008874
1685,27762,1,BASELINE,0,1,4.157987222222222,35.36940022222222,387.1567673266666,0.9994198304637033,3.9016433333333334,399.0392033333334,23.510014791602007,12.952961786233907,99.94198304637032,10.227464922900008
1685,27762,1,BASELINE,1,0,4.144760027777777,35.358456305555556,387.55831095499997,0.9994246932257522,3.93532,416.25170999999995,23.534304123133417,13.076713916026922,99.94246932257522,10.577328146122804
1685,27762,1,BASELINE,1,1,4.1093723055555555,35.33251077777778,388.53063545833334,0.9994656965156209,3.949978333333333,434.675475,23.592561629415332,13.153581637509342,99.94656965156209,11.004502767314758
1685,27762,1,BASELINE,2,0,4.144125194444444,35.35807758333333,387.69195112166665,0.9994171289292317,4.302193333333333,472.17296999999996,23.54259128988734,14.279352737349736,99.94171289292318,10.975168557433495
1685,27762,1,BASELINE,2,1,4.094660916666666,35.322914999999995,389.1571377033333,0.9994927118603366,4.4016166666666665,523.41135,23.630072783955345,14.640437827307876,99.94927118603366,11.891343332184764
1685,27762,1,RUSH_HOUR,0,0,18.33737211111111,48.240320222222216,317.7915491,0.9844679778113968,5.098475,637.1278633333333,19.569578195210475,17.99365235357282,98.44679778113968,12.496439883167678
1685,27762,1,RUSH_HOUR,0,1,18.33737211111111,48.240320222222216,317.7915491,0.9844679778113968,5.054188333333333,683.8345166666666,19.569578195210475,17.836519433900346,98.44679778113968,13.530056095390192
1685,27762,1,RUSH_HOUR,1,0,18.093556555555555,47.96518708333333,318.5617245433333,0.9851988929712076,5.617785,1511.384305,19.605272388170842,19.659358896226657,98.51988929712076,26.903562614090788
1685,27762,1,RUSH_HOUR,1,1,17.48438236111111,47.333846361111114,320.399105015,0.9868507912494296,6.166803333333333,2090.9815083333333,19.689600798605714,21.396429664436393,98.68507912494296,33.90705678955223
1685,27762,1,RUSH_HOUR,2,0,17.966138583333336,47.82067830555556,319.12852730833333,0.9855706841485964,7.546151666666666,3058.0456866666664,19.634212749736452,26.191663774569424,98.55706841485964,40.52457228198656
1685,27762,1,RUSH_HOUR,2,1,16.956351138888888,46.76878616666667,323.39167775,0.9887257762409049,11.933235,7581.192679999999,19.841565417189276,40.53575689805458,98.87257762409048,63.530071099747886
1685,27762,1,SPATIAL_IMBALANCE,0,0,52.487565000000004,77.86292122222223,330.21124580000003,0.8374795283721154,5.818475,417.54907333333335,22.419973079177886,27.793883717816314,83.74795283721154,7.176263081534824
1685,27762,1,SPATIAL_IMBALANCE,0,1,52.487565000000004,77.86292122222223,330.21124580000003,0.8374795283721154,5.80596,447.9437766666667,22.419973079177886,27.73894703676645,83.74795283721154,7.715240488509509
1685,27762,1,SPATIAL_IMBALANCE,1,0,51.70699502777778,76.8620828611111,332.502868915,0.8441887592152342,6.308459999999999,961.7017933333334,22.503611102001496,29.769300208955443,84.41887592152342,15.244636461724944
1685,27762,1,SPATIAL_IMBALANCE,1,1,47.971059833333335,72.53929563888889,343.5543129466667,0.8722586028864395,6.5181249999999995,1260.1989933333332,22.913272839016834,28.66581220376948,87.22586028864396,19.333765359414453
1685,27762,1,SPATIAL_IMBALANCE,2,0,50.91469047222222,75.93765811111112,334.45466658833334,0.850009125183104,7.489403333333333,1805.9869816666667,22.568522686975346,34.65806223873627,85.0009125183104,24.11389667890767
1685,27762,1,SPATIAL_IMBALANCE,2,1,40.654433722222215,65.07421783333334,361.1070033266667,0.9098518358427586,8.245666666666667,2834.2834749999997,23.519620568317656,33.050388015165375,90.98518358427586,34.37300572017625
1685,27762,1,SPATIAL_ISLANDS,0,0,89.90626455555555,117.76003522222223,298.6534414266667,0.7547448550776841,7.3538266666666665,375.1068483333333,21.271583510099624,41.908226155984515,75.4744855077684,5.100838860312182
1685,27762,1,SPATIAL_ISLANDS,0,1,89.90626455555555,117.76003522222223,298.6534414266667,0.7547448550776841,7.354615,411.7782133333333,21.271583510099624,41.982505296063685,75.4744855077684,5.5989091656508645
1685,27762,1,SPATIAL_ISLANDS,1,0,89.15434830555556,116.85711413888889,300.44464618999996,0.760463583315323,8.363136666666668,1309.923015,21.344945336274723,46.198626357682976,76.0463583315323,15.663058816448853
1685,27762,1,SPATIAL_ISLANDS,1,1,81.19841611111111,107.63421905555556,321.76535024333333,0.8114000552313715,8.622661666666666,1755.1800216666666,22.193521126084665,42.180767367345155,81.14000552313715,20.355431878439703
1685,27762,1,SPATIAL_ISLANDS,2,0,88.29075077777777,115.91731022222221,302.2336451616667,0.7656422447950436,10.32242,2832.4438266666666,21.42552857016292,54.78356188772816,76.56422447950436,27.439726601578574
1685,27762,1,SPATIAL_ISLANDS,2,1,62.69327377777778,88.92191686111111,362.70200338,0.883068162716423,10.9529,4194.195581666667,23.85181168224893,46.10778164580226,88.30681627164229,38.29301446800999
