taxiCount,clientCount,taxiSeatCount,spawnScenario,level,waitingAvgMean,travelAvgMean,distanceAvgMean,servedRatio,calculationAvgMean,communicationAvgMean,kmPerServedClient,calculationMsPerServedClient,pickupPct,communicationSharePct,normalizedWaitingIndex,factor
39,638,1,SPATIAL_ISLANDS,past-avg-revisit,14.862887453703703,22.975178101851853,66.15740638472222,0.8377742946708464,0.019493055555555555,0.10491111111111112,4.612619247771006,3.714804947981734,83.77742946708464,0.5381973637335234,1.8855377008318703,idleRoamingMode
39,638,1,SPATIAL_ISLANDS,past-avg-total,2.964634166666667,10.397291481481481,106.20757474722222,0.9990856844305119,0.005908333333333333,0.19013888888888889,6.49871164682825,0.80791272573869,99.9085684430512,3.218147625763987,0.3760998330799654,idleRoamingMode
39,638,1,SPATIAL_ISLANDS,random,3.172207222222222,10.583673680555556,191.91918702916666,0.9995515499825844,0.006833333333333334,0.14001388888888888,11.740873580397533,0.9323992461162506,99.95515499825845,2.048983739837398,0.4024329950006215,idleRoamingMode
1685,27762,1,BASELINE,none,3.504171527777778,34.80386574074074,278.46092574305555,0.999715238255329,3.534025,401.8409861111111,16.905638927161885,11.671874738963105,99.9715238255329,11.37063224258773,0.8474795413415286,idleRoamingMode
1685,27762,1,BASELINE,past-avg,5.464519212962963,36.50929460648148,356.5620155986111,0.9988729098127737,4.834269444444445,458.45652361111115,21.665337049398996,16.273270309838836,99.88729098127736,9.483470643904027,1.3215871995828592,idleRoamingMode
1685,27762,1,BASELINE,past-avg-revisit,3.481407615740741,34.78207138888889,281.9213448388889,0.9997453553618456,4.077538888888889,427.9858527777778,17.11518744100945,13.445646093255668,99.97453553618456,10.496180770808099,0.8419741174262441,idleRoamingMode
1685,27762,1,BASELINE,past-avg-total,5.475131458333333,36.51858118055556,357.9938869736111,0.9988678069143274,4.918504166666667,447.5461555555555,21.752354858572236,16.498469853632194,99.88678069143275,9.099233026752994,1.3241537579741343,idleRoamingMode
1685,27762,1,BASELINE,random,2.7488475925925924,34.14515384259259,664.4381350888889,0.9999985992043481,3.0395680555555558,471.4672041666667,40.327781231853635,9.911525755405771,99.9998599204348,15.510993521100632,0.6648053836752336,idleRoamingMode
1685,27762,1,RUSH_HOUR,none,16.30529685185185,46.64735342592593,262.81537325694444,0.9850441550800855,6.2143125,2199.0823083333335,16.186387792172766,21.59303832306369,98.50441550800855,35.387378866661976,0.9128213045934792,idleRoamingMode
1685,27762,1,RUSH_HOUR,past-avg,22.784981828703703,52.06099803240741,301.6591603472222,0.9811486424288997,8.526251388888888,3161.7025736111113,18.65950862910387,30.137754551639244,98.11486424288996,37.08197693691429,1.2755742521580562,idleRoamingMode
1685,27762,1,RUSH_HOUR,past-avg-revisit,15.22874675925926,45.460287523148146,267.1256691805556,0.9879604115137399,6.1417319444444445,2237.690704166667,16.40512662491225,21.03492623849726,98.796041151374,36.43419680975802,0.8525526772321202,idleRoamingMode
1685,27762,1,RUSH_HOUR,past-avg-total,22.790601064814815,52.06123807870371,302.1903242902778,0.9812019226920891,8.568473611111111,3181.004638888889,18.691243101622703,30.339155845159766,98.1201922692089,37.124519293190595,1.2758888344980388,idleRoamingMode
1685,27762,1,RUSH_HOUR,random,12.203017546296296,42.41107157407407,463.76291693888885,0.9940466184792963,5.063095833333333,2189.325241666667,28.31590697229111,16.572942558940227,99.40466184792963,43.24084144829045,0.6831629315183052,idleRoamingMode
1685,27762,1,SPATIAL_IMBALANCE,none,93.85492564814814,119.43098148148147,125.36476638055557,0.6724299402060371,7.9929041666666665,1720.9067888888887,11.097337121915452,46.318319127955206,67.2429940206037,21.530431905660766,1.901036946488982,idleRoamingMode
1685,27762,1,SPATIAL_IMBALANCE,past-avg,6.219779722222222,32.68145472222222,341.1111315930555,0.9968396048955808,4.309701388888889,821.9289069444444,20.770022536070954,14.100190563912765,99.68396048955807,19.071597606820532,0.1259819979538892,idleRoamingMode
1685,27762,1,SPATIAL_IMBALANCE,past-avg-revisit,88.278,113.05947770833333,138.31191434027778,0.7085293446677713,8.07748611111111,1570.8856375,11.541234657456487,44.31322086717952,70.85293446677713,19.44770459387289,1.7880759949807241,idleRoamingMode
1685,27762,1,SPATIAL_IMBALANCE,past-avg-total,6.123223634259259,32.593681296296296,342.87510565694447,0.9969442643421463,4.408448611111111,873.6387152777778,20.875008657596744,14.425367685127876,99.69442643421463,19.817373238191944,0.12402624880850957,idleRoamingMode
1685,27762,1,SPATIAL_IMBALANCE,random,52.375995208333336,74.0169855324074,745.7048681763889,0.9179796624482707,8.699868055555555,1452.3600291666667,49.337208155849616,32.23989627349908,91.79796624482707,16.69404662107743,1.0608788117678953,idleRoamingMode
1685,27762,1,SPATIAL_ISLANDS,none,133.21797527777778,165.46874398148145,95.84608131388889,0.5356511998815328,9.475116666666667,2031.8489097222223,10.355884175446143,69.99737108680243,53.56511998815328,21.444051627039478,1.5949494947407155,idleRoamingMode
1685,27762,1,SPATIAL_ISLANDS,past-avg,50.35277233796297,74.04447310185185,306.10254092499997,0.9538679469938925,8.060575,1762.3939402777778,19.459948572126407,28.556625864216116,95.38679469938926,21.864369977052228,0.6028475408950681,idleRoamingMode
1685,27762,1,SPATIAL_ISLANDS,past-avg-revisit,127.02823094907409,158.66288481481482,108.58803236388889,0.568652344531694,9.450205555555556,1799.9306027777777,10.849155293890448,66.8768298909923,56.8652344531694,19.04647038835722,1.5208429068793174,idleRoamingMode
1685,27762,1,SPATIAL_ISLANDS,past-avg-total,49.238558078703704,73.07758127314816,308.9803708333333,0.9550604243210142,7.9825375,1642.6884333333335,19.612588961186045,28.24317424945575,95.50604243210142,20.578524477126898,0.589507633377836,idleRoamingMode
1685,27762,1,SPATIAL_ISLANDS,random,57.786895092592594,82.78850909722222,750.8600810875,0.9284878811164741,9.172865277777777,1828.6610361111113,49.1882344431597,33.960556167372374,92.84878811164741,19.935548825089946,0.6918524241070625,idleRoamingMode
