series,selectedConfig,algorithm,taxiCount,clientCount,taxiSeatCount,spawnScenario,runIndex,worldSeed,tickBlock,servedRequestsSum,finishedRequestsSum,waitingTimeSum,waitingTimeCount,rows,activeClientsMean,servedRequestsMean,finishedRequestsMean,calcTimeMillisMean,waitingTimeAvg
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,48,9,12,9.366666666666667,9,1,4.0,9.0,12.0,0.00248,1.0407407407407407
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,49,3,4,3.433333333333333,3,1,2.0,3.0,4.0,0.002444,1.1444444444444444
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,50,12,9,17.5,12,1,6.0,12.0,9.0,0.00264,1.4583333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,51,10,11,16.216666666666665,10,1,7.0,10.0,11.0,0.002542,1.6216666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,52,8,9,15.466666666666667,8,1,4.0,8.0,9.0,0.002589,1.9333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,53,3,4,4.883333333333334,3,1,2.0,3.0,4.0,0.002452,1.627777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,54,9,7,11.416666666666666,9,1,4.0,9.0,7.0,0.002545,1.2685185185185184
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,55,8,7,12.85,8,1,5.0,8.0,7.0,0.002534,1.60625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,56,7,8,14.0,7,1,4.0,7.0,8.0,0.002526,2.0
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,57,12,10,13.683333333333334,12,1,5.0,12.0,10.0,0.00261,1.1402777777777777
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,58,8,11,17.116666666666667,8,1,4.0,8.0,11.0,0.002535,2.1395833333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,59,3,4,3.15,3,1,2.0,3.0,4.0,0.002476,1.05
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,60,4,3,5.316666666666666,4,1,3.0,4.0,3.0,0.002551,1.3291666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,61,5,7,6.433333333333334,5,1,2.0,5.0,7.0,0.002548,1.2866666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,62,6,3,10.133333333333333,6,1,3.0,6.0,3.0,0.002576,1.6888888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,63,4,6,5.133333333333334,4,1,3.0,4.0,6.0,0.002599,1.2833333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,64,8,9,12.266666666666667,8,1,4.0,8.0,9.0,0.002611,1.5333333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,65,9,7,12.933333333333334,9,1,4.0,9.0,7.0,0.002722,1.4370370370370371
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,66,9,8,17.55,9,1,4.0,9.0,8.0,0.002619,1.9500000000000002
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,67,9,9,11.016666666666667,9,1,5.0,9.0,9.0,0.004984,1.224074074074074
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,68,2,6,3.25,2,1,2.0,2.0,6.0,0.002485,1.625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,69,6,4,11.016666666666667,6,1,2.0,6.0,4.0,0.002407,1.8361111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,70,4,4,12.583333333333334,4,1,3.0,4.0,4.0,0.002393,3.1458333333333335
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,71,6,4,8.133333333333333,6,1,3.0,6.0,4.0,0.035554,1.3555555555555554
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,72,6,9,11.916666666666666,6,1,3.0,6.0,9.0,0.00325,1.986111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,73,5,4,9.483333333333333,5,1,3.0,5.0,4.0,0.004448,1.8966666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,74,5,4,5.816666666666666,5,1,2.0,5.0,4.0,0.030696,1.1633333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,75,4,5,4.45,4,1,2.0,4.0,5.0,0.002295,1.1125
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,76,8,4,11.6,8,1,3.0,8.0,4.0,0.002366,1.45
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,77,9,10,19.1,9,1,5.0,9.0,10.0,0.002435,2.1222222222222222
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,78,4,6,6.3,4,1,3.0,4.0,6.0,0.002347,1.575
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,79,8,7,15.35,8,1,4.0,8.0,7.0,0.002376,1.91875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,80,7,9,7.983333333333333,7,1,4.0,7.0,9.0,0.002377,1.1404761904761904
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,81,8,7,11.3,8,1,4.0,8.0,7.0,0.002388,1.4125
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,82,9,11,12.0,9,1,6.0,9.0,11.0,0.002403,1.3333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,83,8,5,11.733333333333333,8,1,3.0,8.0,5.0,0.00252,1.4666666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,84,13,12,17.516666666666666,13,1,6.0,13.0,12.0,0.002527,1.3474358974358973
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,85,12,9,21.55,12,1,8.0,12.0,9.0,0.002511,1.7958333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,86,4,11,5.983333333333333,4,1,5.0,4.0,11.0,0.002453,1.4958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,7,6,87,0,1,0.0,0,1,1.0,0.0,1.0,0.002367,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,0,0,0,0.0,0,1,0.0,0.0,0.0,0.003752,
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,1,11,6,12.266666666666667,11,1,5.0,11.0,6.0,0.002462,1.1151515151515152
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,2,6,10,8.116666666666667,6,1,5.0,6.0,10.0,0.00225,1.3527777777777779
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,3,10,6,22.216666666666665,10,1,6.0,10.0,6.0,0.002175,2.2216666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,4,13,11,25.9,13,1,8.0,13.0,11.0,0.002218,1.9923076923076921
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,5,9,11,15.95,9,1,6.0,9.0,11.0,0.00231,1.7722222222222221
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,6,9,7,13.083333333333334,9,1,5.0,9.0,7.0,0.002191,1.4537037037037037
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,7,4,9,8.116666666666667,4,1,4.0,4.0,9.0,0.002108,2.029166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,8,7,7,14.616666666666667,7,1,3.0,7.0,7.0,0.00202,2.0880952380952382
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,9,7,5,11.933333333333334,7,1,4.0,7.0,5.0,0.002083,1.7047619047619047
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,10,10,10,18.433333333333334,10,1,6.0,10.0,10.0,0.002095,1.8433333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,11,7,7,10.916666666666666,7,1,2.0,7.0,7.0,0.002068,1.5595238095238095
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,12,7,8,6.216666666666667,7,1,4.0,7.0,8.0,0.002076,0.8880952380952382
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,13,11,9,18.55,11,1,6.0,11.0,9.0,0.002111,1.6863636363636365
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,14,7,11,7.25,7,1,5.0,7.0,11.0,0.002069,1.0357142857142858
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,15,7,6,7.633333333333334,7,1,3.0,7.0,6.0,0.002101,1.0904761904761906
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,16,8,5,12.966666666666667,8,1,5.0,8.0,5.0,0.002086,1.6208333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,17,9,7,15.616666666666667,9,1,5.0,9.0,7.0,0.002142,1.7351851851851852
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,18,8,10,14.833333333333334,8,1,5.0,8.0,10.0,0.002121,1.8541666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,19,4,7,5.083333333333333,4,1,4.0,4.0,7.0,0.002075,1.2708333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,20,3,2,5.966666666666667,3,1,2.0,3.0,2.0,0.002092,1.988888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,21,9,7,19.683333333333334,9,1,6.0,9.0,7.0,0.030827,2.187037037037037
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,22,9,10,21.883333333333333,9,1,4.0,9.0,10.0,0.002371,2.4314814814814816
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,23,6,6,6.066666666666666,6,1,4.0,6.0,6.0,0.002183,1.011111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,24,5,6,5.9,5,1,3.0,5.0,6.0,0.002174,1.1800000000000002
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,25,6,5,7.833333333333333,6,1,4.0,6.0,5.0,0.002261,1.3055555555555556
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,26,12,9,23.283333333333335,12,1,7.0,12.0,9.0,0.002331,1.940277777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,27,8,10,12.35,8,1,4.0,8.0,10.0,0.002244,1.54375
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,28,6,9,8.95,6,1,4.0,6.0,9.0,0.002327,1.4916666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,29,12,9,19.483333333333334,12,1,7.0,12.0,9.0,0.002411,1.6236111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,30,7,9,14.966666666666667,7,1,4.0,7.0,9.0,0.002364,2.138095238095238
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,31,3,5,2.7,3,1,3.0,3.0,5.0,0.002462,0.9
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,32,9,6,16.933333333333334,9,1,4.0,9.0,6.0,0.002506,1.8814814814814815
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,33,4,7,8.25,4,1,4.0,4.0,7.0,0.002407,2.0625
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,34,5,2,8.083333333333334,5,1,2.0,5.0,2.0,0.002488,1.6166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,35,9,9,17.25,9,1,6.0,9.0,9.0,0.002433,1.9166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,36,10,9,36.18333333333333,10,1,7.0,10.0,9.0,0.002421,3.618333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,37,12,15,15.583333333333334,12,1,7.0,12.0,15.0,0.002362,1.2986111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,38,3,3,4.633333333333334,3,1,2.0,3.0,3.0,0.002329,1.5444444444444445
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,39,5,5,7.85,5,1,2.0,5.0,5.0,0.002336,1.5699999999999998
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,40,6,6,10.066666666666666,6,1,4.0,6.0,6.0,0.002405,1.6777777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,41,9,8,12.583333333333334,9,1,5.0,9.0,8.0,0.002428,1.3981481481481481
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,42,7,8,13.966666666666667,7,1,4.0,7.0,8.0,0.002367,1.9952380952380953
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,43,3,3,10.383333333333333,3,1,2.0,3.0,3.0,0.002303,3.461111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,44,3,5,5.016666666666667,3,1,1.0,3.0,5.0,0.00227,1.6722222222222223
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,45,10,3,14.216666666666667,10,1,3.0,10.0,3.0,0.002454,1.4216666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,46,11,13,21.216666666666665,11,1,8.0,11.0,13.0,0.002421,1.9287878787878787
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,47,1,5,2.3666666666666667,1,1,2.0,1.0,5.0,0.002275,2.3666666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,48,4,4,5.1,4,1,2.0,4.0,4.0,0.00236,1.275
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,49,13,8,22.816666666666666,13,1,5.0,13.0,8.0,0.002565,1.755128205128205
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,50,9,11,16.933333333333334,9,1,6.0,9.0,11.0,0.00244,1.8814814814814815
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,51,8,11,12.583333333333334,8,1,5.0,8.0,11.0,0.002426,1.5729166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,52,9,5,12.866666666666667,9,1,3.0,9.0,5.0,0.002421,1.4296296296296296
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,53,7,7,21.266666666666666,7,1,5.0,7.0,7.0,0.002411,3.038095238095238
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,54,3,7,6.716666666666667,3,1,3.0,3.0,7.0,0.00244,2.238888888888889
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,55,15,10,32.25,15,1,7.0,15.0,10.0,0.002454,2.15
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,56,10,9,30.216666666666665,10,1,5.0,10.0,9.0,0.00247,3.0216666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,57,10,14,23.016666666666666,10,1,7.0,10.0,14.0,0.002434,2.3016666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,58,9,7,23.416666666666668,9,1,5.0,9.0,7.0,0.00247,2.601851851851852
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,59,7,10,15.0,7,1,4.0,7.0,10.0,0.002535,2.142857142857143
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,60,4,5,5.0,4,1,3.0,4.0,5.0,0.002497,1.25
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,61,3,1,4.55,3,1,2.0,3.0,1.0,0.002589,1.5166666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,62,8,9,11.783333333333333,8,1,3.0,8.0,9.0,0.002615,1.4729166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,63,7,7,16.5,7,1,5.0,7.0,7.0,0.002598,2.357142857142857
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,64,8,6,14.683333333333334,8,1,4.0,8.0,6.0,0.0027,1.8354166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,65,8,8,19.2,8,1,5.0,8.0,8.0,0.002574,2.4
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,66,10,12,23.516666666666666,10,1,6.0,10.0,12.0,0.00248,2.3516666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,67,9,8,12.166666666666666,9,1,4.0,9.0,8.0,0.002544,1.3518518518518519
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,68,9,9,20.2,9,1,6.0,9.0,9.0,0.00257,2.2444444444444445
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,69,5,6,17.216666666666665,5,1,4.0,5.0,6.0,0.002581,3.443333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,70,9,8,19.516666666666666,9,1,3.0,9.0,8.0,0.002556,2.1685185185185185
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,71,5,7,9.833333333333334,5,1,3.0,5.0,7.0,0.002674,1.9666666666666668
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,72,8,5,15.433333333333334,8,1,3.0,8.0,5.0,0.002653,1.9291666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,73,7,8,16.066666666666666,7,1,5.0,7.0,8.0,0.00247,2.295238095238095
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,74,6,8,7.1,6,1,4.0,6.0,8.0,0.002538,1.1833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,75,11,6,26.7,11,1,5.0,11.0,6.0,0.002497,2.4272727272727272
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,76,9,9,17.166666666666668,9,1,6.0,9.0,9.0,0.00262,1.9074074074074074
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,77,9,12,14.166666666666666,9,1,6.0,9.0,12.0,0.002727,1.574074074074074
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,78,5,6,8.683333333333334,5,1,4.0,5.0,6.0,0.002636,1.7366666666666668
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,79,8,7,19.1,8,1,4.0,8.0,7.0,0.002711,2.3875
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,80,8,8,25.566666666666666,8,1,6.0,8.0,8.0,0.002678,3.1958333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,81,4,4,6.216666666666667,4,1,2.0,4.0,4.0,0.002667,1.5541666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,82,5,7,7.033333333333333,5,1,3.0,5.0,7.0,0.002747,1.4066666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,83,6,4,11.65,6,1,3.0,6.0,4.0,0.002728,1.9416666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,84,6,7,8.316666666666666,6,1,2.0,6.0,7.0,0.002706,1.386111111111111
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,85,6,6,9.05,6,1,3.0,6.0,6.0,0.002672,1.5083333333333335
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,8,7,86,4,6,4.3,4,1,3.0,4.0,6.0,0.00271,1.075
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,0,7,5,10.266666666666667,7,1,3.0,7.0,5.0,0.030772,1.4666666666666668
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,1,6,6,7.516666666666667,6,1,3.0,6.0,6.0,0.002215,1.2527777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,2,6,7,5.716666666666667,6,1,3.0,6.0,7.0,0.002141,0.9527777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,3,7,4,8.683333333333334,7,1,3.0,7.0,4.0,0.002176,1.2404761904761905
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,4,8,7,7.4,8,1,4.0,8.0,7.0,0.00222,0.925
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,5,5,7,8.5,5,1,5.0,5.0,7.0,0.002216,1.7
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,6,8,10,10.933333333333334,8,1,4.0,8.0,10.0,0.002227,1.3666666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,7,9,3,14.233333333333333,9,1,4.0,9.0,3.0,0.002269,1.5814814814814815
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,8,4,7,3.0833333333333335,4,1,2.0,4.0,7.0,0.002172,0.7708333333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,9,6,8,10.716666666666667,6,1,5.0,6.0,8.0,0.002184,1.7861111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,10,9,8,16.8,9,1,4.0,9.0,8.0,0.002285,1.8666666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,11,3,5,5.6,3,1,2.0,3.0,5.0,0.002146,1.8666666666666665
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,12,6,2,9.95,6,1,3.0,6.0,2.0,0.002289,1.6583333333333332
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,13,4,6,8.466666666666667,4,1,4.0,4.0,6.0,0.002166,2.1166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,14,10,10,14.95,10,1,5.0,10.0,10.0,0.002298,1.4949999999999999
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,15,7,6,13.816666666666666,7,1,4.0,7.0,6.0,0.002321,1.9738095238095237
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,16,11,10,17.883333333333333,11,1,6.0,11.0,10.0,0.002282,1.6257575757575757
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,17,10,9,15.316666666666666,10,1,6.0,10.0,9.0,0.002312,1.5316666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,18,9,12,14.7,9,1,6.0,9.0,12.0,0.003529,1.6333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,19,2,4,4.316666666666666,2,1,2.0,2.0,4.0,0.002175,2.158333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,20,13,10,26.166666666666668,13,1,8.0,13.0,10.0,0.002249,2.0128205128205128
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,21,7,10,10.033333333333333,7,1,4.0,7.0,10.0,0.00215,1.4333333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,22,5,3,4.45,5,1,3.0,5.0,3.0,0.002187,0.89
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,23,8,9,14.716666666666667,8,1,5.0,8.0,9.0,0.002161,1.8395833333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,24,9,8,12.4,9,1,5.0,9.0,8.0,0.0022,1.3777777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,25,5,6,6.95,5,1,3.0,5.0,6.0,0.002113,1.3900000000000001
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,26,1,3,2.1166666666666667,1,1,2.0,1.0,3.0,0.002145,2.1166666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,27,10,7,20.666666666666668,10,1,5.0,10.0,7.0,0.002195,2.066666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,28,4,4,2.7666666666666666,4,1,2.0,4.0,4.0,0.002199,0.6916666666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,29,3,3,6.683333333333334,3,1,3.0,3.0,3.0,0.002114,2.227777777777778
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,30,8,7,10.683333333333334,8,1,3.0,8.0,7.0,0.002231,1.3354166666666667
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,31,8,10,12.616666666666667,8,1,6.0,8.0,10.0,0.0023,1.5770833333333334
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,32,8,7,9.133333333333333,8,1,3.0,8.0,7.0,0.002287,1.1416666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,33,9,8,18.666666666666668,9,1,4.0,9.0,8.0,0.002305,2.0740740740740744
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,34,6,8,6.05,6,1,4.0,6.0,8.0,0.002225,1.0083333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,35,9,5,13.65,9,1,5.0,9.0,5.0,0.002289,1.5166666666666666
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,36,9,10,12.25,9,1,5.0,9.0,10.0,0.00233,1.3611111111111112
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,37,7,7,17.216666666666665,7,1,6.0,7.0,7.0,0.002332,2.4595238095238092
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,38,2,7,1.7666666666666666,2,1,1.0,2.0,7.0,0.002151,0.8833333333333333
Central,n/a,TaxiAlgorithmSinglePassenger,39,638,1,BASELINE,9,8,39,8,5,13.6,8,1,3.0,8.0,5.0,0.00225,1.7
