factor,fromValue,toValue,basis,taxiCount,clientCount,taxiSeatCount,spawnScenario,waitingAvgMeanFrom,travelAvgMeanFrom,distanceAvgMeanFrom,servedRatioFrom,calculationAvgMeanFrom,communicationAvgMeanFrom,kmPerServedClientFrom,calculationMsPerServedClientFrom,pickupPctFrom,communicationSharePctFrom,normalizedWaitingIndexFrom,waitingAvgMeanTo,travelAvgMeanTo,distanceAvgMeanTo,servedRatioTo,calculationAvgMeanTo,communicationAvgMeanTo,kmPerServedClientTo,calculationMsPerServedClientTo,pickupPctTo,communicationSharePctTo,normalizedWaitingIndexTo,waitingMinFrom,waitingMinTo,waitingMinDeltaPct,travelMinFrom,travelMinTo,travelMinDeltaPct,distanceKmFrom,distanceKmTo,distanceKmDeltaPct,calculationMsFrom,calculationMsTo,calculationMsDeltaPct,communicationMicrosFrom,communicationMicrosTo,communicationMicrosDeltaPct,kmPerServedClientDeltaPct,calculationMsPerServedClientDeltaPct,communicationSharePctDeltaPct,pickupDeltaPoints,communicationShareDeltaPoints
p2pRqsRadius,2000,3000,scenario means,39.0,638.0,1.0,RUSH_HOUR,2.9265248055555557,10.615098249999999,95.570938665,0.9995088819226751,0.0047241666666666664,0.13219083333333334,5.844744356890591,0.6424010012006439,99.95088819226751,2.798183101076028,0.7665184549209255,3.9145524444444444,11.630065833333333,98.28404714333332,0.9999164054336468,0.0035975000000000004,0.21791,6.008463801587551,0.4895424895301742,99.99164054336468,6.057261987491313,1.0253036932153643,2.9265248055555557,3.9145524444444444,33.76112298837415,10.615098249999999,11.630065833333333,9.561546765083717,95.570938665,98.28404714333332,2.838842556358534,0.0047241666666666664,0.0035975000000000004,-23.849003351561105,0.13219083333333334,0.21791,64.84501572852378,2.801139531516794,-23.794874445210702,116.47125183344941,0.04075235109716857,3.2590788864152853
p2pRqsRadius,2000,3000,scenario means,39.0,638.0,1.0,SPATIAL_IMBALANCE,5.251419083333333,11.625149222222223,89.1962035525,0.9844383490073145,0.011688333333333334,0.1549866666666667,5.522531324982636,1.6613178591113777,98.44383490073145,1.325994581491516,0.8107860822006187,4.189455888888889,10.763154111111112,91.10828651333333,1.0,0.003890833333333334,0.2773075,5.569315319780565,0.5335919540229884,100.0,7.127200685371599,0.6468256432789682,5.251419083333333,4.189455888888889,-20.222404222409995,11.625149222222223,10.763154111111112,-7.414916528239934,89.1962035525,91.10828651333333,2.143682000667102,0.011688333333333334,0.003890833333333334,-66.71182090403536,0.1549866666666667,0.2773075,78.92345578114244,0.8471476582901261,-67.88140504861595,437.49847735838586,1.5561650992685543,5.801206103880083
p2pRqsRadius,2000,3000,scenario means,39.0,638.0,1.0,SPATIAL_ISLANDS,6.832740027777778,14.146869833333334,97.20424892583333,0.9660971786833856,0.011811666666666666,0.13222166666666665,6.10364573355938,1.7502022147170635,96.60971786833856,1.1194158318047127,0.8668160182527366,4.272289833333334,11.693265111111112,97.984858595,0.9986050156739812,0.0058224999999999996,0.21708416666666666,5.997534903271574,0.80156888752794,99.86050156739812,3.7283669672248463,0.5419918286216538,6.832740027777778,4.272289833333334,-37.47325646863785,14.146869833333334,11.693265111111112,-17.343799378438863,97.20424892583333,97.984858595,0.8030612630547385,0.011811666666666666,0.0058224999999999996,-50.705517144066604,0.13222166666666665,0.21708416666666666,64.18199236131245,-1.7384827842215955,-54.20135566120735,233.06362669661414,3.2507836990595536,2.6089511354201336
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,BASELINE,3.224451541666667,34.55887125,386.92053866083336,0.9999067070095814,3.89915,411.43795666666665,23.48595247771271,12.767124979614607,99.99067070095813,10.55199098948916,0.7798296093520874,4.189891666666667,35.581512249999996,394.73203909000006,0.9999946569651562,3.173086666666667,550.6878058333333,23.958169928924324,10.368058504036679,99.99946569651563,17.354956346396673,1.0133201071321936,3.224451541666667,4.189891666666667,29.941219848538324,34.55887125,35.581512249999996,2.959127318141186,386.92053866083336,394.73203909000006,2.018890094643977,3.89915,3.173086666666667,-18.6210669846847,411.43795666666665,550.6878058333333,33.84467740770019,2.010637855372188,-18.790968831342536,64.47091704005383,0.00879499555749419,6.802965356907512
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,RUSH_HOUR,16.410628569444444,46.25552897222222,317.6156588733333,0.9889430396465192,6.244329166666666,2056.9958366666665,19.485862518866963,21.164501774919508,98.89430396465193,32.94182260037274,0.9187181022256563,16.942571333333333,46.85498390277778,326.0143087266667,0.9898160255024854,8.564525833333333,5019.584228333333,19.9876382899483,28.496856184057247,98.98160255024854,58.609014976602616,0.94849791501373,16.410628569444444,16.942571333333333,3.2414527063231002,46.25552897222222,46.85498390277778,1.2959638423236886,317.6156588733333,326.0143087266667,2.644280789909925,6.244329166666666,8.564525833333333,37.15686032460119,2056.9958366666665,5019.584228333333,144.02500670431598,2.5750760100842207,34.644587843909335,77.91673426090107,0.08729858559661352,25.667192376229877
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,SPATIAL_IMBALANCE,49.21001125,73.5947393888889,337.2125370416667,0.8666071728741926,6.1267008333333335,1031.6433933333333,22.57275156780703,27.4908647437849,86.66071728741926,16.838481613473046,0.9967516236078793,42.98989975,67.04389804166667,349.41284745,0.905258266695483,7.306326666666666,2478.819790833333,22.796573487347896,29.895268471483504,90.52582666954831,33.92703206307958,0.870762905475915,49.21001125,42.98989975,-12.63993106687209,73.5947393888889,67.04389804166667,-8.901235878567782,337.2125370416667,349.41284745,3.617988380670978,6.1267008333333335,7.306326666666666,19.253850733422183,1031.6433933333333,2478.819790833333,140.2787442687964,0.9915579802866281,8.746191689885595,101.48510324074232,3.8651093821290488,17.088550449606533
p2pRqsRadius,2000,3000,scenario means,1685.0,27762.0,1.0,SPATIAL_ISLANDS,83.13151154166667,110.27303133333334,314.4084316308333,0.7958104903585236,8.438555833333334,1488.0042283333335,21.83127120105884,42.73548004952608,79.58104903585236,17.633399099589216,0.9952903281553686,70.1758077638889,98.29485176388889,332.4098192316667,0.8392367564776794,10.325423333333333,3587.7192416666667,22.41366861535607,47.18788757885922,83.92367564776794,34.74646148487213,0.8401784286441322,83.13151154166667,70.1758077638889,-15.584588247603548,110.27303133333334,98.29485176388889,-10.862292824105657,314.4084316308333,332.4098192316667,5.725478641733739,8.438555833333334,10.325423333333333,22.36007602801702,1488.0042283333335,3587.7192416666667,141.10947894853481,2.6677210361849335,10.418527004197099,97.04914117030094,4.342626611915577,17.113062385282912
p2pRqsRadius,2000,3000,equal-weight normalized index,,,,ALL_NORMALIZED,,,,,,,,,,,,,,,,,,,,,,,0.8672471007803033,0.8732296899613282,0.6898367461409816,,,,,,,,,,,,,,,,,
kHops,0,2,scenario means,39.0,638.0,1.0,BASELINE,3.532807333333333,11.262952444444444,106.78892593999998,0.9939811912225706,0.0073675,0.13092583333333332,6.555922114149701,1.032371063135553,99.39811912225706,1.7770727293292612,0.9997133492553002,3.535682277777778,11.269704305555557,107.00753085333334,0.9938975966562175,0.007647500000000001,0.13937916666666667,6.569560898752003,1.070475775434943,99.38975966562175,1.822545494170208,1.0005269006517663,3.532807333333333,3.535682277777778,0.08137846684472816,11.262952444444444,11.269704305555557,0.05994752392337599,106.78892593999998,107.00753085333334,0.20470747449616855,0.0073675,0.007647500000000001,3.8004750593824355,0.13092583333333332,0.13937916666666667,6.456581652462279,0.20803762407219928,3.6909899608825736,2.558857839099815,-0.008359456635304241,0.045472764840946756
kHops,0,2,scenario means,39.0,638.0,1.0,RUSH_HOUR,3.834469888888889,11.526148444444443,103.35031542666667,0.9926541274817138,0.007258333333333334,0.13716916666666668,6.352710286286126,1.0078162004532059,99.26541274817137,1.8898163030998856,1.0043283860407817,3.8117269444444446,11.493449875000001,103.38997214999999,0.9931792058516197,0.007711666666666667,0.15616833333333335,6.353180252218844,1.0706453554647213,99.31792058516197,2.025091852172034,0.9983715301129542,3.834469888888889,3.8117269444444446,-0.5931183476064472,11.526148444444443,11.493449875000001,-0.28369033768780305,103.35031542666667,103.38997214999999,0.03837116816682862,0.007258333333333334,0.007711666666666667,6.245694603903562,0.13716916666666668,0.15616833333333335,13.850901866916153,0.007397880771176091,6.234187839336358,7.158132187253052,0.0525078369905998,0.13527554907214845
kHops,0,2,scenario means,39.0,638.0,1.0,SPATIAL_IMBALANCE,6.553974999999999,13.06563588888889,98.35319088,0.9535109717868339,0.010688333333333333,0.16991333333333333,6.1669176830221,1.7198640643539305,95.35109717868339,1.5897084048027446,1.0118925244331907,6.4191073888888885,12.93570025,98.60267931666667,0.9553291536050157,0.011265833333333334,0.18855166666666667,6.175858587489328,1.809312228231871,95.53291536050156,1.6736592943265034,0.9910698134110254,6.553974999999999,6.4191073888888885,-2.057798681122691,13.06563588888889,12.93570025,-0.9944838505670295,98.35319088,98.60267931666667,0.253665828667482,0.010688333333333333,0.011265833333333334,5.403087478559199,0.16991333333333333,0.18855166666666667,10.969317691372083,0.14498173847599105,5.200885682296175,5.280898639658105,0.18181818181817277,0.08395088952375884
kHops,0,2,scenario means,39.0,638.0,1.0,SPATIAL_ISLANDS,8.010758777777777,15.711915555555555,106.39206803333333,0.931619644723093,0.011413333333333333,0.14474416666666665,6.746503137582952,1.9779838822267022,93.1619644723093,1.268202394859813,1.0162619971939504,7.797730777777778,15.48628088888889,107.32958280166667,0.9350130616509927,0.011758333333333334,0.15351916666666668,6.791116727459853,2.0224365597183827,93.50130616509928,1.3056201275691,0.9892368093504726,8.010758777777777,7.797730777777778,-2.659273683174046,15.711915555555555,15.48628088888889,-1.4360735702075633,106.39206803333333,107.32958280166667,0.8811885939087327,0.011413333333333333,0.011758333333333334,3.0227803738317904,0.14474416666666665,0.15351916666666668,6.0624204775092005,0.6612846532060512,2.247373089897886,2.95045434868646,0.3393416927899864,0.037417732709287055
kHops,0,2,scenario means,1685.0,27762.0,1.0,BASELINE,4.157987222222222,35.36940022222222,387.1567673266666,0.9994198304637033,3.947789166666667,401.1222808333333,23.510014791602007,13.105428991560407,99.94198304637032,10.160681432033583,1.0056040567818612,4.119393055555555,35.34049629166667,388.4245444125,0.9994549203947842,4.351905,497.79216,23.586332036921345,14.459895282328805,99.94549203947842,11.438488661861875,0.9962701054025267,4.157987222222222,4.119393055555555,-0.928193488916984,35.36940022222222,35.34049629166667,-0.08172016029095452,387.1567673266666,388.4245444125,0.32745833027467697,3.947789166666667,4.351905,10.23651001288275,401.1222808333333,497.79216,24.099852784501174,0.32461589665437884,10.335154168861195,12.575999339963051,0.0035089931080989345,1.2778072298282925
kHops,0,2,scenario means,1685.0,27762.0,1.0,RUSH_HOUR,18.33737211111111,48.240320222222216,317.7915491,0.9844679778113968,5.0763316666666665,660.48119,19.569578195210475,17.915085893736585,98.44679778113968,13.010993634182688,1.0265832070011929,17.46124486111111,47.294732236111116,321.26010252916666,0.9871482301947506,9.739693333333333,5319.619183333333,19.737889083462864,33.363710336312,98.71482301947506,54.61793304238189,0.9775348746340291,18.33737211111111,17.46124486111111,-4.777823369080969,48.240320222222216,47.294732236111116,-1.9601610888053567,317.7915491,321.26010252916666,1.0914555276846594,5.0763316666666665,9.739693333333333,91.86479475500518,660.48119,5319.619183333333,705.415697505834,0.8600639552547085,86.23248883208825,319.7829510798376,0.26802523833538316,41.6069394081992
kHops,0,2,scenario means,1685.0,27762.0,1.0,SPATIAL_IMBALANCE,52.487565000000004,77.86292122222223,330.21124580000003,0.8374795283721154,5.8122175,432.74642500000004,22.419973079177886,27.766415377291384,83.74795283721154,7.445461650394192,1.0631386643500127,45.78456209722222,70.50593797222223,347.78083495749996,0.8799304805129313,7.867535,2320.135228333333,23.0440716276465,33.854225126950816,87.99304805129313,29.48998928296262,0.9273689529299187,52.487565000000004,45.78456209722222,-12.770649396248013,77.86292122222223,70.50593797222223,-9.448635030020302,330.21124580000003,347.78083495749996,5.320711932428046,5.8122175,7.867535,35.36201974547581,432.74642500000004,2320.135228333333,436.1419746756621,2.783672158144701,21.925083475623275,296.08006417441294,4.245095214081587,22.044527632568425
kHops,0,2,scenario means,1685.0,27762.0,1.0,SPATIAL_ISLANDS,89.90626455555555,117.76003522222223,298.6534414266667,0.7547448550776841,7.354220833333333,393.4425308333333,21.271583510099624,41.9453657260241,75.4744855077684,5.3498873606030095,1.0764009205807863,75.49201227777777,102.41961354166666,332.4678242708333,0.8243552037557332,10.63766,3513.3197041666667,22.638670126205927,50.445671766765216,82.43552037557332,33.027185529211,0.9038265788707464,89.90626455555555,75.49201227777777,-16.032533827351724,117.76003522222223,102.41961354166666,-13.026848753575027,298.6534414266667,332.4678242708333,11.32228133137707,7.354220833333333,10.63766,44.647002599980866,393.4425308333333,3513.3197041666667,792.9689672149218,6.426821094241619,20.265185184610957,517.3435682482923,6.961034867804912,27.677298168607994
kHops,0,2,equal-weight normalized index,,,,ALL_NORMALIZED,,,,,,,,,,,,,,,,,,,,,,,1.0254903882046345,0.97302569567043,-5.116058925335853,,,,,,,,,,,,,,,,,
p2pStrategy,nearest,greedy,scenario means,39.0,638.0,1.0,BASELINE,3.533820305555556,11.265935314814815,106.95294646833334,0.9939481017067224,0.007469444444444444,0.13616722222222222,6.566046416705669,1.0463472874932866,99.39481017067224,1.8229899590925993,1.0,3.533820305555556,11.265935314814815,106.95294646833334,0.9939481017067224,0.007415,0.13359333333333334,6.566046416705669,1.0393192878203084,99.39481017067224,1.8016632951224996,1.0,3.533820305555556,3.533820305555556,0.0,11.265935314814815,11.265935314814815,0.0,106.95294646833334,106.95294646833334,0.0,0.007469444444444444,0.007415,-0.7288955001859443,0.13616722222222222,0.13359333333333334,-1.890241165886708,0.0,-0.6716698898140305,-1.1698728160145833,0.0,-0.021326663970099746
p2pStrategy,nearest,greedy,scenario means,39.0,638.0,1.0,RUSH_HOUR,3.8179694259259263,11.50537124074074,103.3947364761111,0.9929188436084988,0.007395,0.14556944444444445,6.354455718170488,1.0276904882820783,99.29188436084988,1.9684847118924198,1.0000065674278522,3.8179192777777775,11.505102138888889,103.395220595,0.9929240682688959,0.007420555555555556,0.14850055555555555,6.354463711310675,1.0290655217265896,99.29240682688959,2.0012053604851388,0.9999934325721478,3.8179694259259263,3.8179192777777775,-0.0013134769442646466,11.50537124074074,11.505102138888889,-0.0023389236750381848,103.3947364761111,103.395220595,0.00046822392065770657,0.007395,0.007420555555555556,0.3455788445646535,0.14556944444444445,0.14850055555555555,2.013548325541459,0.0001257879595373268,0.13379840138540988,1.6622251823974032,0.0005224660397118441,0.03272064859271895
p2pStrategy,nearest,greedy,scenario means,39.0,638.0,1.0,SPATIAL_IMBALANCE,6.476955842592593,12.990637064814814,98.48914741222221,0.954644723092999,0.010821666666666667,0.16986166666666666,6.1712675055503725,1.7419628548127968,95.4644723092999,1.5696442322501156,1.0000012508749765,6.476939638888888,12.990623861111112,98.489164845,0.954644723092999,0.010891666666666668,0.17969166666666664,6.171268603899861,1.7494226815082927,95.4644723092999,1.649808722264728,0.9999987491250236,6.476955842592593,6.476939638888888,-0.00025017468234800333,12.990637064814814,12.990623861111112,-0.000101640155414362,98.48914741222221,98.489164845,1.770020174873821e-05,0.010821666666666667,0.010891666666666668,0.6468504543354348,0.16986166666666666,0.17969166666666664,5.787062021056344,1.7797794171769965e-05,0.42824258134352977,5.107175777003614,0.0,0.08016449001461234
p2pStrategy,nearest,greedy,scenario means,39.0,638.0,1.0,SPATIAL_ISLANDS,7.88256425,15.580045361111111,106.96966721277778,0.9335675722744688,0.011451666666666667,0.14094277777777778,6.774365152877666,1.9798301109538974,93.35675722744689,1.230762140396837,0.9999989651338439,7.882580564814815,15.580242592592592,106.96821212055555,0.9335623476140718,0.011523888888888889,0.14424333333333333,6.774302731354021,1.991419173564842,93.35623476140718,1.251689726654775,1.000001034866156,7.88256425,7.882580564814815,0.00020697344542686125,15.580045361111111,15.580242592592592,0.0012659236665157891,106.96966721277778,106.96821212055555,-0.0013602848921046018,0.011451666666666667,0.011523888888888889,0.6306699655557191,0.14094277777777778,0.14424333333333333,2.341769906620894,-0.0009214372451937791,0.5853564175443804,1.7003761792014904,-0.0005224660397118441,0.020927586257938113
p2pStrategy,nearest,greedy,scenario means,1685.0,27762.0,1.0,BASELINE,4.1346134999999995,35.35161898148148,387.8741372072222,0.9994398818528925,4.071203888888888,440.25348388888887,23.5531933326392,13.52810406267314,99.94398818528924,10.813840227713152,0.9999511510290154,4.135017462962963,35.35196772222222,387.87638609000004,0.999440081966557,4.0903583333333335,442.665205,23.553326470559284,13.592210637765088,99.9440081966557,10.822161994772259,1.0000488489709847,4.1346134999999995,4.135017462962963,0.00977027146462639,35.35161898148148,35.35196772222222,0.0009864915689439258,387.8741372072222,387.87638609000004,0.0005797970429322064,4.071203888888888,4.0903583333333335,0.470486002843562,440.25348388888887,442.665205,0.5478028452626127,0.0005652648377818537,0.4738770103700718,0.07695478094618124,2.0011366459016244e-05,0.008321767059106477
p2pStrategy,nearest,greedy,scenario means,1685.0,27762.0,1.0,RUSH_HOUR,17.855433814814813,47.72007876851852,319.45285493,0.9859067950595938,6.837853333333333,2539.1395605555554,19.64758595871441,23.712431715360662,98.59067950595937,37.13357740765945,0.9996028000600718,17.869623805555555,47.736300685185185,319.5685226755555,0.9858539050180503,6.967692777777778,2648.382626111111,19.65568328932667,24.158695291559415,98.58539050180502,38.00946325529247,1.0003971999399284,17.855433814814813,17.869623805555555,0.07947155408214446,47.72007876851852,47.736300685185185,0.03399390169775973,319.45285493,319.5685226755555,0.03620808008770737,6.837853333333333,6.967692777777778,1.898833422055124,2539.1395605555554,2648.382626111111,4.302365543532938,0.04121285245564099,1.881981492052831,2.3587435113438637,-0.005289004154349186,0.8758858476330147
p2pStrategy,nearest,greedy,scenario means,1685.0,27762.0,1.0,SPATIAL_IMBALANCE,49.374105444444446,74.35807382407408,338.669993905,0.858573950003602,6.6607972222222225,1273.1184655555555,22.72341717287948,30.11878882899558,85.8573950003602,19.113604919664688,1.0000753610056659,49.36666424074074,74.35495847222222,338.6771205538889,0.8585151766203203,6.7345661111111115,1302.7695655555556,22.72490727867622,30.4400089780742,85.85151766203202,19.34452114748958,0.999924638994334,49.374105444444446,49.36666424074074,-0.015071065362548541,74.35807382407408,74.35495847222222,-0.004189661850617643,338.669993905,338.6771205538889,0.0021043047855329178,6.6607972222222225,6.7345661111111115,1.1075084021890946,1273.1184655555555,1302.7695655555556,2.329013426653992,0.006557577961996408,1.066510844451285,1.2081249392537075,-0.005877338328176052,0.23091622782489196
p2pStrategy,nearest,greedy,scenario means,1685.0,27762.0,1.0,SPATIAL_ISLANDS,83.54588372222223,110.82063125,314.03807357777777,0.7883432789824619,8.789526666666667,1796.4719166666666,21.890354026870895,45.30759472636439,78.83432789824619,20.438778842091608,1.0002513906443729,83.50388897222223,110.7962456574074,314.1127690316667,0.7883446397553809,8.866993333333333,1829.7372522222222,21.895970551452603,45.74622817717119,78.8344639755381,20.635374172931474,0.999748609355627,83.54588372222223,83.50388897222223,-0.05026549259999902,110.82063125,110.7962456574074,-0.022004560267840922,314.03807357777777,314.1127690316667,0.023785477040383363,8.789526666666667,8.866993333333333,0.8813519726887042,1796.4719166666666,1829.7372522222222,1.8517036223577144,0.02565753196506204,0.9681234535974026,0.9618741528480967,0.00013607729191278395,0.19659533083986602
p2pStrategy,nearest,greedy,equal-weight normalized index,,,,ALL_NORMALIZED,,,,,,,,,,,,,,,,,,,,,,,0.9999859357719748,1.0000140642280253,0.0028128851661035625,,,,,,,,,,,,,,,,,
