algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_IMBALANCE,Client Travel Time [min],4,332.975,2.1637987429518626,330.4,336.16,957.0,906.0,1023.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.4075,0.023848480035423635,0.38,0.44,12.75,11.0,14.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.48250000000000004,0.02861380785564899,0.45,0.52,13.0,11.0,14.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,128.58499999999998,2.132000234521559,125.15,130.76,492.3975,457.84,536.43
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.215,0.10356157588603991,1.09,1.36,36.88250000000001,19.0,54.7
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Travel Time [min],4,294.67249999999996,7.0718964040772,285.03,303.95,2325.0,1299.0,3378.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Calculation Time [millis],4,0.02,0.0,0.02,0.02,1.25,0.0,5.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,60,800,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Simulation Time [millis],4,0.022500000000000003,0.004330127018922193,0.02,0.03,2.75,0.0,6.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,149.35,0.726119824822324,148.57,150.09,788.4075,765.63,814.62
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.3325,0.4809040964683083,0.84,1.93,29.635,18.2,41.29
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Client Travel Time [min],4,414.63,28.807768917429197,384.89,451.58,2032.0,1610.0,2504.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Calculation Time [millis],4,0.8274999999999999,0.10894379284750463,0.7,0.95,9.25,9.0,10.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,1000,550,6000,1,nearest,1,4,1,true,page-rank,page-rank,SPATIAL_ISLANDS,Simulation Time [millis],4,0.915,0.1110180165558726,0.79,1.04,9.25,9.0,10.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Taxi Travel Distance [km],4,86.625,0.31356817440550355,86.37,87.15,337.21000000000004,298.16,369.63
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Client Waiting Time [min],4,1.5975,0.2507364153847622,1.17,1.79,33.745000000000005,22.599999999999998,43.21
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Client Travel Time [min],4,328.8375,16.115471409487235,302.28,344.75,2156.5,1674.0,2763.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Calculation Time [millis],4,0.015,0.005,0.01,0.02,4.5,3.0,6.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,BASELINE,Simulation Time [millis],4,0.0175,0.004330127018922193,0.01,0.02,4.5,3.0,6.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Taxi Travel Distance [km],4,99.905,0.16347782724271506,99.73,100.11,683.495,671.84,696.73
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Client Waiting Time [min],4,1.0375,0.012990381056766592,1.03,1.06,10.629999999999999,1.5,24.91
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Client Travel Time [min],4,413.74749999999995,1.257644126929398,412.51,415.56,1178.0,901.0,1744.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Calculation Time [millis],4,0.41000000000000003,0.012247448713915879,0.4,0.43,13.0,13.0,13.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,BASELINE,Simulation Time [millis],4,0.48,0.012247448713915901,0.47,0.5,13.25,13.0,14.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,87.8925,0.8781052044032075,86.85,89.24,277.555,238.60000000000002,312.75
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,1.5425,0.15138939857202688,1.42,1.8,34.825,18.09,45.120000000000005
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Travel Time [min],4,329.385,7.731527986109864,319.79,341.29,2281.5,1214.0,2977.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Calculation Time [millis],4,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Simulation Time [millis],4,0.015,0.005,0.01,0.02,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,99.78500000000001,0.24233241632105387,99.59,100.2,557.2825,541.11,579.6
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,1.0375,0.012990381056766592,1.03,1.06,7.425,3.25,11.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Client Travel Time [min],4,413.37,0.9238776975335959,412.48,414.83,1006.75,889.0,1142.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Calculation Time [millis],4,0.39250000000000007,0.008291561975888507,0.38,0.4,14.5,12.0,20.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,RUSH_HOUR,Simulation Time [millis],4,0.4575,0.010897247358851678,0.44,0.47,15.25,13.0,20.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,64.615,1.4304282575508607,62.45,66.46,240.38500000000002,208.58,307.88
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,16.36,1.1998124853492729,15.45,18.4,85.7525,77.25,92.32000000000001
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,1212.905,60.98768338771362,1154.34,1315.29,5201.75,4871.0,5571.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.052500000000000005,0.0043301270189221915,0.05,0.06,5.75,5.0,7.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.06,0.0,0.06,0.06,5.75,5.0,7.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,63.870000000000005,0.7446811398175728,62.88,64.87,589.9675,580.28,605.12
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,30.7375,0.15990231392947382,30.6,31.01,167.17,157.14,183.28
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,2226.7725,16.121279997258302,2204.98,2250.44,10203.25,9474.0,11001.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,4.6925,0.07154544010627084,4.63,4.81,22.25,20.0,27.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,4.79,0.06745368781616022,4.73,4.9,22.5,21.0,27.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,57.364999999999995,1.5738567279139484,55.3,59.62,208.475,194.15,214.9
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,23.619999999999997,1.5981395433440733,22.11,26.26,110.9025,103.89999999999999,119.28
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,1921.115,132.17614355472773,1719.1,2067.2,8096.75,7657.0,8548.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,0.095,0.008660254037844388,0.08,0.1,4.5,3.0,6.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,0.105,0.008660254037844388,0.09,0.11,4.5,3.0,6.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,54.1875,1.526046771891345,52.06,56.37,587.345,560.13,655.21
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,42.505,1.4924895309515598,41.37,45.02,210.35250000000002,204.62,218.77
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,3517.28,123.30924843660347,3375.96,3714.54,13575.25,12771.0,14529.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,7.25,0.21540659228538034,7.05,7.61,34.0,28.0,41.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,7.362500000000001,0.21958768180387542,7.16,7.73,34.25,29.0,41.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],4,127.80250000000001,7.89924482150035,115.35,137.11,300.88,261.69000000000005,323.4
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],4,1.0575,0.010897247358851694,1.04,1.07,5.7575,4.89,7.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],4,297.08250000000004,2.1604556811006264,295.17,300.75,647.25,595.0,787.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],4,0.0025,0.004330127018922193,0.0,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Taxi Travel Distance [km],4,232.325,1.1965889018372233,231.07,233.68,556.21,544.35,568.17
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Waiting Time [min],4,1.015,0.008660254037844393,1.01,1.03,1.7449999999999999,1.67,1.8699999999999999
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Client Travel Time [min],4,412.2825,0.9118216656781177,411.49,413.72,912.75,852.0,963.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Calculation Time [millis],4,0.40249999999999997,0.004330127018922173,0.4,0.41,13.25,13.0,14.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,BASELINE,Simulation Time [millis],4,0.48,0.0,0.48,0.48,13.25,13.0,14.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],4,93.3775,0.886266748783909,92.37,94.73,587.655,568.54,600.33
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],4,8.765,0.26930466018990445,8.44,9.1,88.10249999999999,77.34,101.86
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],4,785.2275,20.027290599329692,764.69,807.02,6869.5,4779.0,7963.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],4,0.045000000000000005,0.005000000000000001,0.04,0.05,7.25,1.0,10.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Simulation Time [millis],4,0.052500000000000005,0.004330127018922191,0.05,0.06,7.5,1.0,10.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Taxi Travel Distance [km],4,100.5925,0.8112143674763164,99.58,101.8,793.5925,753.37,829.04
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],4,15.9025,0.9225880716766288,14.52,16.79,171.90749999999997,159.0,195.28
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],4,1314.975,53.15246584120062,1234.91,1369.67,11591.5,9776.0,13292.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],4,3.6875,0.2865636927456093,3.41,4.13,165.25,157.0,177.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,RUSH_HOUR,Simulation Time [millis],4,3.7825,0.2884766021707828,3.5,4.23,165.25,157.0,177.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,107.12749999999998,0.7522092461542895,106.13,108.2,671.4124999999999,623.38,694.8299999999999
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],4,2.88,0.11067971810589325,2.8,3.07,37.9525,33.72,43.06
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],4,375.25,13.143688599476185,365.71,397.8,3929.25,2279.0,6964.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.04,0.0,0.04,0.04,2.75,1.0,5.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.045,0.005000000000000001,0.04,0.05,2.75,1.0,5.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,119.48750000000001,0.5617995639015756,118.87,120.4,809.5275,805.98,814.68
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],4,1.5025000000000002,0.038971143170299774,1.45,1.54,27.782500000000002,19.98,40.2
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],4,389.235,3.0552454893183296,386.57,394.39,1971.5,1515.0,2698.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],4,6.7225,0.04815340071064552,6.66,6.79,165.5,156.0,174.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Simulation Time [millis],4,6.8125,0.04815340071064552,6.75,6.88,165.75,156.0,174.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,107.3675,1.7462728166011214,105.24,109.12,326.8075,288.53999999999996,367.74
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.2349999999999999,0.21242645786248004,1.0,1.58,26.165000000000003,17.64,44.01
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],4,298.6225,10.87230742528927,285.51,315.54,1721.0,1245.0,2618.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],4,0.0125,0.004330127018922193,0.01,0.02,0.5,0.0,1.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Simulation Time [millis],4,0.02,0.0,0.02,0.02,0.5,0.0,1.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,127.4675,0.6884538837133551,126.81,128.62,740.7375000000001,722.37,754.67
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Waiting Time [min],4,1.0825,0.014790199457749054,1.06,1.1,16.384999999999998,13.399999999999999,18.169999999999998
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Client Travel Time [min],4,401.0625,2.0405314871376103,398.71,404.31,1514.5,1303.0,1622.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Calculation Time [millis],4,4.0125,0.012990381056766602,4.0,4.03,115.5,113.0,119.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Simulation Time [millis],4,4.1,0.012247448713915992,4.09,4.12,115.75,113.0,120.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Taxi Travel Distance [km],4,112.67000000000002,3.073052228648255,107.47,115.23,344.37750000000005,289.44,383.14
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Waiting Time [min],4,1.15,0.06041522986797284,1.07,1.24,15.2775,6.470000000000001,29.020000000000003
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Travel Time [min],4,302.36,3.802124406170865,296.59,306.66,1232.25,771.0,1901.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Calculation Time [millis],4,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,1.0,0.0,4.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Taxi Travel Distance [km],4,126.59249999999999,0.5590337646332303,126.02,127.47,678.2875,665.42,692.18
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Waiting Time [min],4,1.02,0.0,1.02,1.02,2.4275,1.75,3.75
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Client Travel Time [min],4,412.72249999999997,0.4583871180563466,412.06,413.22,901.75,851.0,934.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Calculation Time [millis],4,0.4525,0.004330127018922198,0.45,0.46,15.75,12.0,21.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,2000,550,6000,1,nearest,1,4,0,true,page-rank,page-rank,BASELINE,Simulation Time [millis],4,0.5225,0.004330127018922197,0.52,0.53,15.75,12.0,21.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Taxi Travel Distance [km],4,115.55,2.0380873386584764,113.89,118.91,291.03,268.82,318.34
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Waiting Time [min],4,1.235,0.049749371855331036,1.16,1.3,15.530000000000001,11.32,24.32
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Client Travel Time [min],4,311.8025,4.262976512954298,305.51,317.45,1107.75,833.0,1486.0
TaxiAlgorithmP2PCollector,1,2000,60,800,1,nearest,1,4,0,true,page-rank,page-rank,RUSH_HOUR,Calculation Time [millis],4,0.01,0.0,0.01,0.01,0.0,0.0,0.0
