algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,144.714,21.75751143858139,104.89,165.44,122.672,103.57000000000001,152.44
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,15.548000000000002,2.057478067926849,11.6,17.12,29.342000000000002,20.16,45.92
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Travel Time [min],5,1416.984,219.2301258130369,1000.84,1615.84,2755.0,2104.0,3565.0
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,230.62600000000003,15.864692370165896,213.44,253.17,28.629999999999985,15.929999999999978,43.01999999999998
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,23.7,2.1626742704346396,20.39,27.05,62.124,49.540000000000006,79.75
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Travel Time [min],5,1782.0359999999996,124.77490157880311,1644.32,1983.58,4531.0,3695.0,5544.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,134.69599999999997,10.704232060264761,122.96,153.04,164.368,122.64999999999999,194.06
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,13.734,1.1715050149273796,12.5,15.65,26.866000000000003,24.62,28.580000000000002
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Travel Time [min],5,1228.78,117.62125726245242,1111.36,1435.38,2779.8,2143.0,3328.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Taxi Travel Distance [km],5,224.56799999999998,7.66780124938042,211.91,235.14,50.31199999999999,45.359999999999985,61.66999999999999
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Waiting Time [min],5,18.332,2.640662038201783,15.13,22.99,73.31200000000001,54.879999999999995,107.1
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Client Travel Time [min],5,1491.3180000000002,165.760543724977,1337.77,1787.44,4841.2,3568.0,6567.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Calculation Time [millis],5,0.0,0.0,0.0,0.0,1.4,0.0,7.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_IMBALANCE,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Taxi Travel Distance [km],5,150.57200000000003,17.50518026185392,126.06,176.02,97.246,68.95999999999998,131.56
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Waiting Time [min],5,13.901999999999997,1.406533327013619,11.59,15.81,22.619999999999997,15.929999999999998,26.05
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Travel Time [min],5,1383.16,175.65636270855666,1152.12,1668.92,2800.8,2172.0,3344.0
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,25,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Taxi Travel Distance [km],5,236.596,20.846666496109147,203.74,267.51,35.916,20.930000000000007,47.670000000000016
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Waiting Time [min],5,25.917999999999996,3.730669644983324,19.65,31.2,86.196,59.46,118.05
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Travel Time [min],5,1976.5919999999999,317.71530617205076,1512.32,2469.74,6020.4,4510.0,8414.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,5,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Taxi Travel Distance [km],5,150.046,16.195808840561188,126.79,173.37,141.976,95.13000000000001,215.97
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Waiting Time [min],5,14.066000000000003,0.7176795942480184,12.93,14.96,25.9,23.12,28.15
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Travel Time [min],5,1386.7920000000001,129.89063128647882,1244.68,1588.12,2934.4,2696.0,3248.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,50,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Taxi Travel Distance [km],5,231.51399999999998,13.805296954430215,215.26,257.05,40.05199999999999,22.169999999999987,62.89999999999998
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Waiting Time [min],5,20.344,3.2206434139780207,18.03,26.73,67.47600000000001,54.480000000000004,104.75
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Client Travel Time [min],5,1659.834,241.02710923047647,1445.33,2128.88,4858.2,3633.0,7570.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Calculation Time [millis],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmFillAllSeats,0,-1,10,100,1,n/a,-1,-1,-1,SPATIAL_ISLANDS,Custom Time [micros],5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
