timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-26T11:27:06.454036100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Calculation Time [millis],0.0,4.0,0.24,10916.0,45150,4.0
2026-05-26T11:27:06.454036100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,45150,0.0
2026-05-26T11:27:14.957456Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,1,116264426,Taxi Travel Distance [km],25.95,292.88,153.13,9187.63,60,266.93
2026-05-26T11:27:14.957456Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,1,116264426,Client Waiting Time [min],0.05,19.92,1.24,993.97,800,19.87
2026-05-26T11:27:14.957456Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,1,116264426,Client Travel Time [min],28.0,1422.0,305.07,244059.0,800,1394.0
2026-05-26T11:27:14.957456Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,1,116264426,Calculation Time [millis],0.0,5.0,0.2,7968.0,40558,5.0
2026-05-26T11:27:14.957456Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,BASELINE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,40558,0.0
2026-05-26T11:27:26.397664Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,1,116264426,Taxi Travel Distance [km],18.03,271.3,144.54,8672.41,60,253.27
2026-05-26T11:27:26.397664Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,1,116264426,Client Waiting Time [min],0.05,61.68,2.8,2232.12,797,61.63
2026-05-26T11:27:26.397664Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,1,116264426,Client Travel Time [min],45.0,3866.0,400.63,320501.0,800,3821.0
2026-05-26T11:27:26.397664Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,1,116264426,Calculation Time [millis],0.0,8.0,0.27,10858.0,40489,8.0
2026-05-26T11:27:26.397664Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,RUSH_HOUR,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,40489,0.0
2026-05-26T11:27:35.154944100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,1,116264426,Taxi Travel Distance [km],25.62,376.91,151.6,9096.07,60,351.29
2026-05-26T11:27:35.154944100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,1,116264426,Client Waiting Time [min],0.05,25.48,1.03,818.55,798,25.43
2026-05-26T11:27:35.154944100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,1,116264426,Client Travel Time [min],29.0,1885.0,263.35,210678.0,800,1856.0
2026-05-26T11:27:35.154944100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,1,116264426,Calculation Time [millis],0.0,7.0,0.2,8142.0,40996,7.0
2026-05-26T11:27:35.154944100Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_IMBALANCE,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,40996,0.0
2026-05-26T11:27:42.292168500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,1,116264426,Taxi Travel Distance [km],12.52,425.74,140.73,8443.69,60,413.22
2026-05-26T11:27:42.292168500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,1,116264426,Client Waiting Time [min],0.07,48.85,1.09,871.0,798,48.78
2026-05-26T11:27:42.292168500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,1,116264426,Client Travel Time [min],15.0,3124.0,291.3,233036.0,800,3109.0
2026-05-26T11:27:42.292168500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,1,116264426,Calculation Time [millis],0.0,4.0,0.16,6636.0,40337,4.0
2026-05-26T11:27:42.292168500Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,0,true,past-avg,past-avg,SPATIAL_ISLANDS,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,40337,0.0
2026-05-26T11:27:58.801698200Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,1,116264426,Taxi Travel Distance [km],10.94,173.94,66.57,3994.38,60,163.0
2026-05-26T11:27:58.801698200Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,1,116264426,Client Waiting Time [min],0.07,117.03,9.98,7335.4,735,116.96000000000001
2026-05-26T11:27:58.801698200Z,TaxiAlgorithmP2PCollector,0,1000,60,800,1,nearest,1,4,1,false,none,none,BASELINE,1,116264426,Client Travel Time [min],29.0,7125.0,973.54,778830.0,800,7096.0
