algorithm,kHops,p2pRequestRepublishTicks,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Simulation Time [millis],1,1.18,0.0,1.18,1.18,27.0,27.0,27.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Taxi Travel Distance [km],1,232.3,0.0,232.3,232.3,831.55,831.55,831.55
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Client Waiting Time [min],1,2.06,0.0,2.06,2.06,113.9,113.9,113.9
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Client Travel Time [min],1,820.36,0.0,820.36,820.36,6890.0,6890.0,6890.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Calculation Time [millis],1,16.45,0.0,16.45,16.45,287.0,287.0,287.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,RUSH_HOUR,Simulation Time [millis],1,17.05,0.0,17.05,17.05,288.0,288.0,288.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,102.67,0.0,102.67,102.67,282.81,282.81,282.81
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.09,0.0,1.09,1.09,15.85,15.85,15.85
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Travel Time [min],1,267.72,0.0,267.72,267.72,1060.0,1060.0,1060.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Simulation Time [millis],1,0.01,0.0,0.01,0.01,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,99.43,0.0,99.43,99.43,677.29,677.29,677.29
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.06,0.0,1.06,1.06,1.82,1.82,1.82
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Travel Time [min],1,264.39,0.0,264.39,264.39,622.0,622.0,622.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Calculation Time [millis],1,1.55,0.0,1.55,1.55,24.0,24.0,24.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Simulation Time [millis],1,1.65,0.0,1.65,1.65,24.0,24.0,24.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,229.75,0.0,229.75,229.75,835.31,835.31,835.31
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.14,0.0,1.14,1.14,36.15,36.15,36.15
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Client Travel Time [min],1,666.77,0.0,666.77,666.77,2686.0,2686.0,2686.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Calculation Time [millis],1,16.93,0.0,16.93,16.93,180.0,180.0,180.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_IMBALANCE,Simulation Time [millis],1,17.53,0.0,17.53,17.53,181.0,181.0,181.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,117.06,0.0,117.06,117.06,317.13,317.13,317.13
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.13,0.0,1.13,1.13,7.39,7.39,7.39
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Travel Time [min],1,292.66,0.0,292.66,292.66,654.0,654.0,654.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Calculation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,60,800,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Simulation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,113.19,0.0,113.19,113.19,653.38,653.38,653.38
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.11,0.0,1.11,1.11,1.95,1.95,1.95
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Travel Time [min],1,290.38,0.0,290.38,290.38,623.0,623.0,623.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Calculation Time [millis],1,1.36,0.0,1.36,1.36,24.0,24.0,24.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,600,8000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Simulation Time [millis],1,1.45,0.0,1.45,1.45,24.0,24.0,24.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,225.87,0.0,225.87,225.87,954.75,954.75,954.75
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Waiting Time [min],1,34.3,0.0,34.3,34.3,151.89,151.89,151.89
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Client Travel Time [min],1,2656.06,0.0,2656.06,2656.06,9648.0,9648.0,9648.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Calculation Time [millis],1,140.78,0.0,140.78,140.78,396.0,396.0,396.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,12,2000,2750,30000,1,nearest,1,4,0,1,50,true,past-avg,past-avg,SPATIAL_ISLANDS,Simulation Time [millis],1,141.63,0.0,141.63,141.63,397.0,397.0,397.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Taxi Travel Distance [km],1,83.52,0.0,83.52,83.52,121.74000000000001,121.74000000000001,121.74000000000001
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Waiting Time [min],1,0.78,0.0,0.78,0.78,4.12,4.12,4.12
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Travel Time [min],1,283.35,0.0,283.35,283.35,620.0,620.0,620.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Calculation Time [millis],1,0.0,0.0,0.0,0.0,1.0,1.0,1.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Simulation Time [millis],1,0.01,0.0,0.01,0.01,1.0,1.0,1.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Taxi Travel Distance [km],1,73.34,0.0,73.34,73.34,160.22,160.22,160.22
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Waiting Time [min],1,0.24,0.0,0.24,0.24,1.72,1.72,1.72
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Travel Time [min],1,249.18,0.0,249.18,249.18,580.0,580.0,580.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Calculation Time [millis],1,0.06,0.0,0.06,0.06,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Simulation Time [millis],1,0.15,0.0,0.15,0.15,6.0,6.0,6.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Taxi Travel Distance [km],1,175.28,0.0,175.28,175.28,413.09,413.09,413.09
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Waiting Time [min],1,0.37,0.0,0.37,0.37,2.3000000000000003,2.3000000000000003,2.3000000000000003
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Travel Time [min],1,725.07,0.0,725.07,725.07,1803.0,1803.0,1803.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Calculation Time [millis],1,0.5,0.0,0.5,0.5,23.0,23.0,23.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Simulation Time [millis],1,0.95,0.0,0.95,0.95,24.0,24.0,24.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Taxi Travel Distance [km],1,81.93,0.0,81.93,81.93,119.83000000000001,119.83000000000001,119.83000000000001
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Waiting Time [min],1,0.77,0.0,0.77,0.77,3.49,3.49,3.49
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Travel Time [min],1,278.12,0.0,278.12,278.12,694.0,694.0,694.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Calculation Time [millis],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Simulation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Taxi Travel Distance [km],1,73.56,0.0,73.56,73.56,176.09,176.09,176.09
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Waiting Time [min],1,0.26,0.0,0.26,0.26,2.47,2.47,2.47
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Travel Time [min],1,250.33,0.0,250.33,250.33,571.0,571.0,571.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Calculation Time [millis],1,0.06,0.0,0.06,0.06,4.0,4.0,4.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Simulation Time [millis],1,0.14,0.0,0.14,0.14,4.0,4.0,4.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Taxi Travel Distance [km],1,157.08,0.0,157.08,157.08,450.11,450.11,450.11
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Waiting Time [min],1,33.78,0.0,33.78,33.78,197.49,197.49,197.49
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Client Travel Time [min],1,2740.05,0.0,2740.05,2740.05,12463.0,12463.0,12463.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Calculation Time [millis],1,0.49,0.0,0.49,0.49,20.0,20.0,20.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,RUSH_HOUR,Simulation Time [millis],1,0.98,0.0,0.98,0.98,20.0,20.0,20.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,87.26,0.0,87.26,87.26,232.46,232.46,232.46
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.56,0.0,1.56,1.56,4.1,4.1,4.1
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Travel Time [min],1,295.97,0.0,295.97,295.97,593.0,593.0,593.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Simulation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,84.68,0.0,84.68,84.68,282.32,282.32,282.32
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Waiting Time [min],1,1.44,0.0,1.44,1.44,3.6500000000000004,3.6500000000000004,3.6500000000000004
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Travel Time [min],1,287.31,0.0,287.31,287.31,583.0,583.0,583.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.07,0.0,0.07,0.07,30.0,30.0,30.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Simulation Time [millis],1,0.17,0.0,0.17,0.17,31.0,31.0,31.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Taxi Travel Distance [km],1,205.2,0.0,205.2,205.2,715.73,715.73,715.73
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Waiting Time [min],1,4.16,0.0,4.16,4.16,11.32,11.32,11.32
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Client Travel Time [min],1,848.11,0.0,848.11,848.11,1774.0,1774.0,1774.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Calculation Time [millis],1,0.5,0.0,0.5,0.5,26.0,26.0,26.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_IMBALANCE,Simulation Time [millis],1,0.95,0.0,0.95,0.95,26.0,26.0,26.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,99.43,0.0,99.43,99.43,342.68,342.68,342.68
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.86,0.0,1.86,1.86,4.72,4.72,4.72
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Travel Time [min],1,336.88,0.0,336.88,336.88,682.0,682.0,682.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Calculation Time [millis],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Simulation Time [millis],1,0.01,0.0,0.01,0.01,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,96.53,0.0,96.53,96.53,407.46,407.46,407.46
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Waiting Time [min],1,1.73,0.0,1.73,1.73,5.27,5.27,5.27
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Travel Time [min],1,327.26,0.0,327.26,327.26,779.0,779.0,779.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Calculation Time [millis],1,0.06,0.0,0.06,0.06,5.0,5.0,5.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,600,8000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Simulation Time [millis],1,0.15,0.0,0.15,0.15,5.0,5.0,5.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Taxi Travel Distance [km],1,235.3,0.0,235.3,235.3,825.2,825.2,825.2
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Waiting Time [min],1,5.05,0.0,5.05,5.05,16.74,16.74,16.74
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Client Travel Time [min],1,972.17,0.0,972.17,972.17,2696.0,2696.0,2696.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Calculation Time [millis],1,0.49,0.0,0.49,0.49,25.0,25.0,25.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmSinglePassenger,0,-1,-1,2750,30000,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,SPATIAL_ISLANDS,Simulation Time [millis],1,0.97,0.0,0.97,0.97,25.0,25.0,25.0
TaxiAlgorithmVehicleRouting,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Taxi Travel Distance [km],1,84.28,0.0,84.28,84.28,129.39000000000001,129.39000000000001,129.39000000000001
TaxiAlgorithmVehicleRouting,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Waiting Time [min],1,2.96,0.0,2.96,2.96,13.89,13.89,13.89
TaxiAlgorithmVehicleRouting,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Client Travel Time [min],1,298.83,0.0,298.83,298.83,903.0,903.0,903.0
TaxiAlgorithmVehicleRouting,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Calculation Time [millis],1,0.74,0.0,0.74,0.74,116.0,116.0,116.0
TaxiAlgorithmVehicleRouting,0,-1,-1,60,800,1,n/a,-1,-1,-1,-1,-1,false,n/a,n/a,BASELINE,Custom Time [micros],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
