metric,taxiCount,clientCount,spawnScenario,factor,level,count,mean,std,min,max,note
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,kHops,2,1200,7.770582583333333,8.489117023692557,1.6818166666666667,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,12.467769,12.653264184748847,1.65935,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,6.826671069444445,4.9416349052006305,2.7021666666666664,16.639783333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,4.276762166666667,0.5940602309603343,3.7030499999999997,6.100083333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,7.856829898148148,8.563056934995775,1.65935,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,7.857304925925926,8.563327301918964,1.65935,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,7.910306537037037,8.611212643810596,1.65935,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,7.803828287037037,8.514567722896107,1.65935,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,15.44575138888889,9.57897889138893,4.214283333333333,31.37855,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,2.9673818055555556,0.7096437655880565,1.7228999999999999,4.026566666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,14.862654421296298,9.778788814370163,3.7030499999999997,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,2.8373422222222224,0.8356103208146084,1.65935,4.031583333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,3.172207222222222,0.6290761018893667,2.3337,4.116033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,0,1200,3.8996626666666665,1.5378012290523138,1.4344999999999999,8.915983333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,1,1200,3.8875507916666665,1.5207766061314576,1.42805,8.949783333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,2,1200,3.8769622222222226,1.5064225584543707,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,1000,1200,4.496504958333333,2.3515531965033807,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,2000,1200,3.0094991111111113,0.4438172232723698,2.6928833333333335,4.584866666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,3000,1200,4.158171611111111,0.06585563845908357,4.0594833333333336,4.4177,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pStrategy,greedy,1800,3.8881682037037035,1.5218745631999124,1.4270500000000002,9.155983333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pStrategy,nearest,1800,3.8879489166666663,1.5212006513557317,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,3.8969691203703705,1.5388049642027342,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,3.8791480000000003,1.504019291620641,1.4300333333333335,8.915983333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,none,720,3.5041715277777774,0.5691910374609978,2.748816666666667,4.2048499999999995,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg,720,5.464519212962963,2.002846704862093,3.5852999999999997,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,3.4830500231481483,0.5590052705925262,2.7592333333333334,4.2157333333333336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,4.239608333333333,1.2399589661737913,2.7420166666666663,6.365399999999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,random,720,2.748943703703704,1.084444419367699,1.4270500000000002,4.142216666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,0,1200,18.304462722222222,5.090301658906811,10.27365,26.732133333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,1,1200,17.771083708333332,4.834501451804166,10.1234,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,2,1200,17.43491526388889,4.667613410263463,10.207283333333333,26.77828333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,20.153268375,5.644097690298376,10.1234,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,16.416307416666665,4.644438061431145,11.2441,23.41238333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,16.94088590277778,3.1360948544261706,13.609683333333333,21.806066666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,17.845355185185184,4.875895836160761,10.1234,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,17.828285944444445,4.883539066160032,10.152099999999999,26.77828333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,18.109602074074076,5.087482560362428,10.152099999999999,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,17.564039055555554,4.646727746191923,10.1234,26.732133333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,16.30529685185185,3.437531530676724,12.389866666666668,23.447733333333336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,22.784981828703703,2.2365350814459,19.162433333333336,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,15.301225624999999,2.850698440665873,11.625033333333333,22.970450000000003,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,22.589580972222222,2.0444505066921317,19.087516666666666,26.318050000000003,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,12.203017546296296,1.524348478954377,10.1234,14.964683333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,51.856972222222225,41.84887504264849,2.2325999999999997,108.26423333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,49.386320250000004,39.86745235907974,2.227233333333333,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,45.575810805555555,37.56379208749326,2.181366666666667,108.55605,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,55.08197827777778,44.566572125538364,2.181366666666667,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,48.742221666666666,39.3043380855157,3.052783333333333,100.47405,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,42.99490333333333,34.17081314424213,4.400783333333334,89.25791666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,48.93373910185185,39.87358075769246,2.181366666666667,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,48.94566308333333,39.88017855000098,2.2022666666666666,108.50704999999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,51.169738898148154,41.24056599965001,2.2325999999999997,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,46.70966328703704,38.33529972293381,2.181366666666667,108.26423333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,93.85492564814815,11.356524549650755,62.78691666666667,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,6.219779722222222,0.7950823799890282,4.1413,8.0481,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,88.89850319444444,15.91895322911762,45.49303333333333,107.60993333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,3.3493016898148147,0.851680299121814,2.181366666666667,4.560383333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,52.37599520833333,5.820822647713274,36.850366666666666,60.087466666666664,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,84.00524055555555,48.39993206865946,7.0059,154.46041666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,79.71093904166666,47.147681370702266,6.381783333333333,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,71.34504475,45.404592392160616,5.6414,154.61553333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,93.49267969444445,46.920253388185856,31.510183333333334,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,77.53854195833334,45.74290551466577,11.902133333333333,141.84475,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,64.03000269444445,44.5050423796087,5.6414,129.22868333333332,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,78.34369374074075,47.27806495550174,5.6428666666666665,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,78.36378915740741,47.29565395793883,5.6414,154.75933333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,83.2676558425926,47.97860752767245,6.9883,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,73.43982705555555,46.063301848912516,5.6414,154.46041666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,133.21797527777778,18.574959759426264,76.59833333333333,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,50.35277233796296,9.503055906570944,19.683066666666665,61.45171666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,127.58678127314815,26.48048592804033,46.9327,154.3202,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,22.825443703703705,12.774936988836183,5.6414,42.005649999999996,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,57.785734652777776,12.321662726732558,32.53231666666667,76.16503333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,0,1200,0.1153275,0.06014724975808306,0.044,0.915,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,1,1200,0.146185,0.09229172359175157,0.05,1.759,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,2,1200,0.14347583333333333,0.08537773253987398,0.053,1.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,1000,1200,0.08102333333333332,0.06404617643663316,0.044,1.759,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,2000,1200,0.13201416666666665,0.057919293012415995,0.069,0.786,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,3000,1200,0.19195083333333335,0.07988589704339298,0.124,1.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pStrategy,greedy,1800,0.13552277777777777,0.0816469339695747,0.044,0.915,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pStrategy,nearest,1800,0.13446944444444445,0.08166403851087536,0.044,1.759,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pOverlayShortcuts,0,1800,0.13478166666666666,0.08515001703007662,0.044,1.759,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pOverlayShortcuts,1,1800,0.13521055555555556,0.07800752945886671,0.046,0.895,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,none,720,0.12709583333333332,0.08438426567884888,0.044,1.759,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg,720,0.13294583333333335,0.07248974688901445,0.05,0.895,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg-revisit,720,0.13801666666666668,0.10884132330074886,0.044,1.045,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg-total,720,0.141425,0.08140636190124959,0.051,0.915,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,random,720,0.13549722222222224,0.04899916258323964,0.061,0.678,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,0,1200,0.1172825,0.080050657608602,0.048,1.269,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,1,1200,0.15081833333333333,0.10003680055414521,0.06,1.172,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,2,1200,0.15702416666666666,0.11699180662901491,0.059,1.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,1000,1200,0.08686083333333333,0.04165750339330267,0.048,0.795,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,2000,1200,0.13316666666666668,0.06477852604646736,0.073,0.932,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,3000,1200,0.2050975,0.13409169180798122,0.121,1.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pStrategy,greedy,1800,0.1422461111111111,0.10344608650991952,0.05,1.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pStrategy,nearest,1800,0.14117055555555555,0.09985447621376144,0.048,1.429,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pOverlayShortcuts,0,1800,0.13724833333333333,0.08554419846843186,0.048,1.172,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pOverlayShortcuts,1,1800,0.14616833333333334,0.11539052283383852,0.05,1.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,none,720,0.13239444444444445,0.09596061415183554,0.052,0.998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg,720,0.14067777777777776,0.08312498126110149,0.05,1.019,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,0.13889722222222223,0.10892983281121278,0.048,1.429,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg-total,720,0.14830277777777778,0.12318281355593219,0.062,1.797,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,random,720,0.14826944444444445,0.09156517038734575,0.066,1.033,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,0,1200,0.12363833333333335,0.10691499681682881,0.032,1.515,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,1,1200,0.16316166666666668,0.20282800973196985,0.035,5.843,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,2,1200,0.1648983333333333,0.1462975237946492,0.037,2.176,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,0.08868416666666668,0.09435437654369665,0.032,1.515,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,0.1335025,0.09545670036786805,0.053,1.331,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,0.22951166666666667,0.21607116996327094,0.127,5.843,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,0.15098444444444445,0.1780476317724874,0.033,5.843,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,0.1501477777777778,0.13537658896564367,0.032,2.176,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,0.14773944444444442,0.1224248536954785,0.033,1.379,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,0.1533927777777778,0.18714779305635673,0.032,5.843,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,none,720,0.11454444444444443,0.10226323839664116,0.034,1.07,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,0.1731111111111111,0.11140871333192096,0.063,1.487,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,0.1358,0.25148925879229894,0.032,5.843,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,0.18074861111111112,0.14506406190536228,0.075,2.176,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,random,720,0.14862638888888888,0.12276761236657938,0.062,1.515,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,0,1200,0.1040375,0.07461087999253894,0.026,1.138,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,1,1200,0.13893416666666666,0.1193547630617515,0.035,1.323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,2,1200,0.14016833333333334,0.11993787659627901,0.037,1.29,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,0.079705,0.06060858692468836,0.026,0.96,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,0.12421583333333333,0.08858096902100067,0.056,1.29,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,0.17921916666666665,0.136182601250582,0.086,1.323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,0.12907833333333335,0.10925814309044934,0.026,1.2,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,0.12634833333333334,0.10682812999382064,0.027,1.323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,0.12279166666666667,0.09225367085375095,0.027,1.186,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,0.132635,0.12163102971781817,0.026,1.323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,0.08933333333333332,0.06254811777785287,0.027,0.896,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,0.14589722222222223,0.10005481386763382,0.051,1.29,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,0.09315555555555556,0.07467249381195896,0.026,1.013,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,0.1765,0.15016210989779308,0.072,1.323,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,0.13368055555555555,0.10470411670666899,0.06,1.186,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,0,1200,334.8101766666667,52.90042052366043,226.981,496.102,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,1,1200,434.03534666666667,86.9850388759182,259.134,661.957,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,2,1200,466.14955,112.57423101401186,310.291,784.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,1000,1200,337.137505,40.16551481964649,226.981,439.547,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,2000,1200,386.4543066666667,56.40268717599518,261.604,511.237,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,3000,1200,511.40326166666665,107.12447263957388,303.835,784.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pStrategy,greedy,1800,410.11066611111113,101.9003965197259,241.51,773.274,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pStrategy,nearest,1800,413.21938277777775,105.92290199284837,226.981,784.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,403.57319,94.85690719883264,226.981,722.706,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,419.7568588888889,111.71090151312423,238.692,784.324,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,none,720,370.78790694444444,84.24982762382146,252.637,657.867,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,past-avg,720,408.5644291666667,96.71245710275238,226.981,693.668,descriptive marginal screen; crossed factors and repeated seeds not modeled
