timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-07T14:30:36.050911300Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,BASELINE,4,1231541344,Custom Time [micros],0.0,0.0,0.0,0.0,28582,0.0
2026-05-07T14:30:37.266343Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Taxi Travel Distance [km],14.25,383.12,207.03,1035.17,5,368.87
2026-05-07T14:30:37.266343Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Waiting Time [min],1.88,104.35,29.7,564.27,19,102.47
2026-05-07T14:30:37.266343Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Travel Time [min],756.0,19721.0,5497.24,137431.0,25,18965.0
2026-05-07T14:30:37.266343Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Calculation Time [millis],0.0,31.0,0.04,1046.0,29688,31.0
2026-05-07T14:30:37.266343Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Custom Time [micros],0.0,0.0,0.0,0.0,29688,0.0
2026-05-07T14:30:38.666674500Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Taxi Travel Distance [km],13.85,226.96,133.22,666.12,5,213.11
2026-05-07T14:30:38.666674500Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Client Waiting Time [min],1.18,281.18,47.22,661.13,14,280.0
2026-05-07T14:30:38.666674500Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Client Travel Time [min],562.0,35515.0,9557.84,238946.0,25,34953.0
2026-05-07T14:30:38.666674500Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Calculation Time [millis],0.0,29.0,0.03,1224.0,37866,29.0
2026-05-07T14:30:38.666674500Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Custom Time [micros],0.0,0.0,0.0,0.0,37866,0.0
2026-05-07T14:30:39.829932Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Taxi Travel Distance [km],16.49,141.01,54.76,273.79,5,124.52
2026-05-07T14:30:39.829932Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Client Waiting Time [min],1.68,358.45,157.21,1257.7,8,356.77
2026-05-07T14:30:39.829932Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Client Travel Time [min],777.0,22287.0,11844.76,296119.0,25,21510.0
2026-05-07T14:30:39.829932Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Calculation Time [millis],0.0,14.0,0.03,984.0,30521,14.0
2026-05-07T14:30:39.829932Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Custom Time [micros],0.0,0.0,0.0,0.0,30521,0.0
2026-05-07T14:30:41.309621Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Taxi Travel Distance [km],60.64,315.75,172.34,861.7,5,255.11
2026-05-07T14:30:41.309621Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Client Waiting Time [min],2.2,520.48,91.16,1367.4,15,518.28
2026-05-07T14:30:41.309621Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Client Travel Time [min],392.0,31347.0,8659.48,216487.0,25,30955.0
2026-05-07T14:30:41.309621Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Calculation Time [millis],0.0,67.0,0.03,1303.0,38909,67.0
2026-05-07T14:30:41.309621Z,TaxiAlgorithmP2PCollector,0,5000,5,25,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Custom Time [micros],0.0,0.0,0.0,0.0,38909,0.0
2026-05-07T14:30:44.166698600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Taxi Travel Distance [km],17.92,333.92,146.29,1462.91,10,316.0
2026-05-07T14:30:44.166698600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Waiting Time [min],0.68,235.28,55.09,1817.87,33,234.6
2026-05-07T14:30:44.166698600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Client Travel Time [min],473.0,22109.0,7264.66,363233.0,50,21636.0
2026-05-07T14:30:44.166698600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Calculation Time [millis],0.0,54.0,0.1,2694.0,25720,54.0
2026-05-07T14:30:44.166698600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,1,1231541341,Custom Time [micros],0.0,0.0,0.0,0.0,25720,0.0
2026-05-07T14:30:47.264787600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Taxi Travel Distance [km],23.18,438.39,165.14,1651.42,10,415.21
2026-05-07T14:30:47.264787600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Client Waiting Time [min],0.3,358.8,65.1,2538.8,39,358.5
2026-05-07T14:30:47.264787600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Client Travel Time [min],221.0,21590.0,6309.6,315480.0,50,21369.0
2026-05-07T14:30:47.264787600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Calculation Time [millis],0.0,64.0,0.1,2871.0,28345,64.0
2026-05-07T14:30:47.264787600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,2,1231541342,Custom Time [micros],0.0,0.0,0.0,0.0,28345,0.0
2026-05-07T14:30:51.184889600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Taxi Travel Distance [km],2.24,186.08,58.45,584.46,10,183.84
2026-05-07T14:30:51.184889600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Client Waiting Time [min],0.65,278.62,112.36,2022.48,18,277.97
2026-05-07T14:30:51.184889600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Client Travel Time [min],486.0,24373.0,11091.84,554592.0,50,23887.0
2026-05-07T14:30:51.184889600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Calculation Time [millis],0.0,91.0,0.11,3668.0,32985,91.0
2026-05-07T14:30:51.184889600Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,3,1231541343,Custom Time [micros],0.0,0.0,0.0,0.0,32985,0.0
2026-05-07T14:30:55.835589200Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Taxi Travel Distance [km],5.24,295.15,132.23,1322.3,10,289.90999999999997
2026-05-07T14:30:55.835589200Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Client Waiting Time [min],1.47,306.02,63.79,2105.02,33,304.54999999999995
2026-05-07T14:30:55.835589200Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Client Travel Time [min],675.0,33470.0,6694.44,334722.0,50,32795.0
2026-05-07T14:30:55.835589200Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Calculation Time [millis],0.0,113.0,0.11,4423.0,41032,113.0
2026-05-07T14:30:55.835589200Z,TaxiAlgorithmP2PCollector,0,5000,10,50,1,nearest,1,4,1,SPATIAL_IMBALANCE,4,1231541344,Custom Time [micros],0.0,0.0,0.0,0.0,41032,0.0
2026-05-07T14:30:56.520260300Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,1,1231541341,Taxi Travel Distance [km],133.12,310.09,208.13,1040.63,5,176.96999999999997
2026-05-07T14:30:56.520260300Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,1,1231541341,Client Waiting Time [min],1.68,170.5,26.78,669.38,25,168.82
2026-05-07T14:30:56.520260300Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,1,1231541341,Client Travel Time [min],716.0,10501.0,2450.68,61267.0,25,9785.0
2026-05-07T14:30:56.520260300Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,1,1231541341,Calculation Time [millis],0.0,0.0,0.03,513.0,18978,0.0
2026-05-07T14:30:56.520260300Z,TaxiAlgorithmP2PCollector,0,10000,5,25,1,nearest,1,4,1,BASELINE,1,1231541341,Custom Time [micros],0.0,0.0,0.0,0.0,18978,0.0
