metric,taxiCount,clientCount,spawnScenario,factor,level,count,mean,std,min,max,note
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,kHops,1,1200,7.839227666666667,8.507675059983775,1.7014333333333334,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,kHops,2,1200,7.797730777777777,8.47421689762651,1.7228999999999999,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,12.542687361111112,12.591650481822498,1.7014333333333334,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,6.832740027777779,4.936930639187447,2.7696666666666667,16.639783333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,4.272289833333334,0.5974773711696072,3.7030499999999997,6.100083333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,7.882580564814815,8.545986077239997,1.7014333333333334,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,7.88256425,8.545995468340584,1.7014333333333334,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,7.935765574074074,8.594145928902472,1.7014333333333334,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,7.8293792407407405,8.49722955783407,1.7021166666666665,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,15.44575138888889,9.578978891388932,4.214283333333333,31.37855,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,2.9673818055555556,0.7096437655880563,1.7228999999999999,4.026566666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,14.862887453703705,9.77875755697593,3.7030499999999997,31.7602,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,2.9646341666666665,0.6997163101364126,1.7014333333333334,3.99705,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,3.172207222222222,0.6290761018893666,2.3337,4.116033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,0,1200,4.157987222222222,1.821295334081351,1.4336166666666665,9.011983333333335,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,1,1200,4.127066166666666,1.7889625642346978,1.42805,9.020266666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,kHops,2,1200,4.119393055555555,1.7711223816286856,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,1000,1200,4.9901032361111115,2.789889832280582,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,2000,1200,3.2244515416666664,0.5457576604658624,2.6928833333333335,4.584866666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pRqsRadius,3000,1200,4.189891666666667,0.09622988050377063,4.0594833333333336,4.595066666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pStrategy,greedy,1800,4.1350174629629635,1.7939551009200536,1.4270500000000002,9.155983333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pStrategy,nearest,1800,4.1346134999999995,1.793528699991876,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,4.148957481481482,1.8174772018912104,1.4270500000000002,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,4.120673481481481,1.7695752567738516,1.4300333333333335,9.011983333333335,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,none,720,3.5041715277777774,0.5691910374609981,2.748816666666667,4.2048499999999995,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg,720,5.464519212962963,2.002846704862093,3.5852999999999997,9.158083333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg-revisit,720,3.481407615740741,0.5580269840275647,2.75985,4.2077333333333335,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,past-avg-total,720,5.475131458333333,1.9897336700367876,3.5355166666666666,9.020266666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,BASELINE,idleRoamingMode,random,720,2.748847592592593,1.0845607607065708,1.4270500000000002,4.142216666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,0,1200,18.33737211111111,5.141818653233793,10.27365,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,1,1200,17.788969458333334,4.9039474906724125,10.1234,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,kHops,2,1200,17.461244861111112,4.7340919983070435,10.207283333333333,26.78665,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,1000,1200,20.23438652777778,5.73894115551144,10.1234,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,2000,1200,16.410628569444444,4.67545122233439,11.2441,23.57135,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pRqsRadius,3000,1200,16.942571333333333,3.147757788867358,13.609683333333333,21.740166666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pStrategy,greedy,1800,17.869623805555555,4.938304165179216,10.1234,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pStrategy,nearest,1800,17.855433814814816,4.945710389403493,10.152099999999999,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,0,1800,18.13235575,5.149223556455623,10.152099999999999,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,p2pOverlayShortcuts,1,1800,17.592701870370373,4.710286900724871,10.1234,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,none,720,16.30529685185185,3.4375315306767256,12.389866666666668,23.447733333333336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg,720,22.784981828703703,2.236535081445905,19.162433333333336,26.832016666666668,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,15.22874675925926,2.845582162336027,11.649833333333333,22.96486666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,past-avg-total,720,22.790601064814815,2.224046912355252,19.063583333333334,26.859033333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,RUSH_HOUR,idleRoamingMode,random,720,12.203017546296296,1.5243484789543778,10.1234,14.964683333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,0,1200,52.487565000000004,41.11166484069621,5.202666666666667,108.26423333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,1,1200,49.839027430555554,39.14598986254021,4.575550000000001,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,kHops,2,1200,45.78456209722222,36.9463942834727,3.849816666666667,108.55605,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,55.911243527777785,43.58163211485649,4.99195,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,49.21001125,38.590187859207845,3.849816666666667,100.47405,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,42.98989975,33.73836209334393,4.778066666666667,89.21236666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,49.36666424074075,39.19552608120833,3.91055,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,49.374105444444446,39.197889467955754,3.849816666666667,108.50704999999999,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,51.7030835,40.45472828801602,5.097183333333334,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,47.03768618518518,37.75301014307465,3.849816666666667,108.26423333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,none,720,93.85492564814815,11.356524549650738,62.78691666666667,108.67618333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,6.219779722222222,0.7950823799890271,4.1413,8.0481,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,88.278,16.733915007643525,42.04816666666667,107.93305000000001,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,6.123223634259259,0.8648257405031715,3.849816666666667,7.933233333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_IMBALANCE,idleRoamingMode,random,720,52.37599520833333,5.820822647713265,36.850366666666666,60.087466666666664,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,0,1200,89.90626455555557,41.85581977055091,46.42156666666666,154.46041666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,1,1200,85.17638220833334,41.101290951440234,36.205733333333335,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,kHops,2,1200,75.49201227777779,41.35500849823978,14.586350000000001,154.61553333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,97.26733973611111,42.93715881721793,50.14533333333333,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,83.13151154166667,39.88038202032041,28.751633333333334,141.85991666666666,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,70.1758077638889,38.183381662985546,14.586350000000001,129.15331666666665,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,83.50388897222223,41.860411788667165,14.586350000000001,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,83.54588372222223,41.86983650666467,15.053333333333335,154.75933333333333,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,89.11712121296296,41.39301617297505,44.76136666666666,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,77.93265148148147,41.58624087128,14.586350000000001,154.46041666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,none,720,133.21797527777778,18.574959759426246,76.59833333333333,155.02079999999998,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,50.35277233796296,9.503055906570925,19.683066666666665,61.45171666666667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,127.02823094907407,27.321133193206666,45.103966666666665,154.41915,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,49.238558078703704,11.251837990606912,14.586350000000001,61.076116666666664,descriptive marginal screen; crossed factors and repeated seeds not modeled
Client Waiting Time [min],1685,27762,SPATIAL_ISLANDS,idleRoamingMode,random,720,57.78689509259259,12.324361644541284,32.53231666666667,76.16503333333334,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,0,1200,0.13092583333333332,0.06535375220096022,0.053,0.844,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,1,1200,0.13433583333333335,0.07572803528909344,0.055,0.817,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,kHops,2,1200,0.13937916666666667,0.08825110356461575,0.049,0.691,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,1000,1200,0.08072833333333333,0.044048966580040594,0.049,0.665,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,2000,1200,0.12847999999999998,0.04878159800156535,0.079,0.844,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pRqsRadius,3000,1200,0.1954325,0.08285437717423731,0.127,0.817,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pStrategy,greedy,1800,0.13359333333333331,0.07609728100039546,0.057,0.817,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pStrategy,nearest,1800,0.13616722222222222,0.07803498547684838,0.049,0.844,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pOverlayShortcuts,0,1800,0.13440611111111112,0.07858584077706376,0.049,0.813,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,p2pOverlayShortcuts,1,1800,0.13535444444444444,0.0755472377963435,0.055,0.844,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,none,720,0.1281625,0.0684657004520267,0.049,0.691,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg,720,0.13067777777777778,0.0765682696861578,0.058,0.795,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg-revisit,720,0.13390555555555556,0.08865466105049098,0.057,0.817,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,past-avg-total,720,0.1482138888888889,0.09361765715785762,0.061,0.844,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,BASELINE,idleRoamingMode,random,720,0.13344166666666668,0.04812084275705812,0.073,0.631,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,0,1200,0.13716916666666668,0.09126355468084207,0.061,1.008,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,1,1200,0.1477675,0.11286949564115431,0.06,1.02,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,kHops,2,1200,0.15616833333333333,0.11742691726333679,0.062,1.059,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,1000,1200,0.09100416666666666,0.06457199161444879,0.06,0.79,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,2000,1200,0.1321908333333333,0.06901964098482133,0.081,0.908,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pRqsRadius,3000,1200,0.21791000000000002,0.1331005886748364,0.131,1.059,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pStrategy,greedy,1800,0.14850055555555555,0.11052253976059861,0.06,1.02,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pStrategy,nearest,1800,0.14556944444444442,0.10551476116920286,0.063,1.059,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pOverlayShortcuts,0,1800,0.14562777777777777,0.10894045936197627,0.06,1.059,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,p2pOverlayShortcuts,1,1800,0.14844222222222223,0.10714900035669069,0.06,1.02,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,none,720,0.13788055555555556,0.1023105918336899,0.06,0.955,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg,720,0.15420555555555557,0.11783423198623354,0.069,1.059,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg-revisit,720,0.14291527777777777,0.11575187981209631,0.06,1.016,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,past-avg-total,720,0.14997777777777777,0.10399518313203474,0.068,0.908,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,RUSH_HOUR,idleRoamingMode,random,720,0.15019583333333333,0.09845819335113455,0.077,1.022,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,0,1200,0.16991333333333333,0.3104736178459788,0.04,7.327,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,1,1200,0.165865,0.2172274957944036,0.037,5.667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,kHops,2,1200,0.18855166666666667,0.17946596434288067,0.041,1.382,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,1000,1200,0.09203583333333333,0.093984788661368,0.037,1.073,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,2000,1200,0.15498666666666666,0.2197232010047462,0.064,6.231,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pRqsRadius,3000,1200,0.2773075,0.31812931043662446,0.128,7.327,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pStrategy,greedy,1800,0.17969166666666667,0.2775093805534577,0.039,7.327,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pStrategy,nearest,1800,0.16986166666666666,0.20073882510879393,0.037,5.667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,0,1800,0.16593222222222223,0.22173035937494953,0.039,7.327,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,p2pOverlayShortcuts,1,1800,0.1836211111111111,0.26083516994418104,0.037,6.231,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,none,720,0.1386486111111111,0.24840639819231813,0.037,5.667,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg,720,0.20500833333333332,0.17038112374797998,0.077,1.568,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-revisit,720,0.15195694444444446,0.30636568472182635,0.039,7.327,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,past-avg-total,720,0.21470555555555554,0.2914575657373817,0.078,6.231,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_IMBALANCE,idleRoamingMode,random,720,0.1635638888888889,0.14009078648410295,0.074,1.325,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,0,1200,0.14474416666666667,0.30676341624112463,0.033,8.336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,1,1200,0.12951583333333333,0.11144035269811443,0.034,1.17,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,kHops,2,1200,0.15351916666666668,0.244625794733193,0.034,7.145,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,1000,1200,0.07847333333333334,0.0534254888413496,0.033,0.818,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,2000,1200,0.13222166666666665,0.11317480422255899,0.066,1.571,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pRqsRadius,3000,1200,0.21708416666666663,0.3757938214582266,0.091,8.336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pStrategy,greedy,1800,0.1442433333333333,0.2605024087380196,0.034,8.336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pStrategy,nearest,1800,0.14094277777777778,0.20786700849786538,0.033,7.145,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,0,1800,0.13894222222222222,0.20667505435829162,0.034,7.145,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,p2pOverlayShortcuts,1,1800,0.14624388888888887,0.2614084886944604,0.033,8.336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,none,720,0.09342638888888888,0.08135548548764615,0.034,1.029,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg,720,0.184475,0.3415344038693988,0.078,8.336,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-revisit,720,0.10491111111111111,0.19789386989710628,0.033,4.893,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,past-avg-total,720,0.19013888888888889,0.30807584030760893,0.066,7.145,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],39,638,SPATIAL_ISLANDS,idleRoamingMode,random,720,0.14001388888888888,0.11275683007052695,0.071,1.257,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,0,1200,401.1222808333334,60.8116722815616,288.59,632.005,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,1,1200,425.4635925,84.49178962479,291.364,653.188,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,kHops,2,1200,497.79215999999997,125.83876530526693,318.727,870.851,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,1000,1200,362.25227083333334,34.07560080897904,288.59,495.01,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,2000,1200,411.43795666666665,45.144690152559434,318.425,572.734,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pRqsRadius,3000,1200,550.6878058333333,97.01462451684759,376.559,870.851,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pStrategy,greedy,1800,442.66520499999996,105.06881403853828,288.59,870.851,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pStrategy,nearest,1800,440.25348388888887,100.53356000653372,297.601,827.902,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pOverlayShortcuts,0,1800,430.54334611111113,85.05735442387946,288.59,706.38,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,p2pOverlayShortcuts,1,1800,452.37534277777775,116.94510735235085,299.623,870.851,descriptive marginal screen; crossed factors and repeated seeds not modeled
Custom Time [micros],1685,27762,BASELINE,idleRoamingMode,none,720,401.84098611111114,82.05370936413725,291.364,632.413,descriptive marginal screen; crossed factors and repeated seeds not modeled
