algorithm,kHops,p2pRequestRepublishTicks,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,p2pOverlayMaxDistanceFactor,p2pTopologyScanTicks,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,BASELINE,Calculation Time [millis],4,1.05,0.030000000000000027,1.0,1.08,30.25,26.0,35.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,BASELINE,Simulation Time [millis],4,1.5525,0.038971143170299774,1.49,1.59,31.5,28.0,36.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Taxi Travel Distance [km],4,107022.47499999999,3260.5746613940646,102286.45,111347.24,212616.01750000002,196770.94,241108.54
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Client Waiting Time [min],4,162.7225,3.5929818744324376,157.72,167.15,717.25,535.0,882.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Client Travel Time [min],4,620.3225,4.893027564810983,614.78,625.55,1256.75,1143.0,1469.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Calculation Time [millis],4,0.0,0.0,0.0,0.0,2.5,0.0,6.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Simulation Time [millis],4,0.01,0.0,0.01,0.01,4.75,2.0,8.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Taxi Travel Distance [km],4,448654.64999999997,1875.3135085766237,447138.43,451852.16,258111.95750000002,253512.53000000003,263528.54000000004
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Client Waiting Time [min],4,697.2625,18.130167366850234,672.05,723.2,11319.0,10884.0,12141.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Client Travel Time [min],4,2509.955,21.22168289745195,2481.08,2541.01,12433.5,11797.0,13702.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Calculation Time [millis],4,1.3475000000000001,0.06571719714047455,1.29,1.45,26.25,24.0,28.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,RUSH_HOUR,Simulation Time [millis],4,1.81,0.0845576726264388,1.73,1.94,27.5,26.0,29.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,117911.975,656.1080166215022,116824.59,118528.09,195012.9925,165330.05,237586.45999999996
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Client Waiting Time [min],4,175.5675,1.0037772412243642,174.5,176.6,458.5,433.0,471.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Client Travel Time [min],4,569.88,3.492814051735347,564.85,574.16,1126.0,1099.0,1162.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,5.5,0.0,8.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,746663.0349999999,424.2802842756267,746161.15,747251.03,25100.56500000003,23424.920000000042,27050.890000000014
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Client Waiting Time [min],4,3241.7074999999995,16.731343901492174,3214.12,3258.66,13518.25,13193.0,13762.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Client Travel Time [min],4,4526.175,17.89517323190802,4497.16,4546.11,13992.75,13953.0,14082.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Calculation Time [millis],4,3.5575,0.037666297933298454,3.52,3.62,34.25,33.0,36.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_IMBALANCE,Simulation Time [millis],4,4.1325,0.03960744879438725,4.1,4.2,35.75,34.0,38.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,142449.375,3753.46269567516,138383.9,147858.85,184200.625,158481.72999999998,214050.24
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Client Waiting Time [min],4,184.065,1.0779958255948838,182.71,185.69,685.0,538.0,928.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Client Travel Time [min],4,628.6775,6.9544423752016105,622.6,640.41,1264.5,1184.0,1354.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Calculation Time [millis],4,0.0,0.0,0.0,0.0,2.0,0.0,3.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Simulation Time [millis],4,0.01,0.0,0.01,0.01,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,755951.885,4063.117565549237,749705.3,760858.84,28776.339999999997,26230.05999999994,32067.109999999986
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Client Waiting Time [min],4,3647.845,46.824766149976554,3589.11,3715.7,21870.25,21560.0,22085.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Client Travel Time [min],4,5149.5475,48.95567248797626,5082.96,5215.5,22082.5,21798.0,22230.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Calculation Time [millis],4,3.7375,0.06417748826496712,3.67,3.84,33.25,32.0,35.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,0,1,200,true,past-avg-revisit,past-avg-revisit,SPATIAL_ISLANDS,Simulation Time [millis],4,4.3325,0.07495832175282481,4.25,4.45,36.25,34.0,40.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Taxi Travel Distance [km],4,84323.485,1177.8084251163277,82638.9,85923.06,316848.22,307896.83,336975.62
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Client Waiting Time [min],4,176.675,8.050684753485262,166.0,185.11,1894.25,1462.0,2156.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Client Travel Time [min],4,644.3325,14.246861715830619,622.24,659.24,2219.25,1819.0,2799.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Calculation Time [millis],4,0.0,0.0,0.0,0.0,2.75,0.0,4.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,3.5,3.0,4.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Taxi Travel Distance [km],4,279705.7375,886.6948295883717,278963.94,281205.93,684800.3674999999,674510.12,698506.17
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Client Waiting Time [min],4,170.025,2.5811867425663033,167.48,173.62,4208.75,1748.0,9991.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Client Travel Time [min],4,2058.6575000000003,8.914248075412594,2050.78,2073.24,6987.0,4980.0,11673.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Calculation Time [millis],4,1.4474999999999998,0.08842369591913693,1.35,1.55,21.25,17.0,26.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,BASELINE,Simulation Time [millis],4,1.8599999999999999,0.09055385138137415,1.76,1.96,22.0,19.0,26.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,83078.195,698.1003826993634,82150.57,83829.55,258568.89500000002,233031.27,284092.87
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,183.27249999999998,8.67230469656134,173.02,197.04,1653.0,1019.0,2498.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Client Travel Time [min],4,639.395,9.335428485077694,623.36,646.21,2079.0,1574.0,2582.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Calculation Time [millis],4,0.0,0.0,0.0,0.0,1.25,0.0,2.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Simulation Time [millis],4,0.01,0.0,0.01,0.01,2.0,2.0,2.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Taxi Travel Distance [km],4,266039.815,548.3849993617428,265493.21,266888.79,527919.8075,512152.88,537401.2000000001
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Client Waiting Time [min],4,796.485,13.107273743994233,783.77,816.2,14969.25,13257.0,16194.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Client Travel Time [min],4,2605.3475,14.317159940085919,2589.08,2623.52,15753.25,14326.0,16339.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Calculation Time [millis],4,2.1275000000000004,0.10568230693924131,1.96,2.24,27.25,24.0,30.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,RUSH_HOUR,Simulation Time [millis],4,2.5549999999999997,0.12298373876248848,2.36,2.69,28.5,25.0,32.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,70627.195,952.8979135641962,69567.96,72042.16,243317.57,196055.68,327252.02
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,525.215,43.94291666469127,450.08,557.45,3022.25,2878.0,3422.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,886.8299999999999,44.76341865854304,815.98,934.67,3120.25,2874.0,3677.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.0125,0.004330127018922193,0.01,0.02,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.02,0.0,0.02,0.02,3.0,3.0,3.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,117078.1625,1054.7723732487277,115885.21,118737.71,658577.4225,642979.21,672400.69
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Client Waiting Time [min],4,5776.755,45.97316853339577,5713.33,5837.81,24806.25,24279.0,25157.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Client Travel Time [min],4,7267.5475,30.350628803206025,7228.76,7312.84,24843.25,24399.0,25089.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Calculation Time [millis],4,3.4875000000000003,0.04968651728587953,3.42,3.56,25.75,20.0,37.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_IMBALANCE,Simulation Time [millis],4,3.9225,0.05309190145398822,3.85,4.0,26.25,20.0,37.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,68559.61,752.3610487325901,67672.43,69504.14,221125.92750000002,188260.51,242793.18
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,876.6825,50.6149856144403,823.11,950.42,4924.75,4335.0,5368.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,1290.3224999999998,47.369801759665414,1228.06,1336.43,5109.5,4390.0,5808.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,0.02,0.0,0.02,0.02,2.0,2.0,2.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,0.02,0.0,0.02,0.02,2.0,2.0,2.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Taxi Travel Distance [km],4,79330.1975,1149.9673124131643,78136.23,81167.58,643785.2424999999,607820.26,687533.19
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Client Waiting Time [min],4,8389.5,30.46213633348785,8347.18,8427.11,27129.25,26402.0,27787.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Client Travel Time [min],4,10375.84,48.81119287622434,10309.51,10442.15,28594.25,28033.0,29032.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Calculation Time [millis],4,4.27,0.052440442408507607,4.18,4.31,20.75,18.0,26.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,false,none,none,SPATIAL_ISLANDS,Simulation Time [millis],4,4.74,0.05958187643906511,4.64,4.79,22.0,20.0,27.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Taxi Travel Distance [km],4,106726.72750000001,5872.654387631607,97700.2,114132.75,300241.56999999995,269197.46,325300.70999999996
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Client Waiting Time [min],4,158.96749999999997,3.668626275596905,155.19,164.53,628.0,524.0,744.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Client Travel Time [min],4,628.715,10.767277975421617,612.73,642.81,1236.25,1202.0,1266.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Calculation Time [millis],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,1.75,1.0,2.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Taxi Travel Distance [km],4,651785.5125,884.0215388885171,650916.57,652952.93,68870.67250000002,66307.06999999995,71636.41999999993
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Client Waiting Time [min],4,162.47500000000002,0.23296995514443802,162.28,162.86,2031.25,784.0,3054.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Client Travel Time [min],4,2051.8825,6.830407656209022,2046.39,2063.43,5199.75,4868.0,5738.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Calculation Time [millis],4,1.0499999999999998,0.04949747468305828,1.0,1.13,30.0,27.0,32.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,BASELINE,Simulation Time [millis],4,1.5425,0.06015604707757979,1.48,1.64,32.5,28.0,39.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Taxi Travel Distance [km],4,107046.6875,3287.5140340261314,102286.45,111423.55,212616.01750000002,196770.94,241108.54
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Client Waiting Time [min],4,162.7025,3.551790921492988,157.72,167.15,717.25,535.0,882.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Client Travel Time [min],4,620.3025,4.9641735213426985,614.78,625.55,1256.75,1143.0,1469.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Calculation Time [millis],4,0.0,0.0,0.0,0.0,2.75,0.0,6.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Simulation Time [millis],4,0.01,0.0,0.01,0.01,6.0,5.0,8.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Taxi Travel Distance [km],4,448601.555,2210.4310739932653,445893.36,450955.72,259727.375,250900.5,271124.92
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Client Waiting Time [min],4,698.84,15.47378266617446,679.06,722.44,11253.75,10478.0,12353.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Client Travel Time [min],4,2510.8050000000003,18.194121990357132,2486.94,2538.16,12590.75,11995.0,13380.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Calculation Time [millis],4,1.345,0.05315072906367322,1.29,1.42,27.5,26.0,30.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,RUSH_HOUR,Simulation Time [millis],4,1.805,0.06264982043070833,1.74,1.89,28.75,26.0,32.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,117655.91,1088.1489154522912,115800.33,118528.09,195829.97499999998,168597.97999999998,237586.45999999996
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Client Waiting Time [min],4,175.645,0.927429242584034,174.63,176.6,473.25,463.0,492.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Client Travel Time [min],4,569.9649999999999,3.542770808279842,564.85,574.16,1153.5,1111.0,1209.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Calculation Time [millis],4,0.0,0.0,0.0,0.0,2.25,0.0,9.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Custom Time [micros],4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,1,15,2000,39,638,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Simulation Time [millis],4,0.01,0.0,0.01,0.01,6.0,0.0,9.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Taxi Travel Distance [km],4,746697.7974999999,1724.2957461290482,744205.88,748947.6,25258.367500000022,23272.240000000107,26765.55999999994
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Client Waiting Time [min],4,3228.2574999999997,16.24403332765613,3211.74,3254.65,13887.25,13545.0,14429.0
TaxiAlgorithmP2PCollector,1,15,2000,1685,27762,1,greedy,1,4,1,1,200,true,random,random,SPATIAL_IMBALANCE,Client Travel Time [min],4,4516.365,17.974109852785553,4494.03,4543.75,14351.0,13984.0,14537.0
