timestamp,algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,runIndex,worldSeed,metric,min,max,avg,sum,count,spread
2026-05-19T10:00:31.875399100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,9,116264434,Client Travel Time [min],15.0,864.0,330.96,26477.0,80,849.0
2026-05-19T10:00:31.875399100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,9,116264434,Calculation Time [millis],0.0,2.0,0.01,45.0,4621,2.0
2026-05-19T10:00:31.875399100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,9,116264434,Custom Time [micros],0.0,0.0,0.0,0.0,4621,0.0
2026-05-19T10:00:32.012400100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,10,116264435,Taxi Travel Distance [km],0.55,3.34,1.86,11.17,6,2.79
2026-05-19T10:00:32.012400100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,10,116264435,Client Waiting Time [min],0.05,9.63,3.67,91.72,25,9.58
2026-05-19T10:00:32.012400100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,10,116264435,Client Travel Time [min],13.0,934.0,352.19,28175.0,80,921.0
2026-05-19T10:00:32.012400100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,10,116264435,Calculation Time [millis],0.0,0.0,0.01,39.0,4512,0.0
2026-05-19T10:00:32.012400100Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,BASELINE,10,116264435,Custom Time [micros],0.0,0.0,0.0,0.0,4512,0.0
2026-05-19T10:00:32.185398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,1,116264426,Taxi Travel Distance [km],0.88,5.62,3.45,20.73,6,4.74
2026-05-19T10:00:32.185398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,1,116264426,Client Waiting Time [min],0.05,12.08,2.85,128.08,45,12.03
2026-05-19T10:00:32.185398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,1,116264426,Client Travel Time [min],6.0,865.0,280.9,22472.0,80,859.0
2026-05-19T10:00:32.185398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,1,116264426,Calculation Time [millis],0.0,5.0,0.01,41.0,4232,5.0
2026-05-19T10:00:32.185398Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,1,116264426,Custom Time [micros],0.0,0.0,0.0,0.0,4232,0.0
2026-05-19T10:00:32.309400600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,2,116264427,Taxi Travel Distance [km],0.65,4.62,2.28,13.67,6,3.97
2026-05-19T10:00:32.309400600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,2,116264427,Client Waiting Time [min],0.03,12.63,2.57,74.65,29,12.600000000000001
2026-05-19T10:00:32.309400600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,2,116264427,Client Travel Time [min],9.0,966.0,319.64,25571.0,80,957.0
2026-05-19T10:00:32.309400600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,2,116264427,Calculation Time [millis],0.0,0.0,0.01,32.0,4012,0.0
2026-05-19T10:00:32.309400600Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,2,116264427,Custom Time [micros],0.0,0.0,0.0,0.0,4012,0.0
2026-05-19T10:00:32.449397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,3,116264428,Taxi Travel Distance [km],1.34,5.14,3.31,19.84,6,3.8
2026-05-19T10:00:32.449397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,3,116264428,Client Waiting Time [min],0.03,12.37,3.69,154.9,42,12.34
2026-05-19T10:00:32.449397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,3,116264428,Client Travel Time [min],12.0,879.0,332.28,26582.0,80,867.0
2026-05-19T10:00:32.449397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,3,116264428,Calculation Time [millis],0.0,0.0,0.01,35.0,4251,0.0
2026-05-19T10:00:32.449397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,3,116264428,Custom Time [micros],0.0,0.0,0.0,0.0,4251,0.0
2026-05-19T10:00:32.572397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,4,116264429,Taxi Travel Distance [km],0.0,4.5,2.13,12.78,6,4.5
2026-05-19T10:00:32.572397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,4,116264429,Client Waiting Time [min],0.05,14.02,3.26,91.28,28,13.969999999999999
2026-05-19T10:00:32.572397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,4,116264429,Client Travel Time [min],18.0,843.0,343.14,27451.0,80,825.0
2026-05-19T10:00:32.572397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,4,116264429,Calculation Time [millis],0.0,1.0,0.01,32.0,4066,1.0
2026-05-19T10:00:32.572397Z,TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,0,false,none,none,RUSH_HOUR,4,116264429,Custom Time [micros],0.0,0.0,0.0,0.0,4066,0.0
