algorithm,kHops,p2pRqsRadius,taxiCount,clientCount,taxiSeatCount,p2pStrategy,p2pOverlayMinNeighbors,p2pOverlayMaxNeighbors,p2pOverlayShortcuts,idleRoamingEnabled,idleRoamingStrategy,idleRoamingMode,spawnScenario,metric,runs,avgOfAvg,stdDevOfAvg,minAvg,maxAvg,avgSpread,minSpread,maxSpread
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Waiting Time [min],10,3.7269999999999994,0.6256844252496622,2.71,5.16,10.845,8.37,14.08
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Client Travel Time [min],10,313.73300000000006,35.60118538756821,260.19,379.31,850.1,774.0,945.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,RUSH_HOUR,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Taxi Travel Distance [km],10,6.517999999999999,0.7641963098576178,5.18,7.7,11.037000000000003,7.8999999999999995,18.07
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Waiting Time [min],10,1.6030000000000002,0.21577998053572997,1.33,2.16,9.033000000000001,7.34,12.270000000000001
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Client Travel Time [min],10,196.97,19.28411003909696,160.59,232.18,791.0,591.0,965.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Calculation Time [millis],10,0.009999999999999998,1.734723475976807E-18,0.01,0.01,0.3,0.0,1.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_IMBALANCE,Custom Time [micros],10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaxiAlgorithmP2PCollector,0,100,6,80,1,nearest,1,4,1,true,return-to-hq,return-to-hq,SPATIAL_ISLANDS,Taxi Travel Distance [km],10,7.506000000000002,0.6129306649205928,6.7,8.45,6.742999999999999,3.88,10.02
